Folder_name,File_name,B1_1,B1_2,B1_3,B1_4,B1_5,B1_6,B1_7,B1_8,B1_9,B1_10,B1_11,B1_12,B1_13,B1_14,B1_15,B2_1,B2_2,B2_3,B2_4,B2_5,B2_6,B2_7,B2_8,B2_9,B2_10,B2_11,B2_12,B2_13,B2_14,B2_15
Beta_1.90,M377,4.1516306539295,4.30962186973943,4.15799155600517,3.93059027814146,3.70039904333059,3.41247470125985,3.07756470765502,2.74473286301753,2.42827067601848,2.12481777994173,1.83721320963613,1.57111870155838,1.33089414734986,1.11868533612691,0.934541520725727,0.309207191425773,0.412668618580896,0.546474222083262,0.675877087956292,0.771929379622587,0.741019551669419,0.689482857512695,0.589102466751395,0.381263976259591,0.310597238433932,0.313929526795052,0.167482911750771,0.114775592753103,0.0853337813490911,0.0616500778054837
Beta_1.90,M378,3.94347495304792,4.09835839520434,3.95769962138802,3.75805691677168,3.53940024956566,3.28251983130701,2.99052716236219,2.68409533490456,2.37687793599606,2.07578420962304,1.78810842291507,1.52250865882539,1.28573689820427,1.08050377012998,0.905746076040326,0.289691773964928,0.384058506230686,0.497345909798139,0.618343997799526,0.735773875255404,0.742030632705016,0.701183558702678,0.592761951860802,0.349143518042033,0.259962250097386,0.313931821143456,0.176856781794428,0.12149491659262,0.0906776125570812,0.0657121107462903
Beta_1.90,M379,3.95063316751135,4.06999210525498,3.88831259218874,3.59898337064558,3.34412237899368,3.08896469306677,2.83841750573488,2.58429567730687,2.31371892749174,2.02715453471405,1.7416977252589,1.47849718729096,1.25023295463654,1.05829646469131,0.897218821312116,0.308253099216258,0.408483669768314,0.516014357420359,0.626212094076246,0.707993754001868,0.714343042745488,0.705935812671101,0.653101599788956,0.372081685263097,0.27914330493106,0.256362039165556,0.201708645445569,0.134977151006906,0.102344561348585,0.0753759877056472
Beta_1.90,M380,4.03358159121419,4.16363159455847,3.97465057227856,3.63461584913254,3.33130865352847,3.01525353660361,2.70115954076487,2.42448674335695,2.20171668311898,1.9656331624114,1.70572626661113,1.45581386829344,1.24017498439835,1.06274941070559,0.910440985240818,0.347018016904506,0.450229312515152,0.553788333978772,0.661844129903992,0.74807884541771,0.741595439459174,0.708743882352712,0.75577482724186,0.411150488827877,0.30810994569223,0.261513886231322,0.222129952024142,0.154969899448103,0.120141094641014,0.0906711472764033
Beta_1.90,M381,4.13046688372594,4.26483098037232,4.0403977432458,3.69610318762998,3.38457543176099,3.06719732896341,2.7506829983083,2.44715777539235,2.164035765345,1.90426186097435,1.68399259237201,1.4655526095007,1.26167709690496,1.0891056799196,0.935074684477846,0.373208399987717,0.474236410979341,0.577215025541125,0.687587126146058,0.78107968072672,0.774878223483906,0.747930632183199,0.689855497705774,0.445198717788797,0.329340028036921,0.265273361320552,0.225714389733563,0.161769868393562,0.124545634418461,0.0937043090040184
Beta_1.90,M382,4.22379932390935,4.36435599857954,4.10096465165761,3.75418253129816,3.43667629671339,3.11732371001276,2.8010857780643,2.49719172245665,2.21224106773588,1.94918372769523,1.70885239367333,1.4918053722064,1.29479092923061,1.11896770775269,0.962147599897804,0.388120545568168,0.488474395438096,0.591779064675488,0.706361605573964,0.808028549564124,0.814327892361931,0.801494224362512,0.666253214197707,0.49711439090392,0.343721086795495,0.31814486649704,0.236342988335956,0.161394360113937,0.121641438230766,0.0896290789469049
Beta_1.90,M383,4.28759241857754,4.40776613340964,4.14428130261208,3.77586628801144,3.44831523772441,3.12487146097686,2.80665952343074,2.50055016973492,2.21245349072054,1.94547977677745,1.70090362248846,1.47896977666466,1.27920387504406,1.10060518659861,0.941854713471044,0.390225698356011,0.489806626465054,0.592063654640421,0.707011212485613,0.843554915749821,0.837612058484241,0.822285745737121,0,0.55426398379701,0.427147385353487,0.338432309403935,0.24168122188361,0.156378644874509,0.11464907811167,0.0818361049357208
Beta_1.90,M384,4.37577461558336,4.48607264284684,4.23784131437469,3.85628541275747,3.50998611529746,3.17478571733435,2.85136056554643,2.54209218677744,2.25094440312634,1.98068638664583,1.73267181490694,1.50728978256449,1.30421498197845,1.12256567153386,0.961085836917009,0.388156698788517,0.487844922206036,0.595488144551197,0.716742785054257,0.8617759417691,0.90146146633262,0.948165248786674,0.863861430043892,0.769559730131317,0.573599240675365,0.402665768362542,0.296655911491511,0.171493829832547,0.114418093246211,0.0774202047307632
Beta_1.90,M385,4.42432690498028,4.53123347625053,4.27669988778121,3.91317461637332,3.5568680832576,3.20346891017077,2.86254300084579,2.54126281775739,2.24349680225412,1.97026460169928,1.72143566878374,1.49651751337516,1.29469590858434,1.11477751527614,0.955263367878011,0.408077407801669,0.530492198480913,0.67431451674729,0.855614439062862,1.06962549923264,1.1623181225427,1.19117853363605,1.14405266146276,0.924503747552485,0.675532933483833,0.488801862869583,0.381818107840403,0.229657671315417,0.149059201134611,0.0942888712396461
Beta_1.90,M386,4.46967745297748,4.56787056896708,4.34261860996826,3.96583159345771,3.60777117175171,3.24476796341279,2.88936768048116,2.55308829627894,2.24337538474817,1.96283924182832,1.71109219509285,1.48644749581234,1.28677086031199,1.10981651180788,0.953377039283518,0.559277457876144,0.700559665438443,0.854377871148119,1.03367065352706,1.23593832622609,1.33209246079004,1.30702545445604,1.19431656076831,1.03084165581935,0.753661373288702,0.560033448177797,0.429842837640382,0.290322810231455,0.204018431921028,0.1407129461091
Beta_1.90,M387,4.49493809001736,4.60769109704335,4.38419351490186,4.00207129625935,3.64488428000563,3.28389175933051,2.92858899852127,2.59034866034406,2.27674290144375,1.99100903104416,1.73357858708672,1.50344715083252,1.29889165712241,1.11783432913443,0.958082670802956,0.668586870051327,0.788581879324787,0.92594597749548,1.09610506291328,1.31234522354446,1.38714930996009,1.35019280008424,1.25852802659926,1.05833832924476,0.810990639177125,0.623829171162211,0.506430089257666,0.34389926489095,0.255872672781745,0.191707440622071
Beta_1.90,M388,4.40086648387237,4.52955853198317,4.28534706217474,3.90558953880194,3.56504718810539,3.23109570402545,2.89519391097764,2.56517945114766,2.25098220542199,1.95957576607918,1.69455670497673,1.45698275991876,1.24623529132835,1.06070796643692,0.898319924491831,0.679647396143202,0.770854414045206,0.901557093271658,1.02420718296103,1.22293580043516,1.34100724298705,1.3090646914809,1.28399728159222,1.07069736695569,0.817014964646792,0.622548062659272,0.502551521843327,0.349770796855124,0.266696811460405,0.204863460899825
Beta_1.90,M389,4.34004953625177,4.45984243053776,4.2430316261335,3.88617668612161,3.55617085966332,3.22441312908616,2.88588060615304,2.55006506970007,2.2281509483959,1.92834124843771,1.65537706527624,1.41118427631683,1.19566210569625,1.00739997881685,0.844267289263401,0.73584671246461,0.819386979010397,0.904247302333618,1.01418948304008,1.17443606736333,1.27044288046127,1.24646321676225,1.26426742645301,1.07456407978949,0.831218713349544,0.629277715275886,0.511437445496592,0.368412157395123,0.288212062143038,0.225923288433456
Beta_1.90,M390,4.29015877606652,4.42746041019438,4.2259288978484,3.86344570558069,3.52641266167753,3.19105337142623,2.84913306689454,2.50916117274027,2.18275636379545,1.87918320654487,1.60405028349406,1.35971958826954,1.14609979699733,0.96146863960063,0.803202588458705,0.792605546980189,0.867312256076116,0.949851294810867,1.04987915550715,1.20550700767256,1.2810057103209,1.22635927375828,1.19841384758682,1.0776594026801,0.865923515762584,0.652584169262011,0.531900736855249,0.395480077664091,0.313381497739635,0.249109023632296
Beta_1.90,M391,4.20727500452726,4.36277366447746,4.13450065900642,3.76237680942576,3.43347539998602,3.10469814812156,2.76674666976036,2.43163784836958,2.11240153075562,1.81833070938232,1.55435029267933,1.32176183094267,1.11937795190086,0.944610066812753,0.79432737842585,0.806794788980949,0.880571501396105,0.962016043454345,1.05560712829619,1.19999524419132,1.26219375291439,1.1976021956975,1.16194848119954,1.08836493675569,0.836089751276185,0.65419098909793,0.537073725307564,0.403639304211603,0.322258702168326,0.257477024945693
Beta_1.90,M392,4.1071319024149,4.2483446763683,4.00191829442462,3.63713301203644,3.32090401152851,3.01254536861284,2.70081503706203,2.3910738321303,2.0924921114731,1.8132300202592,1.55879425322891,1.3317000674711,1.13195197684025,0.957911206567676,0.807154558896203,0.828617477078959,0.901519208631168,0.980805949909137,1.07096490075482,1.20135223598758,1.24490140260305,1.16705453143481,0,1.13059052116072,0.824845129166711,0.648573232164912,0.539393654255482,0.420900203860174,0.343484962963558,0.278572285132393
Beta_1.90,M393,4.04522970211906,4.15114452724436,3.88870954836943,3.56285511477781,3.28496162436528,3.01026904579192,2.72257284985649,2.42391025307453,2.12686804674149,1.84485992247847,1.58702316815198,1.35726923656715,1.15554747333286,0.979712246280871,0.826987073249151,0.839092700185278,0.911777762008938,0.990793658862417,1.07578824816535,1.20373496560073,1.25464448250609,1.16433397406728,1.10392545857305,1.19893552815535,0.804523800733802,0.641407169733128,0.541645582650215,0.430993898842739,0.355857128590363,0.29119281717298
Beta_1.90,M394,4.05519286634797,4.10980546929719,3.85635761686489,3.5380831648524,3.26577048455431,3.00571409081358,2.73589740871302,2.44827665037533,2.15273303346806,1.86759864849367,1.60730011386277,1.37717697821396,1.17586603167915,0.999797473414692,0.845790537125204,0.816165936518956,0.888717528304247,0.966755485032423,1.07316060069986,1.19923835977378,1.24684561974399,1.14006148839082,1.07030505918101,1.08140134985192,0.74719193066202,0.604377102688969,0.509685604929127,0.408354619647014,0.336765236579347,0.274478874198496
Beta_1.90,M395,4.13455897024293,4.1903037269959,3.91380613255694,3.55193680169681,3.23895481864047,2.95975520094982,2.70618115158266,2.44835355708451,2.16515237981614,1.87739269777486,1.61705775481419,1.39150154370137,1.19351991728553,1.0178115212333,0.862422872136064,0.75402705913293,0.829103769703573,0.911912191888825,1.01531298565689,1.18907936803062,1.20891477580577,1.09345547983307,1.00100797887517,0.878621819639791,0.723961507759027,0.538181975274391,0.437769898746677,0.345812682056072,0.280006667703344,0.224210444766884
Beta_1.90,M396,4.24776068699605,4.30404773303046,4.02651777201566,3.64180334603741,3.30843285589635,2.9939881465224,2.69414545820368,2.41908793432138,2.17726288159077,1.90029179089608,1.63785942127252,1.41613931862132,1.21731964977477,1.03915885416518,0.881166930676621,0.639744014924344,0.722436656039453,0.820135050165594,0.941634268994107,1.14591096608528,1.14399092425404,1.06251822085518,0.972041115357413,0.78997455055559,0.628297047740217,0.453136339950497,0.341954812253069,0.251331331434282,0.19418163549892,0.15103733958125
Beta_1.90,M397,4.37160757381502,4.42777190720201,4.15213693441085,3.75097809200489,3.39968806642693,3.07130553925329,2.76025792063079,2.46297664765391,2.18026282581112,1.92513459002043,1.6690325159206,1.44431007971932,1.24123027533058,1.05962096809605,0.898742869891759,0.590005836566648,0.684327452260346,0.804382465830598,0.971167122964884,1.19860826487211,1.19585013705301,1.11604606958779,1.00112911032834,0.755063460991653,0.553280550344776,0.401451467278744,0.300836049279109,0.223561051176519,0.17345703119704,0.136211603419554
Beta_1.90,M398,4.48161679352512,4.53725691774543,4.2743452286115,3.86519886261199,3.49566756569866,3.14720136569165,2.82202127004993,2.51601987558921,2.22722422009953,1.95661830665229,1.70601759334507,1.47683545795493,1.26969525719782,1.08443695063744,0.92028241884722,0.594087197758317,0.710751797738465,0.87573879392826,1.07567233491434,1.30196733140802,1.29932595642793,1.14952875933304,0.95859082418348,0.755970257547456,0.512267525503854,0.380676900011202,0.292963494728946,0.226549813635644,0.181581031864291,0.146457180368181
Beta_1.90,M399,4.59439541037924,4.64088369695518,4.3806046018973,3.97959701489538,3.60349377613035,3.236576434015,2.89043619234724,2.56754497622572,2.26774457157369,1.99064675102341,1.73601921769497,1.50382469670231,1.29397591545013,1.10607364702098,0.93931500143946,0.695483596837751,0.835953676959137,0.998289204313096,1.16486975639617,1.36446612660645,1.38105735831886,1.21613256392153,0.950779268252806,0.758981134595373,0.552498901802546,0.391400119589626,0.306432372998075,0.245163362558909,0.199806206923358,0.163616891924522
Beta_1.90,M400,4.71250668503559,4.74699220516003,4.4866897476899,4.09632607122906,3.72763210265513,3.35591483203485,2.99355992165098,2.64962989108053,2.33000800822754,2.03728716782703,1.77163371726295,1.53207408894176,1.31727628118314,1.12582449981118,0.956264984522104,0.881874606980937,1.00648904196268,1.13187508538588,1.25569887351918,1.4351211774527,1.40268813835962,1.30472763830744,1.02078663319123,0.804359498673032,0.633660735672532,0.443113056979045,0.349374843110039,0.279884916675934,0.226135822760447,0.182822375453474
Beta_1.90,M401,4.80534174382797,4.8257023305811,4.55554343437969,4.19976258942507,3.85579269103599,3.49052753957837,3.12209615582381,2.76473550519029,2.42794696179345,2.11719980987382,1.83475758460802,1.58082993553387,1.35446812128616,1.15409904163608,0.977836574475035,0.941552498718134,1.05789566544352,1.16965913247563,1.27437043606351,1.39464219284973,1.39751415500166,1.28769585771926,1.04274843097023,0.824263907803965,0.637765222479052,0.457709127805148,0.358064090474679,0.280968340318243,0.224127739461528,0.179085274842682
Beta_1.90,M402,4.93070217889828,4.95095503700383,4.69537908115124,4.34785091236543,4.01014993495241,3.64901162441658,3.2791998190683,2.91441382361274,2.56539993197695,2.23935150358412,1.94018801032317,1.66947312821681,1.42724757845271,1.21258282616313,1.02393983157456,0.964241574746827,1.07232537107855,1.17203190164327,1.27299367995004,1.39874361217363,1.36667721846977,1.27208798592298,1.07492404594944,0.825639618775931,0.64876995241856,0.447547504308813,0.338246224014523,0.256900053940841,0.196973864622062,0.150935694403682
Beta_1.90,M403,5.06885942572229,5.10481385358159,4.84349151911901,4.48548421384732,4.14566554842556,3.78805325891389,3.42043961089262,3.05401662221597,2.69953616799213,2.36488413184086,2.05482494349465,1.77175508219352,1.51646996258756,1.28869381182425,1.08742935107434,0.954643334789764,1.05599263818118,1.15673959098645,1.27211068691991,1.3796927036592,1.32805191241527,1.25456326016956,1.02141461390154,0.790072423883315,0.654201663653384,0.408635842579809,0.298303471586626,0.213710410109569,0.153631534270342,0.109198213871168
Beta_1.90,M404,5.20619151709869,5.24198216083127,5.00115784020405,4.63737722449966,4.2821334738899,3.91866988463925,3.5510162728351,3.18401414573343,2.82626863800825,2.48571473039652,2.16770680842575,1.87526779492538,1.60974459518334,1.37132134304574,1.15937916552606,0.914786504178001,1.02088650825404,1.13013495236492,1.2347559095985,1.33726578681038,1.27568141903134,1.19916664922455,0.935752078508651,0.736405077975221,0.683454260552427,0.351797478345199,0.240198239524745,0.164666554146232,0.110671966527633,0.0726170404886203
Beta_1.90,M405,5.30348542154963,5.34495056640878,5.13395589029939,4.77092350763268,4.40969445134461,4.04752286875643,3.66558482298295,3.29643850346171,2.93655605830124,2.59240722605552,2.26907464148578,1.9698603956972,1.69653315422294,1.44968259423162,1.22903568874474,0.828522252954565,0.947496826688719,1.05632951989154,1.14763029141992,1.24088097751209,1.18224366008265,1.07109999215177,0.82271303517423,0.71894234353969,0.542006673284973,0.305673923985686,0.196797871174122,0.133297734494298,0.0889788795072612,0.0579905976942074
Beta_1.90,M406,5.38579955043225,5.46758048482552,5.27824181379109,4.9048022634775,4.56327778478263,4.20245257340661,3.79777624793802,3.42224461542662,3.05950306509081,2.71196464443813,2.38409299458811,2.07904668769002,1.79879833831352,1.5442859578666,1.31558694337198,0.685562195004248,0.81932757589548,0.926806079309194,1.01823682026771,1.12553742661938,1.06296467086501,0.92885773095153,0.759268957305697,0.646869421219429,0.498787314147262,0.305698072317177,0.185583961859564,0.12158525312435,0.0804148134090509,0.0518913136601166
