Folder_name,File_name,B1_1,B1_2,B1_3,B1_4,B1_5,B1_6,B1_7,B2_1,B2_2,B2_3,B2_4,B2_5,B2_6,B2_7
Beta_1.95,M568,343,157,0,0,0,0,0,27,668,511,256,100,70,0
Beta_1.95,M569,356,156,0,0,0,0,0,32,678,490,281,90,67,0
Beta_1.95,M570,333,159,0,0,0,0,0,37,671,432,333,106,60,0
Beta_1.95,M571,327,163,0,0,0,0,0,35,667,438,337,110,58,0
Beta_1.95,M572,326,159,0,0,0,0,0,25,661,445,338,118,54,0
Beta_1.95,M573,339,159,0,0,0,0,0,13,661,451,332,121,59,0
Beta_1.95,M574,337,168,0,0,0,0,0,13,688,439,337,122,63,0
Beta_1.95,M575,338,170,1,0,0,0,0,13,690,431,348,135,50,0
Beta_1.95,M576,328,159,1,0,0,0,0,15,700,420,352,143,44,0
Beta_1.95,M577,337,149,2,0,0,0,0,12,707,394,340,174,42,0
Beta_1.95,M578,343,156,1,2,0,0,0,8,713,393,302,201,39,0
Beta_1.95,M579,339,151,0,2,0,0,0,4,711,398,267,233,32,0
Beta_1.95,M580,347,154,0,1,1,0,0,3,705,411,215,292,31,0
Beta_1.95,M581,331,163,1,0,1,1,0,2,706,416,189,323,23,0
Beta_1.95,M582,343,161,2,0,0,1,0,0,695,437,202,327,22,0
Beta_1.95,M583,367,153,1,0,0,1,0,0,664,454,206,295,42,0
Beta_1.95,M584,345,153,2,0,0,0,1,1,608,516,232,248,61,4
Beta_1.95,M585,361,169,0,2,0,0,0,1,620,534,216,200,91,2
Beta_1.95,M586,366,168,0,1,1,0,0,1,641,512,207,164,122,0
Beta_1.95,M587,354,160,1,0,2,0,0,1,664,508,199,114,156,0
Beta_1.95,M588,362,161,2,0,0,1,0,28,646,497,201,81,170,0
Beta_1.95,M589,352,179,0,2,1,1,0,29,631,507,201,70,163,0
Beta_1.95,M590,369,169,0,2,0,0,1,15,654,507,193,67,150,0
Beta_1.95,M591,364,162,3,0,0,0,0,2,674,515,190,64,144,1
Beta_1.95,M592,350,163,1,2,0,0,0,2,675,519,190,64,144,9
Beta_1.95,M593,347,178,0,2,0,0,0,2,678,518,203,51,140,28
Beta_1.95,M594,346,186,0,0,2,0,0,1,678,530,200,44,161,12
Beta_1.95,M595,351,189,0,0,1,1,0,2,691,533,208,35,173,1
Beta_1.95,M596,350,182,0,0,1,1,0,2,673,546,214,45,154,0
Beta_1.95,M597,323,184,0,1,0,0,0,2,682,544,221,61,126,3
Beta_1.95,M598,360,183,1,0,0,0,0,5,687,554,246,44,120,3
Beta_1.95,M599,387,151,0,0,0,0,0,9,694,601,209,43,120,3
Beta_1.95,M600,373,157,0,0,0,0,0,15,716,584,211,48,111,1
Beta_2.05,M300,293,11,2,0,0,0,0,2,78,412,258,135,89,44
Beta_2.05,M301,294,8,2,1,0,0,0,10,70,396,280,128,74,44
Beta_2.05,M302,276,9,1,1,0,0,0,8,66,407,286,110,64,49
Beta_2.05,M303,279,6,0,1,1,0,0,0,67,418,287,91,77,44
Beta_2.05,M304,294,11,0,0,2,0,0,2,75,413,274,95,80,30
Beta_2.05,M305,287,8,0,0,1,0,0,13,67,424,278,102,73,12
Beta_2.05,M306,301,8,0,0,0,1,0,9,67,440,285,108,72,8
Beta_2.05,M307,289,7,0,0,0,0,0,6,67,436,270,116,74,8
Beta_2.05,M308,299,5,0,0,0,0,0,5,64,446,264,123,76,9
Beta_2.05,M309,314,4,0,0,0,0,0,6,67,445,287,118,75,14
Beta_2.05,M310,329,6,0,0,0,0,0,15,62,436,290,117,77,18
Beta_2.05,M311,327,12,0,0,0,0,0,15,71,464,290,115,76,22
Beta_2.05,M312,321,7,0,0,0,0,0,15,74,463,301,123,75,28
Beta_2.05,M313,320,6,1,0,0,0,0,15,80,468,275,126,76,33
Beta_2.05,M314,319,6,1,0,0,0,0,20,69,467,260,136,74,37
Beta_2.05,M315,315,5,0,1,0,0,0,23,81,466,236,134,75,44
Beta_2.05,M316,311,5,0,1,0,0,0,26,72,472,230,143,75,51
Beta_2.05,M317,315,4,0,0,1,0,0,23,77,487,207,146,81,60
Beta_2.05,M318,304,4,0,0,0,0,0,32,79,503,201,150,77,66
Beta_2.05,M319,308,3,0,0,0,0,0,40,71,508,206,131,92,74
Beta_2.05,M320,302,6,0,0,0,0,0,44,79,504,216,113,88,79
Beta_2.05,M321,302,4,0,0,0,0,0,50,75,503,220,101,88,91
Beta_2.05,M322,281,5,0,0,0,0,0,55,83,545,209,95,88,99
Beta_2.05,M323,286,6,0,0,0,0,0,59,90,521,214,89,85,110
Beta_2.05,M324,283,8,0,0,0,0,0,51,129,522,204,85,88,117
Beta_2.05,M325,297,6,0,0,0,0,0,39,140,537,215,82,90,126
Beta_2.05,M326,291,9,0,0,0,0,0,29,129,553,221,71,83,133
Beta_2.05,M327,285,6,1,0,0,0,0,24,111,559,246,74,72,143
Beta_2.05,M328,274,8,1,0,0,0,0,29,106,547,259,79,58,163
Beta_2.05,M329,298,8,0,1,0,0,0,25,90,533,251,112,45,168
Beta_2.05,M330,290,7,1,0,1,0,0,19,98,513,265,116,48,164
Beta_2.05,M331,298,5,2,0,1,0,0,15,96,503,263,121,62,150
Beta_2.05,M332,318,3,0,2,0,1,0,17,98,522,246,130,58,171
Beta_2.05,M333,313,8,0,0,2,0,0,18,97,513,249,136,50,140
Beta_2.05,M334,309,5,1,0,2,0,0,15,110,515,231,128,48,183
Beta_2.05,M335,327,6,2,0,0,1,0,7,118,502,244,123,46,173
Beta_2.05,M336,315,3,1,1,0,1,0,0,114,503,230,134,108,115
Beta_2.05,M337,327,3,0,2,0,0,1,0,115,536,226,131,132,91
Beta_2.05,M338,331,4,0,1,1,0,1,0,108,542,205,210,88,78
Beta_2.05,M339,350,7,0,0,1,0,0,0,110,534,273,153,88,68
Beta_2.05,M340,366,3,0,0,0,0,0,0,128,553,244,145,78,56
Beta_2.05,M341,362,2,1,0,0,0,0,21,115,546,230,150,83,43
Beta_2.05,M342,355,6,1,0,0,0,0,11,100,560,248,136,70,43
Beta_2.05,M343,363,4,0,1,0,0,0,2,101,563,245,117,67,43
Beta_2.05,M344,344,6,0,0,1,0,0,7,113,534,264,98,59,44
Beta_2.05,M345,342,3,0,0,1,0,0,16,105,538,232,107,49,44
Beta_2.05,M346,345,3,1,0,0,1,0,11,107,545,218,121,48,31
Beta_2.05,M347,335,3,1,0,0,1,0,11,112,532,212,136,50,15
Beta_2.05,M348,336,5,0,1,0,0,1,17,119,537,211,142,53,5
Beta_2.05,M349,345,4,0,1,0,0,1,22,120,549,205,141,58,1
Beta_2.05,M350,346,5,0,0,1,0,0,15,120,548,211,133,69,2
Beta_2.05,M351,337,4,0,0,0,0,0,15,110,559,212,133,71,3
Beta_2.05,M352,360,10,0,0,0,0,0,14,119,563,227,123,71,5
Beta_2.05,M353,352,10,0,0,0,0,0,13,115,567,245,104,72,7
Beta_2.05,M354,361,15,0,0,0,0,0,19,119,589,239,98,71,6
Beta_2.05,M355,355,13,0,0,0,0,0,19,134,565,236,101,72,13
Beta_2.05,M356,356,10,0,0,0,0,0,28,132,575,233,99,74,19
Beta_2.05,M357,352,11,0,0,0,0,0,33,128,582,239,106,73,25
Beta_2.05,M358,348,11,0,0,0,0,0,34,128,565,247,115,74,30
Beta_2.05,M359,355,13,0,0,0,0,0,34,123,553,244,114,75,39
Beta_2.05,M360,334,13,0,0,0,0,0,51,133,558,252,119,74,44
Beta_2.05,M361,348,16,1,0,0,0,0,56,137,551,245,123,74,52
Beta_2.05,M362,353,18,0,1,0,0,0,53,138,548,263,123,78,59
Beta_2.05,M363,341,17,1,1,0,0,0,52,131,538,259,131,74,69
Beta_2.05,M364,352,20,0,1,1,0,0,53,137,530,253,133,80,78
Beta_2.05,M365,352,24,0,1,1,0,0,59,150,534,268,119,83,84
Beta_2.05,M366,349,26,0,0,1,0,0,40,184,536,278,106,89,95
Beta_2.05,M367,361,27,0,0,0,0,0,29,193,536,290,87,83,108
Beta_2.05,M368,358,25,0,0,0,0,0,33,170,534,291,78,89,119
Beta_2.05,M369,347,28,1,0,0,0,0,32,152,561,301,82,85,130
Beta_2.05,M370,379,26,0,1,0,0,0,23,174,539,307,83,76,141
Beta_2.05,M371,360,28,1,0,0,0,0,21,184,540,299,107,53,159
Beta_2.05,M372,378,25,2,0,0,0,0,23,165,569,265,130,36,173
Beta_2.05,M373,362,29,1,1,0,0,0,24,153,579,275,112,48,172
Beta_2.05,M374,361,25,0,1,1,0,0,18,157,577,283,106,52,158
Beta_2.05,M375,361,29,0,0,2,0,0,17,160,564,273,106,45,153
Beta_2.05,M376,377,25,0,0,1,1,0,18,149,583,252,104,40,183
Beta_2.05,M377,363,19,1,0,0,1,0,19,139,586,232,123,31,172
Beta_2.05,M378,381,12,3,0,0,1,0,10,138,594,201,138,76,129
Beta_2.05,M379,369,9,2,2,0,0,1,0,153,587,194,141,109,96
Beta_2.05,M380,384,7,1,1,1,0,1,1,148,610,182,197,74,77
Beta_2.05,M381,395,12,0,1,1,0,0,1,148,630,206,183,64,65
Beta_2.05,M382,390,14,0,1,0,0,0,0,155,681,181,181,58,51
Beta_2.05,M383,392,11,0,0,1,0,0,1,179,653,160,177,62,40
Beta_2.05,M384,409,11,1,0,0,0,0,14,184,655,167,140,57,40
Beta_2.05,M385,397,7,0,1,0,0,0,10,195,652,174,107,57,40
Beta_2.05,M386,419,9,0,1,0,0,0,2,202,665,167,90,47,40
Beta_2.05,M387,415,14,0,0,1,0,0,5,216,640,193,84,29,47
Beta_2.05,M388,394,7,0,0,0,1,0,20,193,633,194,81,31,35
Beta_2.05,M389,397,9,0,0,0,1,0,21,201,621,209,75,31,18
Beta_2.05,M390,384,13,0,0,0,0,1,25,196,619,218,75,32,10
Beta_2.05,M391,380,7,0,0,0,0,1,21,185,617,228,78,37,0
Beta_2.05,M392,402,15,0,0,0,0,0,17,181,617,244,83,42,0
Beta_2.05,M393,386,11,2,0,0,0,0,18,186,603,265,78,45,0
Beta_2.05,M394,379,16,2,0,0,0,0,12,195,597,263,88,49,2
Beta_2.05,M395,400,11,1,2,0,0,0,12,201,587,277,95,53,2
Beta_2.05,M396,379,17,0,2,0,0,0,14,195,568,281,102,58,2
Beta_2.05,M397,410,22,0,1,1,0,0,15,222,561,288,109,62,4
Beta_2.05,M398,416,17,0,0,1,0,0,19,224,566,283,101,65,4
Beta_2.05,M399,418,23,1,0,1,0,0,18,220,572,297,100,68,7
Beta_2.05,M400,423,20,2,0,0,0,0,17,217,570,301,99,71,12
Beta_2.05,M401,432,27,1,0,0,0,0,17,229,581,294,106,72,17
Beta_2.05,M402,422,26,0,1,0,0,0,17,229,569,293,120,73,21
Beta_2.05,M403,426,20,0,1,0,0,0,17,219,564,285,140,73,29
Beta_2.05,M404,408,26,0,0,1,0,0,18,231,559,284,147,76,35
Beta_2.05,M405,420,28,0,0,0,0,0,19,219,569,296,134,77,45
Beta_2.05,M406,411,25,1,0,0,0,0,19,211,576,284,130,81,52
Beta_2.05,M407,439,34,0,1,0,0,0,16,197,578,294,121,84,62
Beta_2.05,M408,423,41,1,1,0,0,0,15,208,555,291,101,88,72
Beta_2.05,M409,420,34,1,0,1,0,0,20,216,579,286,85,105,84
Beta_2.05,M410,407,35,1,0,1,0,0,24,233,569,259,86,106,96
Beta_2.05,M411,406,35,0,0,0,0,0,19,240,585,237,68,108,107
Beta_2.05,M412,409,32,1,0,0,0,0,21,230,617,222,61,97,123
Beta_2.05,M413,405,29,1,0,0,0,0,19,233,652,214,76,79,135
Beta_2.05,M414,400,26,2,1,0,0,0,15,240,648,226,74,66,159
Beta_2.05,M415,416,25,2,1,0,0,0,13,258,643,217,83,44,177
Beta_2.05,M416,412,25,0,1,1,0,0,17,240,650,180,94,41,192
Beta_2.05,M417,402,23,0,0,1,0,0,15,237,659,170,91,43,158
Beta_2.05,M418,405,23,0,0,0,1,0,7,249,643,168,77,38,149
Beta_2.05,M419,403,21,0,0,0,1,0,1,257,641,170,84,31,179
Beta_2.05,M420,422,17,0,0,0,0,1,3,249,641,178,87,27,165
Beta_2.05,M421,420,17,0,0,0,0,1,2,241,658,176,87,91,98
Beta_2.05,M422,405,21,0,0,0,0,1,0,229,675,194,108,80,77
Beta_2.05,M423,409,10,0,0,0,0,0,1,237,680,223,118,60,63
Beta_2.05,M424,413,11,0,0,0,0,0,1,218,697,249,98,52,48
Beta_2.05,M425,415,16,2,0,0,0,0,3,242,699,225,94,49,38
Beta_2.05,M426,406,11,1,2,0,0,0,22,264,682,202,92,44,37
Beta_2.05,M427,417,15,1,3,0,0,0,10,247,692,197,80,36,37
Beta_2.05,M428,419,13,0,2,2,0,0,6,250,673,199,82,30,37
Beta_2.05,M429,437,17,0,1,1,0,0,7,248,662,213,83,21,40
Beta_2.05,M430,427,17,1,0,1,1,0,3,270,641,231,76,14,36
Beta_2.05,M431,422,15,2,0,0,1,0,2,273,636,234,75,11,22
Beta_2.05,M432,419,25,1,1,0,0,1,3,274,627,265,73,13,8
Beta_2.05,M433,427,18,0,1,0,0,0,5,289,621,276,78,19,0
Beta_2.05,M434,443,24,0,1,0,0,0,5,293,609,274,93,19,0
Beta_2.05,M435,426,22,0,0,0,0,0,4,296,597,297,96,21,1
Beta_2.05,M436,438,19,0,0,0,0,0,6,291,588,313,89,29,0
Beta_2.05,M437,426,25,0,0,0,0,0,12,287,583,316,90,36,0
Beta_2.05,M438,458,20,0,0,0,0,0,12,296,592,308,92,38,0
Beta_2.05,M439,455,27,0,0,0,0,0,13,299,584,313,78,42,0
Beta_2.05,M440,441,30,2,0,0,0,0,18,297,564,296,91,49,0
Beta_2.05,M441,458,24,1,0,0,0,0,22,308,572,299,98,53,2
Beta_2.05,M442,463,34,0,1,0,0,0,25,319,571,264,99,60,2
Beta_2.05,M443,448,30,0,0,1,0,0,26,319,560,251,113,70,5
Beta_2.05,M444,451,31,0,0,1,0,0,21,328,577,232,131,74,4
Beta_2.05,M445,447,34,1,0,0,0,0,18,340,565,203,153,72,11
Beta_2.05,M446,438,38,1,0,0,0,0,34,348,580,191,166,75,15
Beta_2.05,M447,444,45,0,1,0,0,0,44,342,594,187,177,76,22
Beta_2.05,M448,449,39,0,1,0,0,0,52,356,601,167,163,79,30
Beta_2.05,M449,438,37,0,0,1,0,0,60,378,596,165,145,80,39
Beta_2.05,M450,445,47,0,0,0,0,0,64,372,602,174,122,86,49
Beta_2.05,M451,456,38,0,0,0,0,0,67,347,600,164,110,103,57
Beta_2.05,M452,436,48,0,0,0,0,0,54,373,612,173,91,113,70
Beta_2.05,M453,430,52,0,0,0,0,0,36,393,623,183,74,121,82
Beta_2.05,M454,449,50,0,0,0,0,0,22,366,639,183,50,127,95
Beta_2.05,M455,434,51,1,0,0,0,0,18,370,644,204,34,111,109
Beta_2.05,M456,422,47,2,0,0,0,0,20,361,646,217,25,103,129
Beta_2.05,M457,435,52,1,1,0,0,0,19,357,648,215,48,72,159
Beta_2.05,M458,422,42,1,2,0,0,0,18,375,627,223,52,48,194
Beta_2.05,M459,434,43,1,0,2,0,0,16,396,611,200,65,48,184
Beta_2.05,M460,431,50,0,1,0,1,0,17,401,601,199,68,39,147
Beta_2.05,M461,408,48,1,1,0,1,0,14,426,579,205,66,32,178
Beta_2.05,M462,422,42,1,0,1,0,1,9,443,563,208,67,27,175
Beta_2.05,M463,433,38,0,1,0,0,1,3,457,570,211,61,85,106
Beta_2.05,M464,458,46,0,1,0,0,1,2,445,577,205,55,109,79
Beta_2.05,M465,445,41,1,0,0,0,0,0,438,599,209,121,61,63
Beta_2.05,M466,443,38,1,0,0,0,0,0,430,574,283,87,54,47
Beta_2.05,M467,451,34,0,1,0,0,0,1,425,622,264,75,49,35
Beta_2.05,M468,439,30,1,1,0,0,0,10,441,597,242,86,36,34
Beta_2.05,M469,446,36,0,1,0,0,0,9,435,600,230,61,36,34
Beta_2.05,M470,464,37,0,1,0,0,0,4,425,614,228,48,30,34
Beta_2.05,M471,464,37,0,0,1,0,0,5,433,593,235,52,20,35
Beta_2.05,M472,453,45,0,0,0,1,0,12,422,563,241,52,8,37
Beta_2.05,M473,466,41,0,0,0,1,0,13,431,571,223,58,5,24
Beta_2.05,M474,449,46,1,0,0,0,1,14,435,555,219,81,4,6
Beta_2.05,M475,447,47,1,0,0,0,0,9,445,550,203,106,9,0
Beta_2.05,M476,426,52,0,1,0,0,0,8,459,533,226,104,17,0
Beta_2.05,M477,424,54,0,0,1,0,0,13,467,529,226,113,14,0
Beta_2.05,M478,421,52,1,0,1,0,0,13,473,525,252,105,13,1
Beta_2.05,M479,425,55,0,1,0,0,0,18,479,554,233,96,17,0
Beta_2.05,M480,437,62,0,1,0,0,0,13,494,559,226,107,19,0
Beta_2.05,M481,424,63,0,0,1,0,0,27,515,551,228,93,23,0
Beta_2.05,M482,437,61,0,0,0,0,0,36,503,549,231,83,28,0
