Folder_name,File_name,B1_1,B1_2,B1_3,B1_4,B1_5,B1_6,B1_7,B1_8,B1_9,B1_10,B1_11,B1_12,B1_13,B1_14,B1_15,B1_16,B1_17,B1_18,B1_19,B1_20,B1_21,B1_22,B1_23,B1_24,B1_25,B1_26,B1_27,B1_28,B1_29,B1_30,B1_31,B1_32,B1_33,B1_34,B1_35,B1_36,B1_37,B1_38,B1_39,B1_40,B1_41,B1_42,B1_43,B1_44,B1_45,B2_1,B2_2,B2_3,B2_4,B2_5,B2_6,B2_7,B2_8,B2_9,B2_10,B2_11,B2_12,B2_13,B2_14,B2_15,B2_16,B2_17,B2_18,B2_19,B2_20,B2_21,B2_22,B2_23,B2_24,B2_25,B2_26,B2_27,B2_28,B2_29,B2_30,B2_31,B2_32,B2_33,B2_34,B2_35,B2_36,B2_37,B2_38,B2_39,B2_40,B2_41,B2_42,B2_43,B2_44,B2_45
Beta_1.0,u_071,45,212,54,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,3,3,1,0,1,4,0,1,2,0,0,2,0,0,0,0,1,2,0,1,1,0,0,0,2,0,0,0,0,0,0,3,0,0,5,6,0,0,0,7,31,214,397,30
Beta_1.0,u_072,39,211,67,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,2,2,1,2,2,1,0,1,0,7,0,1,0,3,0,0,0,2,2,0,0,0,3,1,0,0,0,0,0,2,0,1,0,1,0,3,22,215,413,35
Beta_1.0,u_073,31,207,84,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,5,2,1,2,0,2,0,1,1,0,2,5,1,1,1,4,1,0,1,0,1,0,3,5,0,0,2,3,11,240,360,58
Beta_1.0,u_074,41,180,93,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,2,0,0,0,0,2,0,0,0,1,0,0,0,2,1,0,0,0,0,0,0,4,2,2,1,2,3,3,2,1,2,1,0,6,2,1,1,6,2,1,3,18,242,326,74
Beta_1.0,u_075,46,158,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,3,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2,0,0,1,1,0,1,2,0,1,2,0,4,1,4,3,1,3,2,0,3,0,9,27,220,324,44
Beta_1.0,u_076,43,163,87,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,3,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,2,0,0,1,0,1,0,0,3,0,0,1,0,1,1,0,1,0,4,1,10,22,214,316,62
Beta_1.0,u_077,43,153,91,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,2,0,5,0,1,0,0,0,0,1,2,0,1,1,0,2,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,1,1,2,0,2,2,16,216,351,74
Beta_1.0,u_078,42,152,67,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,1,0,1,0,0,4,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,1,0,1,2,0,1,1,1,1,0,0,0,1,0,1,0,0,1,1,0,5,22,237,382,73
Beta_1.0,u_079,34,192,57,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,1,2,0,1,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2,0,1,1,0,2,4,1,0,3,1,1,0,6,14,272,380,27
Beta_1.0,u_080,35,201,60,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,2,0,0,2,0,0,1,1,0,0,1,0,3,0,0,1,2,1,3,0,4,18,286,350,14
Beta_1.0,u_081,30,178,67,1,1,0,0,0,0,1,0,0,0,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,0,0,9,1,0,0,0,0,0,2,1,0,0,0,0,0,2,1,1,1,0,1,0,1,1,0,3,0,3,0,0,0,3,0,1,0,2,0,1,20,301,283,54
Beta_1.0,u_082,38,165,57,1,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,6,2,0,0,0,1,0,0,0,2,3,1,0,2,0,0,4,2,0,1,0,0,1,0,0,3,4,0,3,24,277,307,45
Beta_1.0,u_083,42,173,45,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,2,2,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,7,2,0,0,0,2,0,1,2,3,2,1,0,1,1,4,1,1,3,19,271,337,30
Beta_1.0,u_084,47,179,54,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2,1,5,0,2,1,0,1,0,1,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,5,5,0,1,1,1,2,2,5,23,260,350,63
Beta_1.0,u_085,39,227,54,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,4,1,4,0,0,0,2,3,0,1,2,0,0,1,0,0,0,1,2,2,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,12,33,213,393,35
Beta_1.0,u_086,30,230,65,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2,4,1,1,2,2,0,1,0,0,2,5,1,1,0,3,0,0,1,1,0,0,0,2,2,0,0,1,0,1,1,1,0,0,1,2,26,231,377,67
Beta_1.0,u_087,26,216,84,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,2,0,0,0,0,1,0,0,1,1,3,3,1,0,2,1,1,0,1,0,0,5,4,1,1,0,4,1,0,1,4,0,0,3,3,0,4,25,243,351,68
Beta_1.0,u_088,40,175,94,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1,1,0,0,0,0,1,0,0,0,2,0,1,0,0,0,0,0,0,0,0,3,0,5,4,2,1,3,2,1,1,1,1,2,7,2,1,5,0,1,22,242,346,50
Beta_1.0,u_089,46,159,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,3,1,1,1,0,0,2,0,0,2,1,0,3,3,3,2,2,1,2,2,2,32,217,343,42
Beta_1.0,u_090,51,165,91,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,3,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,1,0,1,3,0,1,0,0,1,0,1,0,3,5,24,215,337,70
Beta_1.0,u_091,43,152,80,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,0,5,1,0,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,3,1,3,19,220,369,64
Beta_1.0,u_092,41,174,70,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,1,2,3,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,1,1,0,0,1,0,0,0,3,0,0,1,1,0,2,2,19,247,409,31
Beta_1.0,u_093,28,202,56,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,3,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,2,1,3,1,3,0,1,1,2,3,10,272,367,19
Beta_1.0,u_094,31,211,57,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2,1,1,0,0,1,0,0,0,0,2,2,0,0,0,0,0,0,0,2,1,3,1,0,0,1,0,0,0,1,2,0,1,2,1,1,1,0,3,5,23,294,335,31
Beta_1.0,u_095,34,176,73,2,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,2,4,4,1,1,0,0,2,0,0,2,0,4,0,2,1,1,1,0,0,0,29,292,288,70
Beta_1.0,u_096,40,186,57,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,3,1,0,1,0,2,1,1,3,1,0,0,2,1,2,3,0,25,282,315,49
Beta_1.0,u_097,45,188,40,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,5,0,0,2,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2,1,1,2,1,0,1,2,0,2,0,4,3,9,16,285,318,40
Beta_1.0,u_098,44,209,58,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2,1,3,1,2,2,1,2,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,1,1,1,0,0,2,0,1,2,0,3,1,31,235,375,50
Beta_1.0,u_099,33,244,62,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,3,1,3,0,0,0,0,5,0,0,2,2,1,1,0,1,0,0,3,3,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,4,34,215,404,55
Beta_1.0,u_100,28,231,67,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,1,0,0,0,0,2,0,3,1,2,1,2,0,1,0,0,2,4,0,0,2,1,3,0,2,0,0,0,0,3,2,0,1,0,2,0,1,1,0,7,18,234,399,53
Beta_1.0,u_101,43,207,82,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,3,0,0,0,0,0,0,0,0,0,0,2,0,2,3,0,1,1,1,1,2,0,0,1,5,3,0,1,3,0,7,1,0,0,3,2,3,1,20,249,382,36
Beta_1.0,u_102,45,170,91,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,1,0,0,0,0,0,4,3,0,1,3,1,2,1,4,0,1,1,2,5,2,1,5,7,24,240,349,38
Beta_1.0,u_103,36,176,88,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,3,1,1,1,1,0,0,1,0,2,1,0,1,0,4,0,2,3,1,2,3,4,29,236,354,53
Beta_1.0,u_104,38,168,94,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,5,0,0,0,0,2,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,2,3,1,1,1,0,0,0,1,0,0,2,7,15,229,362,41
Beta_1.0,u_105,51,165,81,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,1,0,2,0,3,7,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,1,0,0,1,3,3,1,1,21,245,371,60
Beta_1.0,u_106,41,176,68,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,3,0,0,5,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2,0,1,2,0,1,0,0,1,0,2,0,1,1,1,0,1,1,4,19,247,419,20
Beta_1.0,u_107,35,212,58,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,2,0,0,0,1,0,0,0,0,0,5,0,2,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,3,1,4,0,1,0,4,1,3,16,280,354,43
Beta_1.0,u_108,28,207,66,0,0,0,0,0,1,2,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,1,0,2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2,4,3,1,0,0,0,1,2,0,1,1,0,2,0,0,2,0,6,21,297,316,45
Beta_1.0,u_109,30,186,67,2,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,2,1,0,1,1,1,0,0,1,1,1,1,8,4,1,1,0,0,0,3,26,305,301,35
Beta_1.0,u_110,39,190,50,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,2,1,1,2,2,0,0,0,3,0,1,1,1,2,1,1,2,5,29,276,327,36
Beta_1.0,u_111,43,210,51,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,3,4,0,0,0,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,3,0,2,2,0,0,2,0,1,2,0,3,0,3,3,15,286,329,43
Beta_1.0,u_112,50,209,48,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,2,0,3,0,2,1,1,3,0,0,0,1,0,1,0,2,1,1,0,0,0,1,0,0,0,1,0,0,2,0,0,0,0,1,2,1,1,1,0,2,21,247,385,47
Beta_1.0,u_113,41,238,58,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,4,1,2,2,0,1,0,4,0,0,2,0,0,3,1,0,1,0,1,1,2,0,0,1,2,0,0,0,0,0,0,0,1,0,1,0,2,6,31,213,424,32
Beta_1.0,u_114,44,215,72,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,2,0,0,2,2,1,1,1,2,1,0,0,1,4,0,0,0,3,0,0,2,2,0,0,0,4,0,3,0,0,3,1,0,3,1,19,236,401,37
Beta_1.0,u_115,32,211,78,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,3,0,2,2,2,2,1,0,0,3,3,0,3,3,1,0,3,2,0,1,3,6,17,262,397,31
Beta_1.0,u_116,34,186,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,1,1,2,0,0,0,1,0,0,0,0,0,0,3,3,0,3,0,1,2,3,1,2,1,4,2,0,1,6,0,0,8,24,247,359,31
Beta_1.0,u_117,35,177,85,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,1,1,2,1,0,0,2,0,0,1,2,0,0,2,1,1,2,0,5,0,3,6,24,237,361,28
Beta_1.0,u_118,39,168,93,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,2,5,0,0,0,2,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,3,1,0,0,2,0,0,1,1,1,4,22,239,358,32
Beta_1.0,u_119,44,169,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,2,0,0,4,2,0,0,3,0,1,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0,0,1,0,1,0,0,1,2,0,0,1,0,2,1,5,1,2,17,244,370,63
Beta_1.0,u_120,32,213,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,1,3,2,0,0,1,0,0,2,1,0,0,0,3,0,1,1,0,0,0,0,1,0,0,0,1,1,0,1,0,1,1,1,0,1,1,0,2,0,2,3,15,274,389,35
Beta_1.0,u_121,32,223,53,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,2,1,0,0,1,1,1,0,0,0,0,0,1,0,0,0,3,1,0,0,0,0,0,4,0,1,0,2,0,0,1,1,1,0,3,2,1,2,1,2,11,284,362,35
Beta_1.0,u_122,24,209,66,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,2,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2,2,0,0,3,3,0,2,0,0,0,4,1,1,1,1,2,3,26,300,323,30
Beta_1.0,u_123,34,185,67,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,2,2,1,0,1,1,0,1,1,2,2,1,2,7,0,0,0,3,26,316,287,39
Beta_1.0,u_124,45,205,55,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,1,0,2,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,2,0,3,0,0,0,0,2,2,1,2,1,0,2,0,4,19,295,323,42
Beta_1.0,u_125,53,198,47,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,2,0,0,0,1,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,3,0,0,1,1,1,0,1,1,0,5,0,0,1,4,18,279,365,40
Beta_1.0,u_126,52,213,52,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,2,2,2,1,0,2,0,0,0,0,1,0,1,0,1,0,0,1,1,0,0,1,0,1,1,0,0,0,0,0,2,2,0,1,0,1,3,23,239,422,18
Beta_1.0,u_127,37,241,56,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,2,1,3,1,1,3,0,0,1,3,0,0,0,3,0,0,1,2,0,0,0,1,0,3,0,0,1,0,0,1,0,0,0,1,1,1,1,1,1,25,211,439,31
Beta_1.0,u_128,34,229,67,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,1,3,0,1,1,3,1,0,0,0,4,1,0,0,2,1,0,0,2,2,1,0,2,0,1,2,1,0,3,4,3,24,243,423,28
Beta_1.0,u_129,32,214,82,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,1,1,3,2,2,0,1,3,2,0,0,2,6,1,0,0,3,1,0,3,0,1,5,22,264,397,20
Beta_1.0,u_130,34,194,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2,0,0,1,2,0,2,0,0,2,2,0,1,5,1,2,2,3,1,1,1,5,0,1,23,253,361,37
Beta_1.0,u_131,47,175,97,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,4,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,3,0,1,0,2,0,0,2,2,0,1,0,2,0,1,1,2,0,5,2,5,25,244,339,49
Beta_1.0,u_132,39,182,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,3,1,0,1,3,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2,0,0,2,2,1,0,1,0,0,1,1,3,0,3,21,244,352,48
Beta_1.0,u_133,35,195,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,2,0,1,1,4,0,2,0,0,0,0,0,1,0,0,0,3,0,0,1,1,0,1,0,1,0,0,0,0,0,0,2,0,1,0,0,0,0,2,0,2,2,2,3,16,244,371,67
Beta_1.0,u_134,35,217,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,3,1,1,0,0,0,1,0,0,1,2,0,0,0,0,0,0,1,0,0,0,1,1,2,0,1,2,0,2,0,0,0,1,1,0,1,1,1,0,5,21,271,399,38
Beta_1.0,u_135,22,236,55,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,1,1,1,0,0,3,3,0,3,3,2,1,0,1,16,285,371,26
Beta_1.0,u_136,38,204,63,1,0,1,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,2,0,2,1,1,1,0,3,1,1,0,0,1,1,1,1,3,5,23,317,335,21
Beta_1.0,u_137,36,204,66,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,1,0,2,1,1,0,2,1,2,1,1,2,1,0,1,3,0,3,21,293,304,53
Beta_1.0,u_138,46,201,50,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,4,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,1,0,2,0,2,2,0,0,1,1,3,0,1,2,2,1,3,18,296,348,42
Beta_1.0,u_139,43,203,51,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,1,0,2,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,2,0,1,1,0,3,1,3,0,0,5,28,272,377,40
Beta_1.0,u_140,37,215,43,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,2,0,2,0,1,0,2,0,0,2,0,1,0,0,0,1,0,2,0,0,0,0,1,2,0,1,0,0,0,0,0,1,0,1,1,0,2,1,2,31,250,425,25
