Folder_name,File_name,B1_1,B1_2,B1_3,B1_4,B1_5,B1_6,B1_7,B1_8,B1_9,B1_10,B1_11,B1_12,B1_13,B1_14,B1_15,B1_16,B1_17,B1_18,B1_19,B1_20,B1_21,B1_22,B1_23,B1_24,B1_25,B1_26,B1_27,B1_28,B1_29,B1_30,B1_31,B1_32,B1_33,B1_34,B1_35,B1_36,B2_1,B2_2,B2_3,B2_4,B2_5,B2_6,B2_7,B2_8,B2_9,B2_10,B2_11,B2_12,B2_13,B2_14,B2_15,B2_16,B2_17,B2_18,B2_19,B2_20,B2_21,B2_22,B2_23,B2_24,B2_25,B2_26,B2_27,B2_28,B2_29,B2_30,B2_31,B2_32,B2_33,B2_34,B2_35,B2_36
Beta_1.8,u_130,18,84,128,146,51,13,5,5,1,0,0,1,3,1,0,0,0,1,3,0,2,0,0,1,1,0,0,1,0,1,0,3,2,3,1,0,0,2,2,4,4,0,0,4,3,1,3,1,2,1,2,5,3,3,2,5,7,8,4,9,14,9,9,10,22,27,62,193,339,177,117,17
Beta_1.8,u_131,16,86,114,138,48,13,6,2,0,3,1,0,2,1,0,1,0,1,0,1,0,3,1,2,3,1,1,2,0,2,1,0,0,2,2,0,0,0,0,4,5,3,2,1,1,0,5,1,0,3,2,0,1,5,3,2,2,7,3,4,5,4,7,5,10,35,86,255,371,172,114,10
Beta_1.8,u_132,19,105,102,131,45,15,3,0,0,1,1,2,2,0,1,1,4,0,1,1,0,0,0,0,0,3,2,0,0,1,0,0,1,1,2,0,0,1,2,1,2,2,1,2,2,1,0,2,3,4,1,2,2,2,2,3,5,6,2,4,5,6,3,16,19,42,107,258,355,195,111,11
Beta_1.8,u_133,23,103,102,142,26,9,3,5,6,1,0,0,0,1,3,2,0,0,1,0,0,0,1,0,1,1,1,1,2,1,0,1,2,1,1,1,0,2,1,4,1,2,0,1,0,2,1,3,2,4,4,1,2,2,4,4,3,5,6,10,8,10,19,20,11,30,103,261,380,199,53,9
Beta_1.8,u_134,33,122,99,140,40,16,4,2,1,0,1,1,0,4,0,0,1,2,2,0,0,0,0,3,1,0,3,2,1,0,0,0,0,0,0,0,0,4,2,3,2,4,4,1,0,0,2,3,3,2,6,4,4,6,5,6,4,3,7,3,5,9,14,19,18,25,89,255,371,189,38,7
Beta_1.8,u_135,32,111,86,134,67,14,6,3,1,0,0,0,5,0,3,1,2,2,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,2,2,7,4,1,3,2,1,6,2,3,0,1,3,5,9,4,5,4,4,5,6,5,8,10,6,9,17,24,89,261,310,189,53,6
Beta_1.8,u_136,27,106,86,146,70,13,6,3,2,2,0,0,0,1,0,0,0,1,1,1,0,0,1,1,0,0,1,1,2,0,2,1,0,0,2,0,0,0,2,7,1,5,1,0,1,3,2,1,5,6,4,2,5,6,4,3,3,5,7,1,6,6,6,12,12,19,78,208,344,192,73,11
Beta_1.8,u_137,17,99,113,150,64,12,2,3,1,2,0,0,0,1,0,1,2,1,2,3,0,2,0,0,0,0,2,1,3,0,0,1,0,1,0,0,0,4,1,2,2,5,2,2,2,1,4,3,2,8,6,5,0,0,3,3,9,5,3,9,4,11,10,14,20,20,60,197,357,160,85,11
Beta_1.8,u_138,12,96,123,122,62,15,2,5,3,2,2,2,1,0,1,1,2,1,1,1,1,0,0,0,0,0,1,1,0,0,1,2,0,4,1,0,0,0,5,1,6,4,0,2,0,2,1,1,7,2,2,5,4,4,7,6,3,3,2,13,15,8,12,6,21,24,78,204,340,171,86,17
Beta_1.8,u_139,17,93,132,128,52,14,3,4,1,0,0,1,0,3,0,1,1,1,0,0,2,0,2,0,0,1,2,2,1,1,1,0,1,1,1,0,0,1,3,0,0,1,6,2,1,0,0,3,0,4,2,2,2,4,5,3,3,4,8,5,9,10,8,9,22,38,65,225,328,160,93,15
Beta_1.8,u_140,28,82,106,144,46,9,2,0,0,1,0,2,0,0,2,2,2,1,1,0,1,1,0,0,0,1,0,2,0,0,1,1,1,2,1,0,0,1,3,3,1,1,1,1,2,7,3,0,0,0,4,2,3,0,3,2,0,1,3,7,5,11,12,10,9,35,105,232,321,194,91,18
Beta_1.8,u_141,22,93,123,120,50,7,5,2,2,1,0,0,1,1,0,0,4,1,0,2,1,0,0,1,1,1,2,0,1,1,1,0,0,1,0,0,0,2,1,3,2,2,1,1,2,2,0,4,4,3,3,1,1,1,1,2,10,11,4,5,5,8,8,10,14,39,85,259,361,222,58,9
Beta_1.8,u_142,28,87,111,134,40,10,6,5,2,1,0,1,1,1,1,3,1,1,1,0,1,1,0,0,0,0,1,0,0,1,2,1,2,1,1,0,0,0,2,0,2,3,3,2,2,0,1,0,0,1,2,4,4,2,8,6,10,2,8,9,4,9,3,8,21,48,82,245,334,202,77,15
Beta_1.8,u_143,34,109,87,129,54,18,1,5,1,1,3,1,0,1,0,0,1,0,0,2,1,0,1,1,1,1,1,0,1,0,1,1,1,0,0,0,0,1,3,6,1,4,2,3,4,1,4,1,1,4,3,3,4,6,5,4,2,7,1,6,4,12,14,12,11,27,79,227,371,218,69,15
Beta_1.8,u_144,27,116,96,133,48,15,3,1,2,1,1,0,1,1,2,1,1,0,1,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,0,2,1,0,5,2,1,2,4,1,5,7,4,7,4,4,7,6,5,4,7,7,12,5,15,14,59,224,371,192,75,10
Beta_1.8,u_145,25,110,120,119,51,21,2,1,1,2,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,1,0,0,3,0,2,0,0,0,2,5,3,4,3,1,1,6,6,1,3,5,0,2,4,8,4,2,1,1,3,4,8,3,12,10,12,13,31,77,246,360,182,47,10
Beta_1.8,u_146,27,105,109,132,48,20,4,5,2,0,1,0,1,1,0,0,1,2,0,0,0,1,2,0,0,1,1,0,0,0,0,0,1,1,0,0,1,1,0,3,4,1,1,3,4,3,3,2,5,3,6,5,1,5,5,11,3,3,5,5,8,6,13,16,11,29,74,200,339,141,60,23
Beta_1.8,u_147,24,107,102,137,50,13,3,4,2,1,1,5,1,0,4,0,0,0,1,0,0,0,0,1,1,0,0,3,1,0,0,2,0,1,2,0,0,1,4,3,3,2,0,3,5,3,1,1,2,1,0,4,2,3,5,12,2,7,6,5,5,9,14,10,21,53,72,230,311,180,74,18
Beta_1.8,u_148,19,102,122,133,79,8,1,0,0,0,2,2,0,1,1,0,2,1,1,0,0,1,1,1,0,2,0,2,0,2,1,1,1,2,1,0,0,2,2,1,2,0,1,1,4,5,0,0,3,2,2,1,1,2,5,4,6,1,3,12,5,2,5,8,18,32,111,233,294,199,75,14
Beta_1.8,u_149,23,78,126,147,43,5,5,6,2,0,4,0,1,3,0,1,0,0,3,2,0,1,1,0,0,2,0,1,0,1,2,0,1,1,2,0,0,1,1,2,2,4,1,4,2,3,3,1,1,2,1,2,2,1,4,2,8,5,3,2,7,8,3,10,20,40,92,214,312,174,117,8
Beta_1.8,u_150,23,103,116,151,28,14,4,4,3,0,3,0,0,1,0,3,2,1,0,1,1,0,0,0,2,0,1,1,2,0,0,2,2,1,0,0,0,0,1,4,2,1,0,3,3,1,2,2,2,2,3,2,1,2,3,4,5,5,5,3,6,14,15,19,17,35,77,238,359,195,84,12
Beta_1.8,u_151,29,93,106,132,45,12,2,2,0,3,1,2,1,2,0,2,0,2,0,0,0,2,1,2,2,1,0,0,0,0,2,1,2,1,0,0,0,3,0,4,1,1,3,1,1,0,0,2,2,4,1,4,1,1,6,6,4,4,10,14,10,12,7,7,20,22,87,284,322,198,108,16
Beta_1.8,u_152,37,104,89,141,45,19,5,3,0,0,2,0,3,1,0,0,2,0,2,1,0,0,0,2,1,0,0,1,1,1,0,1,2,1,0,0,1,2,4,4,2,0,6,2,5,2,1,7,2,4,2,1,3,2,5,6,3,2,8,2,8,12,11,12,10,31,106,250,334,204,64,18
Beta_1.8,u_153,31,120,102,134,48,8,7,3,0,0,0,2,2,0,0,1,1,0,1,0,0,1,0,3,1,0,0,1,0,2,0,2,1,0,0,0,0,2,2,5,4,1,0,0,1,2,3,2,2,5,8,4,6,9,9,9,5,8,10,5,5,6,9,11,16,29,84,251,356,170,75,3
Beta_1.8,u_154,30,117,111,126,53,12,6,6,2,1,2,1,4,0,1,0,1,0,1,1,0,1,1,2,0,0,0,0,0,0,1,0,2,1,0,0,0,1,5,5,3,2,1,1,1,1,4,7,5,4,0,3,7,2,4,5,3,8,4,5,8,14,10,10,25,43,75,233,368,151,67,5
Beta_1.8,u_155,29,101,106,141,61,16,2,3,4,1,4,5,0,1,0,2,0,0,0,0,1,0,0,2,1,0,2,0,0,2,0,0,0,1,2,0,0,1,4,3,5,1,3,2,3,6,2,5,4,0,0,3,6,3,5,3,3,5,8,9,6,4,7,5,19,38,69,232,301,168,90,24
Beta_1.8,u_156,20,91,103,139,81,14,6,2,0,1,1,1,1,0,0,2,2,0,0,2,0,0,0,0,0,1,2,1,1,2,0,1,1,2,0,0,0,2,2,2,3,0,0,0,0,2,1,3,2,3,3,2,3,5,4,6,14,5,11,5,5,5,5,10,16,25,64,225,294,191,100,11
Beta_1.8,u_157,17,100,105,143,58,14,6,1,1,3,1,0,0,1,0,3,0,0,2,0,0,0,1,0,0,2,1,1,0,2,2,0,0,2,2,0,0,1,0,3,6,6,0,2,4,1,1,1,4,1,2,0,5,1,1,1,5,4,6,1,8,10,7,17,20,37,75,233,341,170,94,10
Beta_1.8,u_158,21,78,121,144,44,12,4,5,1,1,2,1,0,2,3,1,0,1,3,1,0,0,2,0,2,0,2,1,2,1,0,0,0,2,0,0,0,2,0,1,4,2,0,1,4,3,1,1,2,3,3,2,2,6,4,5,3,2,12,5,4,10,12,9,22,36,103,216,309,165,105,33
Beta_1.8,u_159,19,95,107,131,65,10,6,1,1,1,0,1,3,2,0,0,2,1,0,0,0,0,0,4,1,1,0,0,0,2,2,2,0,2,1,1,0,0,0,1,2,2,1,0,4,0,4,2,1,5,2,2,0,0,4,4,4,3,6,5,6,12,10,22,18,50,80,274,326,178,72,15
Beta_1.8,u_160,30,108,78,135,52,15,5,4,1,0,0,2,3,0,2,0,0,1,0,2,1,0,2,1,2,0,1,0,1,0,0,0,1,1,0,0,0,1,2,2,1,1,4,2,0,1,0,0,1,0,4,2,0,0,1,5,6,14,8,15,11,10,10,10,20,30,116,263,330,180,71,9
Beta_1.8,u_161,27,104,96,133,33,14,1,3,3,2,4,1,2,2,1,1,0,1,0,0,0,1,2,0,0,0,1,0,0,1,1,0,1,2,2,0,0,0,1,4,4,1,2,2,0,4,3,1,0,3,4,2,8,7,4,3,4,3,5,4,6,12,4,9,13,40,111,261,318,201,86,6
Beta_1.8,u_162,30,98,104,138,48,19,14,2,1,0,1,1,1,0,1,0,0,0,0,1,2,0,0,1,0,3,0,1,1,2,0,0,1,0,0,0,0,1,1,6,1,1,1,2,3,2,1,3,1,2,5,4,2,7,5,4,1,15,3,5,6,11,8,10,22,30,100,214,327,204,63,11
Beta_1.8,u_163,24,115,91,106,70,6,6,4,3,2,0,2,1,3,0,1,0,2,0,2,0,0,0,2,0,0,0,0,1,1,1,0,1,2,0,0,0,2,5,5,3,4,0,3,1,6,2,0,1,0,4,6,3,7,7,4,1,5,3,4,6,9,7,9,15,39,69,234,339,183,75,14
Beta_1.8,u_164,20,111,91,143,78,18,8,3,1,0,0,0,1,0,0,0,0,1,1,0,1,0,0,1,0,0,3,0,1,0,1,0,0,1,1,0,0,0,5,0,2,4,1,1,3,3,3,4,5,1,6,0,6,5,3,5,5,4,3,4,3,7,10,11,19,34,80,212,354,169,85,23
Beta_1.8,u_165,19,98,102,121,54,10,6,4,2,0,1,1,2,0,2,1,2,0,0,0,1,0,0,1,0,1,0,1,1,1,0,1,1,1,0,0,0,1,0,3,2,0,3,0,3,2,1,0,7,5,2,5,6,1,4,4,8,7,6,7,5,10,4,3,31,46,61,207,323,174,92,16
Beta_1.8,u_166,19,93,118,139,43,12,1,3,0,2,3,1,1,0,0,0,1,0,1,1,0,1,2,1,1,0,0,0,1,1,2,2,0,0,2,0,0,1,4,2,4,4,1,2,2,0,2,2,0,1,1,3,2,3,5,3,9,4,6,6,9,10,24,23,25,27,77,254,314,142,82,17
Beta_1.8,u_167,24,91,129,144,36,9,8,1,3,1,0,0,2,1,2,1,1,1,1,2,2,0,1,0,0,0,0,2,2,2,0,2,1,0,0,0,0,0,1,3,2,5,1,4,3,1,4,2,1,0,3,5,1,1,3,4,2,6,7,4,9,9,20,16,18,33,112,220,284,188,82,20
Beta_1.8,u_168,34,79,112,137,50,12,8,2,1,1,0,1,0,1,0,0,1,2,2,3,2,0,1,0,1,0,0,0,1,1,0,0,1,1,2,0,0,2,1,3,4,0,3,0,1,1,2,4,1,1,5,9,1,0,8,1,1,8,2,7,6,10,13,8,24,45,128,229,284,208,92,12
Beta_1.8,u_169,18,100,114,130,36,7,8,8,2,3,3,0,1,0,0,1,0,0,2,0,0,0,1,1,0,1,0,2,0,0,0,1,0,0,0,0,0,1,3,3,0,2,0,1,0,0,0,1,5,4,2,0,3,3,1,0,3,4,6,5,7,15,22,21,28,38,88,241,334,215,71,15
Beta_1.8,u_170,23,87,113,142,38,10,4,1,2,0,0,4,0,0,1,1,3,0,0,0,0,0,1,1,0,0,1,1,0,1,0,2,1,1,0,0,0,2,2,2,2,1,2,3,2,1,1,1,1,2,0,0,0,5,3,4,4,6,5,9,11,17,12,15,27,30,74,232,362,202,90,10
Beta_1.8,u_171,26,103,80,154,49,22,6,0,2,0,0,1,0,1,0,1,1,0,0,2,1,0,1,1,4,0,0,1,2,1,1,0,1,1,0,0,0,5,5,1,1,3,2,4,3,1,2,6,2,2,2,4,2,7,1,5,2,3,6,7,7,6,7,11,19,39,69,242,328,182,102,18
Beta_1.8,u_172,24,120,97,131,52,21,4,1,2,2,1,2,1,2,0,1,1,1,0,2,0,1,0,0,1,0,3,0,0,1,0,0,0,2,0,0,0,0,0,5,1,4,2,5,2,1,2,3,2,4,5,2,2,8,4,6,9,6,7,9,9,7,6,11,20,31,91,252,315,169,80,8
Beta_1.8,u_173,22,103,107,130,36,11,10,3,4,1,1,0,0,1,0,2,0,1,0,1,0,0,0,1,0,2,0,0,1,2,0,1,1,2,0,0,0,1,2,2,1,2,1,2,2,0,3,2,2,2,5,6,5,6,4,2,12,1,2,4,8,12,8,17,33,42,82,246,363,149,56,5
Beta_1.8,u_174,26,104,103,136,41,6,6,0,7,2,2,2,1,1,0,0,2,0,0,1,2,0,0,1,1,1,0,0,1,0,1,0,0,1,0,1,0,2,1,4,0,1,0,1,0,3,2,2,2,6,4,2,7,6,2,3,5,5,6,7,4,17,7,11,25,40,82,203,328,127,73,21
Beta_1.8,u_175,27,104,108,141,59,9,7,4,3,0,1,0,3,1,1,1,2,0,2,1,0,0,0,1,0,0,0,1,2,1,5,0,2,1,1,0,0,2,2,4,5,3,0,4,2,0,1,2,2,2,3,0,3,4,5,5,11,7,5,9,7,8,12,14,24,40,75,215,308,140,73,16
Beta_1.8,u_176,18,92,108,139,66,21,3,1,2,1,1,0,0,0,2,0,1,1,1,0,4,1,1,3,0,0,1,2,1,2,0,0,3,2,0,0,1,1,2,0,7,3,0,3,3,6,1,2,3,3,2,5,4,0,5,6,1,1,2,12,18,10,8,14,18,42,101,217,292,168,97,8
Beta_1.8,u_177,21,76,106,154,54,15,8,0,3,4,3,3,1,0,1,3,1,0,3,0,0,0,1,1,2,1,1,2,0,0,1,1,0,1,2,0,0,1,4,3,2,2,1,0,5,2,4,0,1,5,4,3,1,2,2,5,2,2,7,6,12,7,17,16,17,42,63,200,322,197,98,15
Beta_1.8,u_178,16,100,110,114,41,16,6,10,3,2,1,3,1,1,2,1,0,0,0,0,0,2,0,1,0,0,2,2,1,0,1,0,0,0,0,0,0,0,1,7,2,0,1,0,0,3,0,2,2,5,4,4,1,4,3,2,2,10,2,5,12,14,9,15,24,31,68,220,338,202,82,25
Beta_1.8,u_179,26,102,78,131,47,7,5,4,2,2,1,0,1,1,0,4,3,1,1,0,1,0,1,0,0,0,0,2,0,0,1,1,1,2,0,0,0,2,3,1,2,2,3,3,1,1,3,0,0,4,1,1,0,0,4,6,2,6,9,16,17,19,13,16,14,35,90,239,322,193,74,29
Beta_1.8,u_180,32,97,87,143,47,15,5,1,2,0,2,1,0,0,0,1,1,0,0,1,0,0,0,0,2,1,0,2,0,0,1,1,0,2,0,0,0,5,4,7,2,2,4,4,1,2,4,1,1,1,2,4,4,4,7,9,5,6,7,6,7,8,4,11,19,36,106,263,353,173,50,14
Beta_1.8,u_181,33,108,98,131,39,8,6,3,1,1,1,2,1,1,2,0,1,0,0,1,0,0,1,1,0,0,2,0,0,1,0,0,2,1,0,0,0,0,3,3,6,1,3,2,4,5,5,7,2,6,1,3,9,4,8,3,4,8,4,7,7,2,10,11,21,52,106,219,324,157,56,9
Beta_1.8,u_182,29,116,104,121,48,16,2,1,1,3,1,0,0,0,0,2,1,0,0,1,0,1,1,0,1,0,0,0,0,3,2,0,0,0,2,0,0,1,4,5,1,0,3,3,0,3,3,5,0,2,6,2,4,1,4,4,6,18,10,4,14,9,16,19,37,43,88,221,301,159,59,14
Beta_1.8,u_183,26,88,114,152,49,26,4,1,1,3,2,1,2,0,1,0,0,0,1,2,1,0,0,2,0,2,1,0,0,0,0,0,1,0,3,0,0,3,3,4,1,4,1,4,5,1,3,1,8,3,3,5,1,5,5,3,4,5,3,7,10,15,14,16,12,39,74,227,292,149,72,9
Beta_1.8,u_184,14,98,112,145,57,16,7,1,3,4,2,0,1,3,1,0,2,0,1,0,0,0,1,0,0,1,0,3,2,2,0,0,0,2,2,0,0,1,2,1,1,5,0,3,2,5,2,1,3,5,1,2,7,5,3,7,5,8,10,9,11,12,6,3,21,17,81,216,295,129,90,32
Beta_1.8,u_185,20,92,105,114,45,15,5,0,0,2,1,0,0,3,1,1,1,2,0,1,2,0,0,1,1,2,1,2,2,2,2,1,1,1,0,0,0,2,2,2,1,0,1,4,0,0,3,4,2,2,5,2,1,2,4,4,15,5,1,5,7,8,16,10,25,34,69,209,313,179,119,16
Beta_1.8,u_186,12,94,115,124,41,13,3,7,5,4,3,1,1,4,1,3,1,2,0,2,2,0,0,2,0,0,2,0,0,1,0,2,0,1,0,0,1,1,5,1,3,2,4,3,2,1,1,0,2,0,2,3,2,2,3,3,3,7,9,5,10,13,7,8,18,35,78,219,317,182,65,24
Beta_1.8,u_187,26,80,103,137,50,9,4,4,1,1,0,2,5,2,0,0,2,0,1,0,1,2,0,1,1,0,0,1,1,1,4,1,1,0,0,0,0,1,2,3,2,3,1,4,1,2,3,3,2,0,2,2,3,5,7,1,3,6,3,6,10,11,4,15,25,38,94,254,341,196,54,8
Beta_1.8,u_188,39,86,93,116,51,14,7,3,0,1,1,1,0,1,1,2,0,2,1,1,3,1,1,0,1,0,0,0,0,0,0,2,1,1,0,0,0,1,3,0,1,1,1,6,2,1,0,1,1,1,1,2,4,1,1,3,5,8,11,8,16,11,11,11,22,50,124,229,310,184,68,8
Beta_1.8,u_189,32,101,102,114,36,5,3,8,5,2,1,1,0,0,1,0,0,0,0,0,0,1,1,0,2,0,0,1,0,1,1,1,1,0,1,0,0,0,5,5,5,5,2,2,2,1,4,1,7,1,4,1,1,4,3,10,4,2,7,5,5,3,8,25,35,55,90,225,304,200,75,10
Beta_1.8,u_190,31,105,116,143,45,10,6,5,0,4,3,3,1,2,0,0,1,1,1,1,1,1,0,1,0,0,1,0,1,2,0,0,1,1,1,0,0,5,2,1,5,1,7,4,3,1,2,4,2,6,6,6,3,5,5,2,7,4,5,15,9,12,15,20,23,30,65,206,306,174,76,5
Beta_1.8,u_191,20,122,83,132,55,10,6,4,3,0,2,1,2,2,1,3,0,0,3,0,0,0,2,0,1,0,0,0,1,0,3,0,1,0,0,0,0,7,2,4,5,0,3,3,4,6,3,3,1,2,3,1,8,2,4,10,5,7,8,8,11,11,21,17,19,29,76,232,338,166,66,12
Beta_1.8,u_192,20,100,102,146,69,24,8,4,1,0,1,2,0,1,1,0,1,1,1,1,2,2,0,0,1,0,1,0,1,2,0,1,1,0,0,0,0,4,2,3,2,3,4,4,2,7,5,2,4,0,3,0,4,6,6,8,9,8,7,5,4,7,14,13,13,37,87,211,284,199,69,13
Beta_1.8,u_193,24,101,106,131,48,19,12,7,2,3,2,2,1,1,0,0,0,2,1,1,0,2,0,0,1,0,0,0,0,1,1,1,0,1,2,0,0,2,3,2,0,2,0,0,2,1,3,2,3,4,4,6,4,8,3,9,8,12,9,3,7,4,13,12,17,34,71,188,347,134,107,17
Beta_1.8,u_194,25,97,110,145,32,8,1,5,4,3,2,2,1,0,1,1,0,0,0,2,1,1,1,0,0,1,2,2,3,1,0,0,2,0,0,1,0,2,3,0,4,2,1,0,2,4,2,1,2,2,4,1,2,2,4,2,4,4,4,12,14,13,16,18,18,36,75,240,325,171,74,10
Beta_1.8,u_195,19,96,111,122,49,16,5,3,1,3,6,1,3,0,1,1,4,1,2,1,0,0,0,1,2,0,1,3,2,0,4,0,1,0,2,0,0,2,3,6,5,0,3,0,0,3,1,0,2,1,3,1,2,2,5,6,8,10,5,8,9,13,18,10,25,28,94,243,278,198,86,15
Beta_1.8,u_196,28,79,99,130,50,16,13,3,4,2,0,1,3,3,2,0,0,1,0,2,2,1,1,1,0,2,1,1,1,1,0,1,2,1,1,0,0,2,1,1,1,2,1,5,7,1,5,6,4,1,1,2,7,2,1,1,2,8,5,6,6,8,7,21,26,57,107,201,307,188,74,12
Beta_1.8,u_197,26,107,98,132,37,7,3,1,2,4,0,1,2,1,1,0,0,1,1,1,2,0,1,1,1,0,3,1,0,0,1,0,0,0,0,0,1,0,1,3,2,2,1,2,1,0,0,1,1,4,3,5,1,3,6,13,6,13,8,4,7,6,16,24,32,63,93,210,333,178,50,13
Beta_1.8,u_198,23,115,101,122,50,6,3,2,4,3,0,2,1,1,2,2,0,2,0,0,1,0,0,0,0,0,0,1,2,1,0,1,0,2,3,0,1,1,5,0,4,2,6,0,4,5,1,5,0,2,2,2,1,5,6,3,0,4,3,18,8,22,16,15,32,53,93,222,287,171,80,5
Beta_1.8,u_199,32,103,79,155,40,18,3,3,3,3,2,2,3,2,0,0,2,0,1,1,0,0,1,0,1,1,2,1,0,0,0,0,0,1,0,0,1,4,1,4,7,2,3,3,5,3,2,3,2,3,3,4,5,4,6,9,12,17,14,1,4,6,7,14,27,30,97,215,315,138,96,12
Beta_1.8,u_200,24,125,81,142,45,22,21,5,1,1,1,1,0,3,3,3,0,1,0,0,0,0,0,0,2,1,0,0,2,1,0,0,2,2,0,0,0,1,1,4,9,4,2,2,0,0,1,4,3,7,4,1,7,7,13,7,7,8,9,8,2,16,7,17,13,33,105,239,325,179,49,13
Beta_1.8,u_201,23,99,115,147,45,15,11,5,2,3,4,0,0,0,2,0,0,1,1,0,1,0,1,0,2,2,0,0,0,1,0,1,0,0,0,0,0,1,2,5,6,2,3,2,1,2,1,0,2,4,7,5,5,3,3,4,0,6,7,14,11,11,17,22,23,28,84,242,305,144,65,23
Beta_1.8,u_202,26,99,96,143,43,23,5,5,1,2,4,1,1,3,2,1,0,0,2,0,0,1,0,0,0,1,0,0,2,0,2,2,1,1,1,0,0,1,3,2,0,3,2,2,0,1,4,5,5,3,7,3,5,9,3,4,2,5,1,10,15,14,9,15,12,30,82,209,274,192,90,2
Beta_1.8,u_203,12,113,88,143,49,20,4,4,2,1,6,2,2,1,1,0,0,3,2,2,0,0,1,2,2,1,1,0,1,1,0,3,2,2,1,0,0,0,4,1,3,5,1,0,1,5,1,0,1,6,2,2,1,7,2,6,3,11,10,10,8,11,15,21,22,41,61,176,318,154,93,18
Beta_1.8,u_204,21,101,83,123,50,20,6,4,2,0,2,0,4,1,0,1,1,3,4,0,0,1,1,2,2,2,1,1,1,1,0,1,0,5,1,0,0,2,4,6,0,1,1,1,1,1,1,2,2,2,3,3,8,2,5,6,6,11,8,12,17,7,12,23,23,44,92,207,300,149,110,9
Beta_1.8,u_205,25,92,103,141,46,5,6,2,1,1,2,2,4,0,4,0,2,0,2,0,1,1,2,0,1,1,2,1,3,1,0,0,0,1,2,0,0,2,1,1,3,8,6,5,5,3,4,1,2,1,4,3,3,3,2,2,2,5,4,5,12,17,17,12,18,44,105,198,296,163,90,13
Beta_1.8,u_206,31,93,114,107,44,7,5,3,2,4,0,1,0,1,1,2,1,1,2,1,1,1,0,0,0,0,2,3,1,1,2,1,0,0,2,0,0,0,4,3,6,2,1,1,1,2,0,3,1,5,4,8,7,5,9,4,5,10,8,9,3,12,12,11,29,42,73,213,337,168,80,14
Beta_1.8,u_207,31,102,98,117,29,8,12,4,3,1,0,1,0,1,2,2,1,1,1,1,1,2,0,0,1,0,0,1,1,0,0,2,0,0,0,0,1,0,0,2,4,3,0,1,2,2,3,0,4,5,1,4,6,3,2,5,9,6,2,5,13,20,27,18,35,48,96,239,273,155,45,7
Beta_1.8,u_208,25,106,90,128,42,17,6,6,5,3,1,2,0,0,2,0,2,0,1,1,0,0,2,0,0,0,0,1,2,3,1,0,1,0,1,0,0,2,8,2,7,1,6,3,3,1,1,0,3,6,1,5,6,4,5,5,4,10,9,17,11,10,4,14,14,34,104,228,313,170,78,13
Beta_1.8,u_209,29,100,84,137,47,16,12,2,5,2,2,0,0,1,0,0,4,3,0,4,2,0,0,2,0,0,1,0,0,0,1,1,0,3,0,0,0,2,6,0,2,3,5,2,2,4,7,6,3,3,8,4,6,5,6,9,2,2,7,3,10,8,14,9,9,43,72,214,288,208,80,6
Beta_1.8,u_210,24,112,97,130,33,10,8,5,3,4,0,0,3,0,2,0,0,1,0,1,0,1,0,0,2,1,0,0,0,1,0,3,1,0,0,0,0,1,2,2,6,2,3,1,4,4,1,1,1,7,4,3,5,5,5,2,7,9,5,7,4,13,10,17,37,32,69,224,301,160,61,15
Beta_1.8,u_211,32,86,102,134,52,20,3,3,1,2,4,0,1,1,1,1,1,0,3,0,2,1,0,1,0,0,0,0,1,0,0,1,0,2,0,0,0,0,2,3,4,0,4,3,5,2,2,1,3,1,6,6,6,3,9,5,6,0,1,5,20,14,19,16,26,24,72,195,328,153,83,10
Beta_1.8,u_212,21,119,89,106,53,18,6,3,2,5,1,2,0,1,0,0,0,0,2,0,0,1,2,0,0,2,0,1,1,1,0,1,0,1,2,0,0,2,3,1,1,3,3,2,5,1,2,2,1,6,5,1,3,4,6,9,8,11,11,9,7,9,19,12,15,42,81,194,316,136,121,18
Beta_1.8,u_213,33,117,91,117,27,14,9,3,0,3,1,2,0,2,0,0,0,1,1,2,0,1,1,1,0,2,0,1,1,1,0,1,0,2,0,1,0,1,2,5,3,0,1,3,1,4,2,1,3,2,1,4,5,2,3,3,4,5,5,5,11,16,7,23,25,44,85,213,272,206,96,11
Beta_1.8,u_214,30,91,132,137,30,7,5,0,3,2,3,2,0,3,1,1,0,3,0,1,0,1,1,0,0,2,0,0,2,0,0,1,0,1,2,0,0,2,4,2,6,10,4,2,1,1,0,1,2,0,2,3,4,2,2,3,8,6,4,7,10,11,12,16,22,43,69,238,298,161,86,23
Beta_1.8,u_215,26,95,102,149,46,8,3,2,4,2,1,2,1,1,1,0,0,1,1,0,0,0,1,1,1,0,1,2,1,0,0,1,2,1,0,0,1,1,2,1,1,4,5,4,4,2,5,1,6,8,2,6,5,8,7,1,1,5,11,6,7,11,11,11,23,42,71,215,297,160,96,7
Beta_1.8,u_216,32,95,113,117,51,9,5,3,2,2,1,3,2,0,1,1,0,1,2,0,0,1,2,1,1,1,0,3,3,0,0,1,0,0,1,0,0,1,0,1,4,1,2,3,0,2,1,2,2,3,4,4,1,4,5,6,4,7,9,10,15,9,8,13,27,40,86,189,297,198,98,13
