Folder_name,File_name,B1_1,B1_2,B1_3,B1_4,B1_5,B1_6,B1_7,B1_8,B1_9,B1_10,B1_11,B1_12,B1_13,B1_14,B1_15,B1_16,B1_17,B1_18,B1_19,B1_20,B1_21,B1_22,B1_23,B1_24,B1_25,B1_26,B1_27,B1_28,B1_29,B1_30,B1_31,B1_32,B1_33,B2_1,B2_2,B2_3,B2_4,B2_5,B2_6,B2_7,B2_8,B2_9,B2_10,B2_11,B2_12,B2_13,B2_14,B2_15,B2_16,B2_17,B2_18,B2_19,B2_20,B2_21,B2_22,B2_23,B2_24,B2_25,B2_26,B2_27,B2_28,B2_29,B2_30,B2_31,B2_32,B2_33
Beta_1.4,u_223,32,154,357,4,0,0,0,1,0,1,1,0,0,1,1,0,0,0,0,0,1,1,0,1,0,1,0,0,0,3,0,1,0,1,1,2,0,0,1,0,1,4,1,0,0,0,0,1,1,3,4,2,2,3,0,2,2,2,0,1,8,10,65,676,243,23
Beta_1.4,u_224,46,131,328,4,0,2,1,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,3,0,0,1,1,0,0,2,0,1,0,3,4,1,0,0,0,1,1,0,1,0,0,0,1,0,1,1,4,1,1,2,2,1,1,1,5,3,4,11,66,738,238,29
Beta_1.4,u_225,42,142,297,4,2,0,1,0,1,0,0,0,1,2,0,0,1,0,1,0,0,0,2,0,0,1,0,0,0,0,0,2,0,0,5,5,0,1,2,0,1,0,0,0,0,2,0,1,1,1,0,2,1,2,0,1,1,3,7,3,3,8,63,785,222,19
Beta_1.4,u_226,42,141,287,1,1,2,0,1,0,1,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,2,0,1,0,6,6,0,3,0,0,1,5,1,0,1,1,3,0,0,2,2,1,1,1,1,1,5,3,2,3,1,5,71,801,202,11
Beta_1.4,u_227,47,162,264,0,0,2,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2,0,0,1,0,0,0,0,0,1,4,3,1,0,2,5,0,0,3,1,1,2,1,3,1,2,8,1,1,0,2,3,0,0,5,0,1,5,62,806,174,11
Beta_1.4,u_228,53,158,281,1,0,0,0,0,1,1,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,5,0,0,2,1,1,0,0,2,0,1,1,7,0,0,2,2,0,1,3,2,2,1,5,9,3,8,62,772,163,8
Beta_1.4,u_229,54,174,271,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,6,5,5,1,7,1,0,2,0,0,1,3,0,1,0,1,0,4,2,3,1,8,0,1,3,3,10,67,757,142,16
Beta_1.4,u_230,38,190,302,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,2,1,2,0,0,3,4,0,3,1,1,0,1,2,4,2,6,1,9,1,1,2,2,2,1,1,4,0,1,2,0,5,6,64,702,175,21
Beta_1.4,u_231,44,174,348,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2,1,0,2,0,0,1,1,0,0,1,1,2,1,5,3,1,4,1,1,0,1,0,2,4,2,1,1,0,0,4,6,1,5,1,9,2,3,4,4,10,81,678,208,26
Beta_1.4,u_232,37,175,352,4,0,1,0,0,0,0,0,1,2,1,0,1,1,0,1,0,1,0,0,0,1,0,1,1,0,2,0,0,1,0,2,4,3,1,0,4,1,1,0,5,1,0,3,3,2,0,1,1,3,2,5,2,3,0,0,4,8,12,67,689,211,18
Beta_1.4,u_233,31,172,362,2,3,1,1,1,0,1,0,1,0,0,0,0,1,0,1,1,0,1,1,0,0,0,0,0,2,0,1,1,0,0,2,3,1,0,0,0,1,3,2,1,1,1,1,5,2,1,0,0,4,3,0,5,6,2,2,2,1,17,71,670,207,32
Beta_1.4,u_234,36,150,349,2,0,0,0,1,0,1,1,0,2,1,0,0,0,0,0,0,2,0,0,1,0,1,0,0,1,2,0,1,0,1,1,2,0,0,0,0,1,0,3,1,0,0,0,1,2,0,4,3,1,1,3,0,3,3,1,1,6,11,60,687,241,24
Beta_1.4,u_235,44,132,320,1,2,1,0,0,0,0,0,2,0,0,1,0,1,0,0,0,0,1,2,0,1,0,1,0,1,1,0,1,0,3,4,1,0,0,0,0,2,1,0,0,0,0,0,0,0,1,1,3,3,2,0,2,1,2,3,7,2,8,68,729,214,24
Beta_1.4,u_236,45,133,293,3,1,1,0,1,0,0,0,0,1,2,0,1,0,1,0,0,0,2,0,0,1,0,0,0,0,0,0,2,0,0,5,5,0,0,1,2,0,0,0,0,1,0,1,0,2,1,1,1,1,2,0,1,1,5,1,5,3,9,78,781,220,19
Beta_1.4,u_237,38,151,279,3,1,2,0,1,0,1,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,2,0,1,0,7,5,1,3,0,1,0,1,4,1,0,0,1,3,0,1,0,3,1,1,1,4,0,6,1,2,0,7,66,794,197,19
Beta_1.4,u_238,50,159,276,0,2,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,2,4,3,1,0,0,4,2,0,3,1,0,3,2,1,3,1,0,8,0,1,0,2,3,2,0,2,1,4,73,799,177,10
Beta_1.4,u_239,52,165,270,0,0,0,0,0,2,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,4,1,0,1,2,1,0,0,1,1,0,1,0,9,0,0,3,0,1,3,0,3,3,3,6,6,7,64,789,153,5
Beta_1.4,u_240,56,170,285,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,6,5,3,2,8,2,1,0,1,1,0,1,4,0,1,0,1,4,2,0,3,2,7,0,4,2,8,57,765,142,13
Beta_1.4,u_241,45,171,307,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2,1,2,1,0,0,3,4,0,2,4,0,1,0,0,6,2,5,2,5,3,3,2,4,1,1,1,1,4,0,2,2,2,6,59,684,191,11
Beta_1.4,u_242,43,170,348,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,2,0,0,1,1,0,0,0,2,0,2,1,5,3,1,1,5,0,1,0,2,1,2,4,3,0,0,0,2,7,1,5,1,6,4,4,7,3,12,70,697,185,21
Beta_1.4,u_243,34,172,372,0,1,0,0,0,0,0,1,1,1,1,2,0,0,1,0,1,0,0,0,0,0,0,1,1,2,0,0,0,2,0,2,4,2,1,1,2,2,0,2,2,2,1,0,4,3,2,0,3,1,0,4,6,2,0,0,2,10,7,83,675,206,16
Beta_1.4,u_244,30,153,367,4,1,2,2,0,0,1,1,0,0,0,0,1,0,1,1,0,1,1,0,0,0,0,0,1,1,1,1,0,1,0,0,3,2,0,0,0,1,0,4,1,1,2,3,1,2,2,1,0,2,2,3,3,6,3,1,2,3,10,78,666,210,38
Beta_1.4,u_245,32,156,340,1,0,0,0,1,1,1,0,2,1,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,1,2,1,1,0,0,1,3,0,0,0,0,0,1,0,2,0,1,0,2,1,1,1,4,1,2,2,1,2,5,0,2,5,9,67,702,234,27
Beta_1.4,u_246,46,132,330,0,3,0,0,0,0,0,2,0,0,1,0,1,0,0,0,0,1,2,0,1,0,0,1,0,2,0,1,0,0,2,5,1,0,0,0,0,3,0,0,0,1,1,0,0,0,1,1,2,2,3,2,0,3,1,1,7,1,3,59,759,208,20
Beta_1.4,u_247,46,128,301,2,0,1,1,0,0,0,0,1,2,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,2,0,0,5,2,3,0,0,3,0,0,0,0,1,0,1,1,0,2,2,0,0,2,2,1,2,1,2,4,4,14,67,793,211,14
Beta_1.4,u_248,41,154,278,3,3,0,1,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,1,1,0,1,0,4,7,2,1,2,1,0,1,1,4,0,0,0,1,4,0,1,1,2,3,1,2,2,2,3,0,2,10,68,798,202,19
Beta_1.4,u_249,50,166,290,1,1,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,5,3,0,1,0,0,4,3,1,2,0,2,3,1,3,1,1,0,7,1,1,0,4,3,0,0,3,5,78,785,198,10
Beta_1.4,u_250,53,173,268,1,0,0,0,0,2,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,6,1,1,0,4,0,0,0,0,1,0,1,1,2,6,0,1,2,1,1,3,1,5,4,1,9,9,68,782,151,8
Beta_1.4,u_251,55,171,284,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,1,4,6,4,1,4,5,3,2,1,2,1,0,1,2,3,1,0,2,1,3,0,1,1,5,5,2,4,4,62,746,137,18
Beta_1.4,u_252,45,171,327,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,2,2,0,1,1,0,3,4,1,1,2,4,0,0,1,3,5,1,3,1,7,1,3,4,3,2,0,1,1,3,4,0,1,5,60,691,201,11
Beta_1.4,u_253,43,177,338,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1,1,2,0,0,1,0,1,0,0,0,2,1,1,2,4,3,2,0,4,1,1,1,0,2,1,3,3,2,0,1,0,4,5,2,3,2,7,4,6,6,5,66,689,185,17
Beta_1.4,u_254,34,173,363,1,1,0,0,0,0,0,2,1,1,2,0,0,0,2,0,1,0,0,0,0,0,1,1,2,0,0,0,0,2,0,2,1,4,2,1,1,3,1,1,1,3,0,1,2,5,0,4,0,2,2,2,4,2,2,0,1,7,12,75,701,205,20
Beta_1.4,u_255,29,166,360,3,2,2,0,0,2,0,1,0,0,0,0,1,1,0,1,2,0,0,0,0,0,0,0,2,0,1,1,0,1,0,0,3,0,1,0,0,1,0,2,2,3,1,2,1,1,5,0,1,1,3,1,4,6,2,2,2,2,8,71,657,215,42
Beta_1.4,u_256,40,139,347,3,0,0,1,0,1,1,2,0,0,0,0,0,0,0,0,2,0,0,1,1,0,0,0,1,2,0,0,1,1,0,1,3,0,0,0,0,0,1,0,1,0,1,1,1,2,1,1,3,1,3,0,3,2,4,3,2,3,7,72,691,233,26
Beta_1.4,u_257,47,131,339,3,1,0,0,0,0,0,2,0,1,0,1,0,0,0,0,1,1,1,0,1,0,1,0,1,1,0,1,0,0,2,5,1,0,0,0,1,0,2,0,0,0,0,0,0,0,0,2,1,3,0,3,2,1,2,5,1,3,5,59,752,215,20
Beta_1.4,u_258,47,126,303,4,0,1,1,0,0,0,1,1,1,0,1,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,2,0,0,5,3,0,3,0,1,3,0,0,0,0,1,0,2,0,3,1,0,0,0,3,3,1,0,4,2,3,10,71,794,201,17
Beta_1.4,u_259,44,147,273,3,2,0,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,1,1,0,0,3,8,1,0,3,0,1,2,0,0,4,0,0,1,4,1,2,1,1,2,2,1,5,0,2,2,1,9,67,798,192,21
Beta_1.4,u_260,50,155,285,1,1,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,5,3,0,1,0,0,1,4,2,3,1,0,4,2,1,0,3,1,1,6,1,1,1,5,1,0,1,9,70,794,182,15
Beta_1.4,u_261,55,177,268,3,0,0,0,2,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8,5,5,1,0,1,3,0,0,0,0,1,0,1,2,2,5,1,3,0,1,4,1,2,5,4,3,10,60,789,146,7
Beta_1.4,u_262,51,179,298,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,1,1,4,6,1,4,2,4,5,0,1,3,3,1,1,1,1,3,1,1,2,1,1,0,3,2,5,5,5,7,68,752,140,23
Beta_1.4,u_263,44,185,316,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,2,2,0,0,1,0,3,5,1,0,2,4,1,1,0,1,6,1,2,3,5,2,1,4,4,5,0,1,1,6,1,0,0,8,65,698,189,15
Beta_1.4,u_264,45,166,347,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,2,1,1,0,0,0,0,1,0,0,0,3,0,1,1,5,3,3,0,3,3,0,2,0,1,1,1,4,5,0,0,0,0,8,2,3,4,8,2,3,9,6,68,685,193,21
Beta_1.4,u_265,34,174,362,1,0,0,0,0,0,2,0,2,1,1,0,0,0,0,0,1,0,0,0,0,1,0,1,2,0,0,0,2,0,0,1,2,4,2,0,1,2,3,0,2,1,2,0,2,5,1,1,3,3,1,1,1,5,3,0,1,3,20,79,694,195,22
Beta_1.4,u_266,28,165,366,3,2,1,0,0,0,0,1,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,0,3,1,0,2,0,0,1,1,5,0,2,0,2,3,4,0,0,3,1,2,1,4,6,1,1,3,10,75,666,211,36
Beta_1.4,u_267,39,135,346,1,0,0,1,1,1,2,0,0,0,0,0,0,0,0,2,0,0,1,0,1,0,0,0,1,2,0,0,2,1,0,1,2,0,0,0,0,0,0,1,1,0,0,4,0,4,3,0,1,4,0,2,0,3,3,6,1,3,4,72,712,233,25
Beta_1.4,u_268,39,131,321,2,0,0,0,0,0,2,0,0,1,1,0,0,0,0,0,1,1,1,1,0,0,1,1,0,1,1,0,0,0,0,6,4,0,0,0,1,0,2,0,0,0,0,0,0,0,1,1,1,2,1,0,5,1,7,3,1,3,6,58,762,228,13
Beta_1.4,u_269,48,126,299,0,1,1,0,0,0,0,1,1,1,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,2,0,1,1,4,4,0,2,1,0,3,1,0,0,0,2,1,0,2,1,2,0,0,0,2,3,1,0,3,3,3,8,83,789,189,16
Beta_1.4,u_270,47,156,279,3,1,2,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,1,0,1,0,0,3,6,3,1,2,1,1,0,2,0,0,2,2,1,0,6,1,1,2,0,4,4,1,1,1,1,2,7,72,791,204,25
Beta_1.4,u_271,51,155,277,2,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,3,5,0,1,0,0,2,0,3,5,1,1,2,3,0,1,1,1,0,2,4,4,0,0,6,0,2,8,69,797,187,19
Beta_1.4,u_272,52,176,281,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,7,5,3,3,0,1,0,3,0,0,0,1,0,0,1,2,1,4,5,2,1,3,2,2,1,4,4,5,74,781,160,11
Beta_1.4,u_273,47,174,284,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,1,0,4,7,0,5,2,3,6,1,0,3,2,4,0,2,0,2,3,1,1,1,1,2,0,3,2,6,5,8,71,738,148,24
Beta_1.4,u_274,46,175,320,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1,2,1,0,1,0,2,3,5,1,0,2,2,3,0,1,0,5,1,3,1,6,5,3,0,3,4,4,0,3,1,3,1,0,9,59,717,188,20
Beta_1.4,u_275,45,159,350,2,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,1,2,1,0,0,0,0,0,1,0,0,1,2,0,1,1,6,1,4,0,0,6,2,0,2,0,0,1,2,5,3,0,0,0,7,3,3,3,10,3,4,4,8,63,663,200,15
Beta_1.4,u_276,32,181,372,1,0,0,0,0,2,0,2,1,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,2,0,0,3,2,1,3,2,0,2,5,0,1,1,3,0,2,4,5,0,2,2,0,3,1,2,5,2,2,1,17,74,697,190,29
Beta_1.4,u_277,26,158,364,4,2,0,0,0,0,0,1,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,2,0,1,1,0,1,1,0,0,3,0,1,2,0,1,1,2,1,3,1,1,0,3,3,3,2,1,0,5,0,3,7,2,0,3,11,75,675,199,34
Beta_1.4,u_278,38,144,346,2,0,1,1,0,3,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,2,1,0,1,1,1,0,1,2,0,0,0,0,0,0,1,0,2,1,0,2,0,5,1,1,1,3,1,1,1,6,4,4,1,8,76,709,221,30
Beta_1.4,u_279,40,132,323,1,0,0,0,0,1,1,0,1,0,1,0,0,0,0,1,1,1,1,0,0,1,1,0,1,0,1,0,0,0,0,6,4,1,0,0,0,1,0,2,0,0,0,0,0,1,0,0,2,0,3,2,1,4,3,6,0,1,11,56,762,208,15
Beta_1.4,u_280,47,132,303,0,1,1,0,0,0,1,1,1,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2,1,0,1,3,5,0,0,2,0,0,3,1,0,1,2,0,1,2,0,1,1,0,1,2,1,2,3,1,3,0,8,75,790,190,16
Beta_1.4,u_281,46,149,283,2,1,2,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,1,0,0,3,4,4,1,1,2,1,0,1,1,0,0,2,3,3,0,5,1,0,1,4,3,1,1,0,2,2,10,57,805,196,23
Beta_1.4,u_282,49,164,281,2,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,4,4,0,0,1,0,0,2,1,4,3,1,2,3,0,1,0,1,2,0,2,3,3,1,3,3,3,11,67,803,175,12
Beta_1.4,u_283,55,177,284,0,0,0,2,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,5,8,0,4,1,1,0,1,2,0,0,0,1,0,0,2,1,2,6,5,1,1,3,1,3,1,4,5,70,790,152,7
Beta_1.4,u_284,46,179,295,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,4,0,4,8,0,4,3,0,6,2,1,0,3,3,2,2,1,0,4,2,0,0,2,3,0,2,4,1,7,9,78,723,141,32
Beta_1.4,u_285,46,171,313,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,3,1,0,0,1,0,3,0,8,0,1,0,3,2,3,0,0,0,6,2,1,7,5,2,0,1,3,5,5,2,1,0,4,1,8,69,707,183,25
Beta_1.4,u_286,44,161,352,2,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,3,1,0,0,0,0,0,1,0,0,0,1,2,0,0,3,6,1,0,4,0,5,3,0,1,1,0,1,1,4,2,3,0,1,0,9,1,3,10,7,1,1,7,66,673,209,14
Beta_1.4,u_287,31,179,361,1,0,0,0,1,1,0,3,1,0,0,0,0,0,0,1,0,0,0,0,1,0,2,0,0,0,0,0,2,1,0,3,3,1,2,1,1,2,2,3,2,0,2,2,0,4,8,1,0,0,2,2,3,1,4,9,0,2,11,64,698,191,33
Beta_1.4,u_288,29,153,361,5,1,0,0,0,0,1,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,1,1,0,1,1,0,2,0,0,0,2,1,1,0,3,0,3,1,1,0,4,1,1,2,4,2,3,2,1,1,3,1,6,5,0,1,11,73,672,211,25
Beta_1.4,u_289,41,138,344,2,0,1,1,2,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,2,0,1,0,1,1,1,0,1,1,1,0,0,0,0,0,1,0,1,3,0,1,2,2,3,1,2,0,4,2,1,5,4,4,2,10,70,722,226,25
Beta_1.4,u_290,42,138,317,3,0,0,0,1,0,1,0,1,1,0,0,0,0,0,2,0,1,1,0,0,2,0,0,1,1,0,0,0,0,0,5,3,1,1,0,0,1,0,0,1,0,0,1,0,1,0,1,1,0,0,6,1,3,5,3,2,3,6,56,770,211,10
Beta_1.4,u_291,44,127,304,4,1,0,0,0,0,2,0,1,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,1,1,0,1,3,4,1,0,0,1,0,0,3,1,1,3,0,1,0,1,0,0,1,1,1,3,3,2,3,0,4,12,63,798,192,11
Beta_1.4,u_292,48,156,285,1,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,1,0,0,3,4,3,4,0,3,0,1,1,0,1,0,1,3,3,0,3,1,2,2,4,1,1,1,1,2,2,4,60,795,195,19
Beta_1.4,u_293,52,168,279,3,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,4,3,1,0,1,0,0,1,2,0,5,5,1,1,2,0,1,2,0,1,0,2,3,2,1,6,4,12,73,805,172,13
Beta_1.4,u_294,62,174,275,3,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2,5,9,0,1,2,1,0,0,3,0,0,0,0,1,0,0,2,4,1,7,4,0,3,3,1,2,0,8,64,791,151,6
Beta_1.4,u_295,49,178,308,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,3,2,0,4,9,0,0,4,2,4,4,2,0,0,2,4,1,3,0,0,5,0,1,2,1,2,1,2,2,3,15,72,746,126,27
Beta_1.4,u_296,47,176,330,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,1,2,1,0,0,1,0,0,3,9,0,1,2,1,5,1,2,0,0,5,2,3,1,7,3,0,1,2,4,5,2,3,0,5,0,11,65,701,192,27
Beta_1.4,u_297,43,167,362,3,0,0,0,0,0,1,0,0,0,0,0,1,1,0,2,1,1,0,0,0,0,0,1,0,0,0,2,1,0,0,2,5,3,0,4,0,2,5,0,1,1,1,2,1,0,3,6,1,0,1,6,5,3,7,7,0,0,8,66,696,210,15
Beta_1.4,u_298,31,181,366,0,0,0,1,1,0,2,1,1,0,0,0,0,0,0,1,0,0,0,0,1,2,1,0,0,0,0,0,2,2,0,3,3,1,0,4,0,2,3,0,4,0,0,5,0,2,3,5,0,0,0,3,2,2,2,6,6,2,7,61,694,195,24
Beta_1.4,u_299,29,147,366,4,0,0,0,0,0,1,0,0,0,0,1,2,1,0,0,0,0,0,0,0,1,0,1,1,1,0,0,2,0,0,0,2,1,0,2,0,2,3,1,2,0,1,3,0,2,4,2,0,4,1,0,4,0,4,6,3,0,5,73,669,230,26
Beta_1.4,u_300,41,136,346,0,0,1,2,1,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,1,1,1,1,0,2,0,1,1,1,1,1,0,0,1,0,1,0,1,1,1,2,0,0,2,5,2,2,0,2,3,1,3,5,1,4,8,58,714,222,18
Beta_1.4,u_301,36,142,313,0,0,0,0,1,1,0,1,1,0,0,0,0,0,2,0,1,1,0,0,2,0,0,0,1,1,0,0,0,0,0,5,2,1,2,0,0,0,1,0,1,0,0,0,1,0,3,1,0,1,2,2,2,4,2,4,2,6,4,55,783,203,15
Beta_1.4,u_302,44,118,300,1,1,0,0,0,2,0,1,1,0,0,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,2,1,0,0,3,3,3,1,0,0,0,0,1,2,0,3,1,1,0,1,0,1,0,2,0,2,2,4,2,1,2,4,5,71,799,196,12
Beta_1.4,u_303,45,168,283,1,1,0,2,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,2,0,1,3,3,1,5,2,1,2,1,0,1,0,2,0,1,3,2,0,4,0,4,3,1,0,1,3,0,3,4,53,806,198,16
Beta_1.4,u_304,51,173,274,2,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,4,3,2,0,0,1,1,0,1,1,3,6,2,0,3,0,2,1,0,0,1,1,0,3,2,9,3,12,64,810,176,7
Beta_1.4,u_305,56,170,262,0,0,2,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,3,12,0,0,2,2,0,0,0,3,0,0,0,1,1,0,3,2,3,3,5,4,3,2,0,2,2,4,67,785,151,12
Beta_1.4,u_306,51,188,298,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,3,1,0,3,8,1,0,3,3,2,6,2,0,0,1,2,3,2,1,1,0,5,1,0,2,2,2,1,1,5,10,65,740,151,17
Beta_1.4,u_307,48,176,336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,3,1,0,0,0,1,0,1,3,9,0,0,3,2,1,2,3,1,0,1,5,4,1,4,4,1,2,1,1,3,3,2,2,0,6,7,63,711,174,23
Beta_1.4,u_308,36,156,363,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,2,1,0,0,0,0,0,0,1,0,0,1,3,0,0,0,2,5,3,0,1,3,2,4,2,1,0,0,3,1,1,1,3,5,2,0,3,7,6,0,9,2,0,7,76,674,215,14
Beta_1.4,u_309,30,180,359,0,0,0,2,0,1,2,1,0,0,0,0,0,0,0,1,0,0,0,1,2,1,0,0,0,0,0,1,1,2,0,1,4,0,1,2,2,1,3,2,0,4,1,1,5,0,1,5,2,0,0,0,4,2,2,5,7,3,5,58,681,205,23
Beta_1.4,u_310,29,140,365,4,0,0,0,0,0,1,0,0,0,1,2,1,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,2,0,0,0,2,1,0,1,0,0,1,3,1,0,1,2,3,0,2,4,1,1,4,0,1,4,0,3,7,1,6,59,685,209,29
Beta_1.4,u_311,41,134,334,0,0,2,1,1,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,2,0,1,1,1,1,1,1,3,1,1,1,0,0,0,1,1,0,2,0,0,1,1,0,0,1,5,3,0,1,3,3,1,5,3,3,11,66,722,224,24
Beta_1.4,u_312,36,142,323,0,0,0,1,0,1,0,1,1,0,0,0,0,2,0,0,1,1,0,0,2,0,0,1,1,0,1,0,0,0,0,5,2,2,0,2,0,0,0,1,0,1,0,0,0,0,2,2,0,3,0,0,3,4,1,1,7,6,4,65,770,222,23
Beta_1.4,u_313,44,121,315,2,0,0,0,1,1,0,1,1,0,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,1,1,0,0,1,5,4,1,0,0,0,0,0,2,4,0,0,3,0,0,1,0,2,0,2,2,1,3,2,2,1,4,7,60,797,192,14
Beta_1.4,u_314,47,159,285,3,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,2,0,1,2,4,0,2,5,1,2,0,1,1,0,1,2,1,0,2,3,2,3,2,2,3,0,1,1,2,2,11,60,804,208,20
Beta_1.4,u_315,57,160,283,1,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,5,3,2,0,0,1,1,0,0,1,4,4,3,2,1,3,0,1,1,0,0,1,1,2,4,6,5,7,66,814,165,5
Beta_1.4,u_316,55,181,277,0,1,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,4,13,0,0,0,3,3,0,0,0,3,0,0,0,2,1,3,1,2,3,3,5,4,2,2,2,2,6,67,774,140,15
