Folder_name,File_name,B1_1,B1_2,B1_3,B1_4,B1_5,B1_6,B1_7,B1_8,B1_9,B1_10,B1_11,B1_12,B1_13,B1_14,B1_15,B1_16,B1_17,B1_18,B1_19,B1_20,B1_21,B1_22,B1_23,B1_24,B1_25,B1_26,B1_27,B1_28,B1_29,B1_30,B1_31,B1_32,B1_33,B1_34,B1_35,B1_36,B1_37,B1_38,B1_39,B1_40,B1_41,B1_42,B1_43,B1_44,B2_1,B2_2,B2_3,B2_4,B2_5,B2_6,B2_7,B2_8,B2_9,B2_10,B2_11,B2_12,B2_13,B2_14,B2_15,B2_16,B2_17,B2_18,B2_19,B2_20,B2_21,B2_22,B2_23,B2_24,B2_25,B2_26,B2_27,B2_28,B2_29,B2_30,B2_31,B2_32,B2_33,B2_34,B2_35,B2_36,B2_37,B2_38,B2_39,B2_40,B2_41,B2_42,B2_43,B2_44
Beta_1.4,u_120,31,65,287,115,3,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2,0,0,2,6,2,0,2,6,0,3,0,1,1,2,2,3,0,0,0,1,1,1,0,0,2,0,0,2,2,2,3,4,3,1,2,0,3,4,0,16,72,506,322,47,8
Beta_1.4,u_121,25,71,305,125,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,2,0,0,2,0,0,2,4,4,1,1,0,3,0,0,2,2,0,0,1,2,3,5,1,3,2,1,2,2,2,4,5,1,1,2,0,1,1,0,3,0,1,1,12,70,469,321,54,8
Beta_1.4,u_122,22,66,340,137,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2,0,1,1,0,0,0,0,1,1,0,1,0,2,0,0,0,0,2,3,6,1,0,0,2,0,1,1,4,2,2,1,1,0,1,3,0,0,2,5,0,0,0,1,2,3,6,3,4,2,4,0,4,2,12,10,56,485,364,51,18
Beta_1.4,u_123,15,59,344,131,1,0,0,0,0,0,0,1,0,1,1,1,0,1,1,0,0,0,0,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,1,0,0,2,4,1,0,2,0,3,0,2,0,3,2,0,0,0,1,3,1,1,2,0,4,2,1,3,1,0,1,3,1,0,4,4,1,1,5,24,69,475,352,69,7
Beta_1.4,u_124,20,49,331,122,2,1,1,1,0,0,0,0,2,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,1,0,1,0,1,0,0,0,1,1,0,1,0,0,0,1,0,4,1,1,0,1,1,1,0,2,1,2,1,2,6,1,2,1,0,3,3,1,3,1,6,3,2,3,12,61,471,357,74,19
Beta_1.4,u_125,18,54,315,128,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,2,0,0,0,1,0,0,0,1,1,0,1,0,0,0,1,0,1,0,0,1,0,2,1,0,0,1,1,1,1,4,0,1,0,0,0,0,1,0,1,0,0,0,2,0,1,0,2,3,0,2,1,1,2,1,0,3,1,5,2,5,1,6,3,65,439,429,64,10
Beta_1.4,u_126,28,56,285,125,2,0,0,1,2,0,0,1,0,0,0,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,2,0,0,0,0,1,1,0,0,0,0,5,2,1,0,0,0,1,0,0,0,1,0,2,0,3,1,0,1,0,1,1,2,0,0,0,3,1,0,2,0,1,2,2,4,2,3,3,9,65,499,425,62,12
Beta_1.4,u_127,30,57,273,121,1,2,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,2,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,3,8,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,2,0,1,2,1,0,1,2,1,4,1,3,1,1,1,1,2,0,2,8,11,62,548,391,57,10
Beta_1.4,u_128,24,58,258,120,3,0,0,1,0,0,2,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,1,0,0,1,0,0,3,6,0,0,1,0,1,0,1,5,0,0,1,0,0,0,3,2,0,1,1,3,0,0,0,0,4,1,0,2,0,3,2,1,1,4,4,13,62,553,384,59,5
Beta_1.4,u_129,25,77,261,131,1,0,1,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,3,2,0,0,0,5,3,1,0,1,0,0,1,2,0,1,1,2,2,3,2,2,0,3,1,0,0,1,4,1,1,3,1,1,0,4,6,58,556,358,47,10
Beta_1.4,u_130,26,72,275,105,3,0,0,1,0,0,1,0,2,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,5,7,3,0,4,0,0,0,2,0,0,1,0,1,0,1,2,3,2,1,0,2,0,1,0,1,1,1,1,1,5,0,5,2,2,5,3,14,61,523,345,42,1
Beta_1.4,u_131,34,61,291,113,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,2,0,0,3,5,5,0,1,2,5,2,2,2,2,2,1,1,4,0,0,1,1,1,0,1,0,1,0,3,0,1,1,5,4,3,1,0,4,1,3,9,66,517,328,44,10
Beta_1.4,u_132,25,63,317,133,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,2,0,0,2,4,4,1,0,1,0,2,0,1,0,3,0,2,0,2,2,7,3,2,1,1,3,5,1,1,5,2,0,2,0,2,0,0,2,0,3,13,70,498,311,64,7
Beta_1.4,u_133,21,61,346,124,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,1,0,0,0,0,2,0,0,1,0,0,2,0,0,0,0,2,2,4,4,0,0,0,2,1,1,0,6,2,1,0,0,1,1,3,0,1,1,1,3,0,0,1,3,4,10,3,1,2,3,3,4,9,8,67,472,352,53,15
Beta_1.4,u_134,16,51,351,125,1,0,0,0,0,0,1,0,1,1,1,0,1,1,0,0,0,0,0,2,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,2,0,1,1,0,0,0,1,4,0,1,1,1,0,2,1,2,0,3,2,0,0,2,2,2,0,0,1,1,6,3,1,0,0,1,1,3,2,3,2,4,0,2,13,77,483,353,66,8
Beta_1.4,u_135,19,50,332,128,3,0,1,1,0,0,0,2,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,1,2,0,0,1,0,0,1,1,0,1,0,0,1,0,0,1,1,1,0,1,0,0,0,0,1,0,3,1,0,1,2,0,1,0,2,2,1,2,2,3,3,0,2,2,2,3,0,2,3,8,1,2,16,61,480,343,78,20
Beta_1.4,u_136,20,53,322,132,1,1,0,0,2,0,0,0,0,0,0,0,0,2,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,3,0,0,0,1,1,1,0,1,0,4,0,0,0,1,0,0,0,1,0,0,2,0,0,0,1,1,4,1,0,1,2,2,2,0,2,4,2,2,5,3,11,61,449,428,57,9
Beta_1.4,u_137,28,58,287,133,0,0,1,2,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,1,1,0,0,0,1,0,1,0,0,0,0,5,2,1,0,0,0,0,0,0,0,0,1,0,1,1,0,3,2,1,0,2,0,1,0,1,1,1,0,0,3,2,1,0,1,5,3,2,12,53,505,410,66,11
Beta_1.4,u_138,29,57,256,118,1,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,3,7,2,0,1,0,2,1,0,0,0,1,0,0,0,0,0,0,3,0,0,1,1,0,2,1,2,1,1,7,2,0,1,1,2,1,7,11,53,543,404,68,11
Beta_1.4,u_139,26,63,259,128,3,0,1,0,0,2,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,3,6,0,0,1,0,0,1,2,1,5,0,0,0,2,1,1,1,0,2,0,1,2,0,1,2,1,0,1,0,2,2,1,2,2,2,4,11,70,564,369,64,7
Beta_1.4,u_140,21,80,261,132,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,4,2,0,0,0,0,4,4,0,1,0,0,1,2,0,0,1,3,2,0,3,3,0,3,1,2,0,1,3,2,1,1,3,1,0,2,4,66,550,373,43,8
Beta_1.4,u_141,27,74,280,113,2,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,8,6,3,2,3,1,0,1,0,1,0,0,1,0,1,0,1,0,2,6,1,0,1,0,0,2,1,1,1,2,2,2,3,6,3,3,5,11,64,516,365,38,3
Beta_1.4,u_142,34,57,286,118,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,3,1,0,2,6,3,2,0,2,3,4,2,1,1,2,4,0,3,0,2,0,0,0,1,2,0,2,1,0,1,0,2,2,3,8,0,4,0,0,6,8,71,522,308,53,8
Beta_1.4,u_143,24,58,322,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2,1,0,1,1,0,2,0,0,1,2,4,2,3,0,0,0,2,1,0,1,2,0,3,0,1,1,4,5,3,0,1,3,2,5,1,4,1,2,0,1,0,2,0,0,2,1,16,64,503,318,61,4
Beta_1.4,u_144,19,57,344,124,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,0,1,0,0,0,2,0,0,0,1,0,1,1,0,0,0,1,2,2,4,0,3,0,0,3,0,0,3,1,4,1,1,0,0,1,2,2,0,0,1,1,0,3,0,2,2,6,5,3,0,2,5,5,3,11,64,477,359,52,11
Beta_1.4,u_145,15,52,343,129,1,0,0,0,0,0,1,1,1,1,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,2,0,0,1,2,0,0,0,1,1,4,0,2,0,0,2,0,1,2,0,1,3,2,0,2,1,1,0,1,2,4,3,1,1,0,0,1,2,3,3,3,2,1,3,16,65,479,337,60,14
Beta_1.4,u_146,20,49,323,137,2,1,1,0,0,0,2,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,2,1,1,0,0,1,0,0,0,0,0,1,3,1,0,2,1,0,1,2,2,1,2,1,0,2,4,1,2,3,2,1,0,5,5,4,3,13,65,481,345,78,14
Beta_1.4,u_147,18,51,328,129,2,0,0,2,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,1,2,1,0,0,1,1,1,0,1,0,0,1,2,3,0,0,1,0,0,0,1,1,0,1,0,0,0,1,1,3,2,1,2,1,0,2,4,1,1,3,2,2,13,60,464,417,60,8
Beta_1.4,u_148,26,57,279,122,1,1,2,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,2,0,1,1,1,0,0,0,1,0,1,0,0,0,0,0,4,3,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,4,2,0,1,1,0,0,1,1,1,3,1,1,1,0,2,6,2,15,56,518,397,74,13
Beta_1.4,u_149,32,54,263,116,1,0,1,0,0,0,1,0,1,0,0,0,1,1,0,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,2,6,5,1,0,1,0,2,0,0,0,1,0,0,0,0,0,2,0,1,0,1,0,2,0,2,2,0,2,0,3,4,2,1,1,4,2,18,53,536,404,60,9
Beta_1.4,u_150,25,75,259,123,3,0,1,1,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,1,0,0,0,1,1,9,0,0,1,0,0,1,2,0,3,4,0,1,1,2,0,0,3,0,1,0,1,2,1,2,0,0,1,2,2,0,1,2,2,0,4,8,57,571,382,49,11
Beta_1.4,u_151,22,74,259,123,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,4,2,0,0,0,0,1,4,3,0,1,0,2,1,0,1,0,2,2,1,0,3,4,0,2,2,2,1,1,2,1,2,1,3,0,1,7,67,554,363,44,6
Beta_1.4,u_152,29,79,272,118,0,0,1,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,5,12,0,4,2,1,1,1,0,0,1,0,0,0,2,0,0,1,0,3,4,0,0,2,0,0,1,3,1,1,2,4,1,5,5,2,4,19,60,526,345,42,3
Beta_1.4,u_153,31,62,287,110,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2,2,1,0,2,5,4,0,2,1,1,3,6,2,0,1,3,1,1,3,0,1,0,0,1,0,3,1,0,0,2,1,2,1,0,6,8,0,2,0,3,14,68,517,305,57,9
Beta_1.4,u_154,19,68,327,125,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0,1,1,0,1,1,1,0,0,0,1,6,1,4,0,0,0,0,3,0,3,0,1,0,1,2,2,1,2,6,5,2,0,2,3,3,2,3,1,2,0,0,0,1,2,0,4,15,57,492,324,64,8
Beta_1.4,u_155,22,56,342,128,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0,1,0,0,2,0,0,0,1,0,0,2,0,0,0,0,0,4,1,3,2,0,3,1,0,2,2,0,0,5,1,2,0,1,0,0,2,2,0,1,0,2,0,3,2,2,1,8,6,4,1,1,5,5,17,58,477,351,48,6
Beta_1.4,u_156,13,57,350,137,0,0,0,0,0,1,0,2,0,1,1,0,0,1,0,0,2,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,3,0,0,1,0,2,0,0,0,1,1,2,2,0,2,0,2,2,0,1,2,1,1,2,3,1,0,2,2,1,0,1,5,1,3,0,0,1,2,3,2,1,1,4,1,16,66,481,347,77,10
Beta_1.4,u_157,16,52,337,145,3,0,1,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,1,0,1,0,1,0,0,1,1,0,1,2,2,2,0,0,1,0,0,0,0,0,0,0,4,1,0,2,2,1,3,1,1,0,2,1,1,0,4,3,2,2,3,1,0,5,6,5,11,60,462,361,72,11
Beta_1.4,u_158,23,50,314,122,2,0,0,2,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,2,1,1,1,1,0,1,0,2,0,1,0,0,0,1,1,0,3,0,0,1,0,2,0,0,0,1,0,1,0,1,0,4,2,0,2,1,1,4,3,0,3,1,2,8,54,467,412,77,8
Beta_1.4,u_159,27,54,284,115,1,3,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,2,0,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,5,4,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,3,0,3,1,0,0,1,0,2,4,0,1,1,1,0,2,1,8,12,58,516,410,63,15
Beta_1.4,u_160,31,59,247,116,2,1,0,0,0,1,0,1,0,0,0,0,2,0,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,2,7,3,2,0,1,1,1,1,0,0,0,1,0,0,0,2,0,0,0,1,0,1,1,2,0,1,3,0,1,1,3,3,4,2,3,4,18,66,544,403,63,9
Beta_1.4,u_161,23,69,253,121,3,0,2,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,1,0,1,1,0,0,0,0,0,2,7,2,0,0,1,0,0,2,1,1,3,1,3,1,0,1,2,1,1,1,0,2,0,3,1,0,1,1,1,1,2,1,1,0,2,2,13,61,553,392,43,11
Beta_1.4,u_162,25,74,278,114,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,2,0,0,0,0,0,1,2,3,0,3,0,0,2,0,0,0,1,4,0,1,2,2,2,2,3,1,1,2,2,1,3,0,2,4,12,59,549,364,55,5
Beta_1.4,u_163,32,72,281,120,1,1,0,0,2,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,3,11,1,2,2,4,0,0,1,0,0,1,0,0,0,2,0,0,0,2,1,4,3,0,1,0,1,2,0,1,2,5,5,1,3,5,3,15,68,539,332,43,1
Beta_1.4,u_164,28,59,294,117,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,2,2,0,0,2,5,4,0,0,1,2,1,4,4,3,0,2,1,2,3,0,1,0,2,1,1,0,1,1,1,1,3,0,0,0,5,4,6,1,1,3,10,68,505,314,59,8
Beta_1.4,u_165,22,65,331,122,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0,1,1,0,1,1,1,0,0,0,0,1,5,1,5,0,0,0,0,1,4,0,1,0,1,0,1,2,2,1,4,7,2,3,0,2,2,3,5,1,2,0,1,0,1,1,1,5,13,50,481,348,59,6
Beta_1.4,u_166,22,59,350,128,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2,0,1,1,0,0,0,1,1,1,0,0,0,0,1,0,0,2,0,0,1,0,0,3,3,1,3,0,1,2,1,4,1,0,0,1,4,1,2,1,0,0,0,2,2,0,1,1,3,1,0,2,3,2,7,6,4,1,2,7,18,65,493,338,59,4
Beta_1.4,u_167,14,56,340,131,1,0,0,0,0,1,2,0,1,1,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,3,0,0,0,1,1,1,1,0,0,1,1,0,3,1,1,0,1,2,1,0,1,3,1,0,0,4,2,2,3,1,0,0,1,5,1,2,3,1,0,0,4,2,2,3,3,14,66,483,363,73,17
Beta_1.4,u_168,17,46,331,146,2,0,1,1,1,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,1,1,0,1,0,0,1,1,0,0,1,0,3,1,2,0,1,0,0,0,0,0,0,0,0,1,4,2,2,0,0,4,1,0,0,1,2,1,2,0,4,5,2,5,0,2,6,4,13,60,437,395,75,12
Beta_1.4,u_169,23,50,308,117,2,0,2,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,1,2,0,1,1,0,2,0,2,0,0,1,1,0,0,0,2,0,0,2,1,1,0,2,2,0,0,1,2,0,0,0,0,2,4,0,3,1,2,3,1,0,3,3,11,59,471,420,67,16
Beta_1.4,u_170,30,50,282,122,4,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,2,0,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,5,5,0,1,2,0,0,0,0,0,1,1,0,0,1,0,1,0,0,1,1,3,0,0,3,1,2,2,3,3,0,0,1,4,0,1,5,15,55,507,430,68,12
Beta_1.4,u_171,31,59,268,116,0,1,0,0,0,1,1,0,0,0,0,2,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,2,7,2,1,2,0,0,2,0,1,0,0,0,1,2,2,0,0,0,0,0,3,0,1,0,1,3,1,2,0,1,1,4,1,2,4,4,11,69,551,380,54,14
Beta_1.4,u_172,22,69,260,129,3,2,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,2,0,0,0,0,0,1,1,6,4,0,0,1,0,0,1,1,1,2,1,1,3,0,1,0,0,2,2,1,0,2,1,1,4,1,2,1,0,0,1,2,1,0,5,12,61,544,402,38,11
Beta_1.4,u_173,29,69,263,124,1,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,5,1,1,0,0,0,0,0,2,1,5,2,0,1,1,0,0,0,1,3,2,1,2,1,0,4,2,2,0,2,3,2,0,1,2,4,10,60,533,370,47,7
Beta_1.4,u_174,26,68,287,116,1,1,1,1,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,10,4,3,2,4,0,1,0,1,0,0,1,0,0,1,0,1,1,1,1,1,1,4,1,1,1,1,0,0,3,4,6,1,4,0,6,14,60,548,327,40,2
Beta_1.4,u_175,29,60,305,124,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,3,1,0,0,2,4,4,1,1,0,0,5,1,5,1,3,1,3,1,4,2,0,2,1,1,1,1,0,1,1,1,2,0,1,2,1,5,1,4,3,2,6,66,528,302,64,11
Beta_1.4,u_176,24,59,338,129,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,2,1,0,0,0,0,0,2,6,1,1,4,0,0,1,1,0,3,1,1,1,1,0,0,0,5,3,5,5,0,3,2,3,1,5,4,0,2,1,1,1,0,2,2,16,58,480,341,62,6
Beta_1.4,u_177,22,62,329,135,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0,0,1,1,1,0,0,0,0,1,0,0,2,0,0,0,1,0,0,3,2,2,0,3,0,0,3,1,3,0,0,1,1,4,1,1,0,1,0,0,2,3,2,1,1,1,1,0,0,6,6,5,3,3,4,4,23,63,474,352,63,8
Beta_1.4,u_178,13,53,350,135,0,0,0,0,1,2,0,1,1,0,0,0,2,0,1,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,3,0,0,0,0,1,1,1,1,0,0,1,1,0,0,2,2,0,0,2,3,0,0,1,2,0,0,0,2,2,4,3,1,0,1,1,5,4,1,0,1,0,0,5,3,0,5,14,58,477,344,61,19
Beta_1.4,u_179,13,52,340,132,1,0,2,1,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,1,0,0,1,0,1,2,0,2,0,1,2,0,0,0,0,0,0,0,3,2,3,0,0,1,3,1,0,0,1,3,1,0,1,5,2,5,2,0,4,7,13,63,464,384,75,10
Beta_1.4,u_180,27,45,307,128,2,0,2,0,0,0,0,0,3,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,3,1,1,1,0,1,0,1,1,2,0,0,1,1,1,0,0,0,0,1,0,0,2,1,1,4,1,0,0,1,0,2,0,0,0,2,4,3,2,0,2,3,0,0,6,10,58,478,415,62,13
Beta_1.4,u_181,32,48,280,127,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,2,1,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,3,7,0,0,1,1,0,0,0,0,0,0,1,0,0,1,2,0,1,0,0,1,0,1,0,1,3,3,2,5,0,1,2,0,2,2,0,14,58,501,438,55,6
Beta_1.4,u_182,28,55,253,117,2,0,0,0,1,1,0,0,0,0,2,1,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,1,0,0,1,0,0,2,7,0,3,0,2,0,0,1,1,1,0,0,1,1,0,3,0,0,0,1,0,1,0,2,1,0,2,4,1,0,2,0,2,3,2,4,13,69,567,372,51,16
Beta_1.4,u_183,22,68,256,128,4,2,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,1,4,3,3,0,0,1,0,0,2,0,1,4,0,0,3,1,0,0,2,2,1,0,2,2,0,4,1,3,0,0,0,0,2,1,0,2,15,70,563,370,39,14
Beta_1.4,u_184,29,68,265,139,1,1,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,4,5,1,1,0,0,0,0,0,0,2,3,4,2,0,0,1,0,0,0,1,2,2,1,3,1,0,2,3,3,1,2,2,1,1,1,4,9,68,542,366,46,10
Beta_1.4,u_185,27,65,285,112,2,1,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,10,4,2,3,2,2,0,1,0,0,1,0,1,0,1,0,2,0,1,0,1,1,1,5,3,0,0,2,1,2,0,6,3,2,4,1,14,60,544,328,47,4
Beta_1.4,u_186,31,54,298,118,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,1,1,0,0,1,5,4,1,1,0,0,1,2,2,3,2,2,4,1,2,4,1,2,1,1,0,0,1,1,2,0,1,0,3,3,0,1,3,2,7,1,10,57,511,312,57,16
Beta_1.4,u_187,24,58,333,136,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,0,1,0,1,1,1,0,0,0,0,0,1,5,3,1,3,1,0,2,0,0,0,3,3,0,1,0,0,1,2,0,4,7,2,2,1,5,1,2,3,3,2,1,1,0,2,0,2,12,59,489,343,57,7
Beta_1.4,u_188,19,61,347,145,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,0,1,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,2,0,0,1,0,0,0,3,1,2,1,1,1,1,1,0,2,3,0,1,0,3,2,1,0,1,1,1,0,1,4,2,0,3,0,1,1,1,2,8,4,4,4,7,14,74,481,346,66,8
Beta_1.4,u_189,11,63,342,141,2,0,0,0,2,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,2,0,0,0,0,1,1,1,1,0,0,0,1,1,0,0,0,3,2,0,1,1,2,0,0,1,0,1,0,1,0,1,3,5,0,3,2,3,2,2,1,0,1,1,0,4,4,3,12,57,484,334,63,23
Beta_1.4,u_190,10,56,330,128,0,1,2,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,2,0,0,0,1,0,1,1,1,0,0,2,2,0,0,0,0,0,1,0,1,0,3,2,1,0,1,1,3,0,1,1,1,3,0,1,0,3,5,2,4,4,15,61,450,380,84,10
Beta_1.4,u_191,24,50,307,118,1,2,0,0,0,0,0,2,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,2,0,0,1,1,1,0,0,3,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2,2,3,0,0,0,1,0,2,0,0,2,0,6,3,0,0,1,4,3,4,7,55,493,407,70,14
