Folder_name,File_name,B1_1,B1_2,B1_3,B1_4,B1_5,B1_6,B1_7,B1_8,B1_9,B1_10,B1_11,B1_12,B1_13,B1_14,B1_15,B1_16,B1_17,B1_18,B1_19,B1_20,B1_21,B1_22,B1_23,B1_24,B1_25,B1_26,B1_27,B1_28,B1_29,B1_30,B1_31,B1_32,B1_33,B1_34,B1_35,B1_36,B1_37,B1_38,B2_1,B2_2,B2_3,B2_4,B2_5,B2_6,B2_7,B2_8,B2_9,B2_10,B2_11,B2_12,B2_13,B2_14,B2_15,B2_16,B2_17,B2_18,B2_19,B2_20,B2_21,B2_22,B2_23,B2_24,B2_25,B2_26,B2_27,B2_28,B2_29,B2_30,B2_31,B2_32,B2_33,B2_34,B2_35,B2_36,B2_37,B2_38
Beta_1.4,u_295,35,82,397,22,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,3,1,0,3,8,2,0,3,1,2,4,4,1,1,0,0,2,3,2,2,1,0,0,5,0,1,1,1,2,2,1,1,2,2,11,19,197,666,72,22
Beta_1.4,u_296,33,88,415,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,3,1,0,0,0,1,0,0,3,9,0,0,1,2,1,1,5,2,0,0,0,6,1,3,1,5,4,1,1,0,1,3,6,1,4,1,0,5,0,5,24,182,659,100,26
Beta_1.4,u_297,33,69,450,23,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,3,0,1,0,0,0,0,0,0,1,0,0,0,1,2,0,0,0,2,5,2,1,0,4,0,2,4,1,1,0,1,1,2,1,0,0,5,4,1,0,1,0,10,3,1,8,6,0,0,1,26,188,647,126,7
Beta_1.4,u_298,20,79,452,27,0,0,0,0,2,0,0,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,3,0,0,0,0,0,0,1,1,2,0,0,5,1,1,1,3,0,1,2,2,1,3,0,0,3,2,0,3,5,2,0,0,0,1,3,1,4,0,6,6,1,2,24,182,650,103,21
Beta_1.4,u_299,15,67,432,31,1,0,0,0,0,0,1,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,1,0,1,0,2,0,0,0,2,0,0,0,2,1,0,1,1,0,2,2,2,1,1,0,1,3,0,1,2,3,2,0,4,1,0,1,3,1,3,6,3,0,1,26,181,652,126,17
Beta_1.4,u_300,35,53,416,19,0,0,1,1,2,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,1,0,2,0,0,2,1,0,1,1,1,0,1,0,0,1,0,0,1,0,2,0,1,2,0,0,2,3,2,2,2,0,1,3,1,1,3,6,0,4,3,25,168,705,103,16
Beta_1.4,u_301,30,70,373,18,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,1,1,0,1,1,0,0,0,2,0,0,0,1,1,0,0,0,0,0,0,5,1,2,1,1,0,0,0,1,0,0,1,0,0,0,0,1,2,1,1,0,1,2,0,4,1,3,2,4,2,6,1,18,180,743,109,9
Beta_1.4,u_302,34,59,344,25,2,0,0,0,0,1,1,0,1,1,0,0,0,2,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,1,1,0,0,2,1,6,1,0,0,0,0,0,1,0,2,0,3,1,1,0,0,1,1,0,1,1,0,1,3,0,4,3,0,2,3,4,25,188,752,105,10
Beta_1.4,u_303,28,85,353,30,2,0,0,2,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,2,0,1,1,5,0,2,5,1,1,2,0,1,1,0,0,2,0,1,2,1,2,0,4,0,3,4,1,0,0,1,3,0,2,3,18,172,771,103,11
Beta_1.4,u_304,43,83,352,21,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,3,4,2,0,0,0,1,1,0,0,1,1,4,5,2,0,2,1,0,2,1,0,0,1,0,1,3,0,2,7,4,5,23,197,754,87,4
Beta_1.4,u_305,43,85,351,9,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3,13,0,0,0,2,2,0,0,0,2,1,0,0,0,0,2,0,0,4,1,3,3,4,5,0,3,2,1,1,2,1,21,188,730,73,6
Beta_1.4,u_306,37,85,388,27,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,3,1,0,3,7,2,0,0,4,2,0,5,5,0,0,0,1,2,2,3,0,1,1,2,3,1,0,2,0,3,1,1,1,5,6,18,187,675,82,15
Beta_1.4,u_307,36,81,420,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,2,2,0,0,0,0,1,0,1,3,9,0,0,1,2,2,1,2,3,1,0,0,1,5,4,0,3,3,3,1,2,0,1,2,2,5,0,2,0,6,3,20,189,664,81,21
Beta_1.4,u_308,31,70,434,21,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,2,1,1,0,0,0,0,0,0,0,1,0,0,0,3,1,0,0,0,2,5,0,3,0,2,2,1,1,5,1,1,0,0,2,2,1,0,1,5,3,2,0,3,5,6,2,2,7,2,0,3,24,192,634,129,4
Beta_1.4,u_309,20,79,449,21,0,0,0,2,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,2,1,0,0,3,2,0,1,3,1,1,3,2,0,3,1,1,0,5,1,0,2,4,2,0,0,0,1,5,1,2,4,7,3,1,22,170,649,111,19
Beta_1.4,u_310,16,62,431,29,0,0,0,0,0,0,1,0,0,0,0,1,2,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,2,0,0,0,2,0,1,0,1,0,0,0,2,2,1,1,0,1,4,0,0,5,2,0,1,4,0,0,2,3,1,4,4,1,2,16,180,651,118,22
Beta_1.4,u_311,36,52,401,20,0,0,2,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,2,0,1,1,0,2,0,2,0,2,2,1,0,1,0,0,0,1,1,0,0,2,0,0,1,1,0,0,0,3,3,3,0,1,0,5,1,1,5,3,2,8,28,170,708,117,17
Beta_1.4,u_312,30,71,381,19,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,2,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,0,0,0,0,4,2,3,0,1,1,0,0,0,1,0,0,1,0,0,0,0,2,2,0,0,3,0,0,0,6,1,1,2,6,5,2,18,195,738,123,9
Beta_1.4,u_313,32,62,361,26,1,0,0,0,0,2,0,0,2,0,0,0,2,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,2,0,0,0,1,3,6,1,0,0,0,0,0,0,2,1,3,0,0,3,0,0,0,1,2,0,0,2,1,1,3,1,2,2,1,3,6,16,199,739,102,9
Beta_1.4,u_314,34,79,353,27,1,0,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,2,0,1,1,5,0,1,3,3,1,2,0,1,1,0,0,1,1,2,0,2,0,3,2,3,2,2,3,0,0,1,1,2,2,5,17,193,776,101,11
Beta_1.4,u_315,45,81,353,22,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,4,4,0,2,0,0,1,1,0,0,0,1,5,3,3,2,1,3,0,1,0,1,0,0,0,2,0,3,3,5,5,3,23,220,732,76,4
Beta_1.4,u_316,43,89,366,15,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,13,1,0,0,0,3,3,0,0,0,3,0,0,0,0,1,2,1,2,1,2,2,4,5,3,1,3,1,2,2,1,17,195,710,70,9
Beta_1.4,u_317,37,87,383,24,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,1,3,0,0,3,6,3,1,0,3,3,1,5,4,0,0,0,1,2,3,1,3,1,1,1,2,4,0,0,2,1,3,0,3,3,7,23,191,659,90,12
Beta_1.4,u_318,37,77,414,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,2,1,1,0,0,0,0,1,0,0,4,5,4,0,1,1,4,0,1,2,3,1,1,0,2,5,3,0,4,3,3,2,0,0,1,3,3,3,0,3,1,8,18,177,648,92,21
Beta_1.4,u_319,32,75,425,20,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,2,1,1,0,0,0,0,0,0,0,0,1,0,0,2,0,1,0,0,0,1,5,1,1,1,1,4,1,1,5,2,0,0,0,0,2,3,0,1,3,4,3,3,0,3,5,4,0,5,6,0,2,22,189,644,125,8
Beta_1.4,u_320,20,74,463,15,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,1,0,0,0,0,0,1,0,2,1,0,0,2,4,1,0,1,4,0,2,3,0,1,2,2,1,2,2,1,2,4,2,0,1,0,1,1,4,4,1,3,8,3,22,188,641,116,15
Beta_1.4,u_321,18,60,462,23,0,0,0,0,0,0,1,0,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,2,0,0,0,2,0,0,0,0,3,0,1,0,0,0,0,0,3,2,2,0,1,1,2,2,0,1,5,1,1,1,2,0,1,4,1,3,7,1,4,17,188,653,115,20
Beta_1.4,u_322,34,51,407,25,0,2,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,2,0,0,2,0,1,1,0,2,0,1,4,1,0,0,1,0,0,0,0,2,0,1,1,0,0,0,1,0,1,3,3,4,1,0,2,1,5,0,2,7,1,3,21,165,731,125,13
Beta_1.4,u_323,33,66,388,20,0,0,0,1,0,1,0,2,0,0,0,0,0,0,2,0,0,0,2,0,0,1,1,0,0,0,1,1,0,1,0,0,0,0,0,4,2,0,2,0,1,1,0,0,0,1,0,1,0,0,0,1,0,0,3,1,1,1,0,1,3,1,0,3,8,4,4,26,204,733,109,11
Beta_1.4,u_324,30,69,352,26,0,0,0,0,2,0,0,1,1,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,1,1,4,6,0,1,0,0,0,0,0,0,3,3,1,0,2,1,0,0,0,1,2,1,0,3,3,0,1,0,2,3,1,7,16,185,744,107,10
Beta_1.4,u_325,34,78,337,29,0,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,1,0,0,1,1,0,0,2,5,0,0,2,4,2,1,1,0,1,1,1,0,2,1,0,0,2,1,1,3,5,1,2,2,2,0,0,3,2,4,13,204,754,101,10
Beta_1.4,u_326,41,81,367,22,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,3,4,0,2,0,1,0,1,0,0,0,1,2,5,2,2,2,2,2,0,1,1,0,0,0,0,3,1,3,3,7,7,21,195,754,75,6
Beta_1.4,u_327,44,84,370,16,1,2,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,10,4,0,0,0,2,1,1,0,0,0,3,0,0,1,0,2,1,2,1,0,2,5,2,4,1,4,3,1,3,1,18,203,705,79,11
Beta_1.4,u_328,38,80,394,19,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,2,2,0,0,3,6,2,1,1,1,3,2,3,5,1,1,1,0,1,0,4,1,2,0,1,2,3,1,1,2,0,1,2,3,1,3,27,178,686,103,6
Beta_1.4,u_329,40,79,421,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,1,2,0,0,0,0,0,1,0,0,3,6,4,1,1,0,2,2,0,1,2,2,1,1,1,5,3,0,3,4,5,0,0,1,0,3,5,0,4,1,2,8,15,186,642,88,22
Beta_1.4,u_330,30,78,460,24,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,2,0,1,0,0,0,2,4,2,0,2,0,3,2,1,3,6,0,0,0,0,0,4,1,1,1,3,7,5,1,1,3,5,0,3,6,2,4,22,188,648,116,11
Beta_1.4,u_331,21,73,461,18,0,1,1,1,0,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,1,0,0,0,0,0,0,1,1,2,0,0,0,2,3,2,0,0,2,3,0,3,3,0,3,1,1,0,2,2,1,2,5,1,1,1,0,0,2,7,2,0,9,5,23,182,652,100,17
Beta_1.4,u_332,21,58,454,25,0,0,0,0,0,1,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,2,0,0,0,0,2,1,0,1,0,1,0,0,1,4,2,1,1,0,1,4,1,0,3,3,1,1,0,2,1,2,3,4,5,2,0,22,180,667,106,19
Beta_1.4,u_333,33,49,406,35,1,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,2,0,1,0,0,0,0,2,0,0,1,0,1,1,0,2,0,1,3,2,0,0,1,0,0,0,0,0,2,0,1,0,0,0,1,0,1,2,3,3,2,2,1,3,3,2,1,6,2,3,21,177,729,113,9
Beta_1.4,u_334,35,64,393,14,0,0,1,0,1,0,1,1,1,0,0,0,0,2,0,0,0,2,0,0,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,4,2,0,2,0,2,0,1,0,0,1,0,0,1,0,1,0,0,0,1,3,0,0,2,2,0,2,2,2,3,7,5,25,206,729,108,16
Beta_1.4,u_335,26,79,353,30,1,0,0,2,0,0,0,2,0,1,0,1,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,1,0,2,0,0,0,1,1,2,8,0,1,0,0,0,0,0,1,0,0,3,1,0,3,0,1,1,0,1,1,2,4,1,0,2,0,0,2,4,3,24,187,761,114,12
Beta_1.4,u_336,35,77,371,20,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,1,0,0,0,2,0,0,1,2,5,0,0,2,2,2,2,2,1,0,1,1,2,0,0,1,1,0,1,1,2,4,1,2,4,1,1,0,1,3,4,16,206,753,99,12
Beta_1.4,u_337,41,84,361,21,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,2,3,5,0,0,3,0,0,0,1,0,0,2,0,4,1,2,3,1,4,2,1,1,0,0,1,0,1,3,1,5,3,7,20,194,765,80,9
Beta_1.4,u_338,47,89,367,18,1,1,0,0,0,0,0,0,1,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,10,5,0,0,0,0,2,0,1,0,0,0,3,1,0,1,1,2,1,1,2,0,2,4,2,4,1,7,2,2,2,16,187,725,72,24
Beta_1.4,u_339,32,91,390,20,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,2,1,2,0,0,2,6,1,2,1,2,2,4,2,0,6,1,0,0,0,1,1,4,0,2,1,0,1,4,1,2,0,1,3,3,0,2,25,173,684,124,4
Beta_1.4,u_340,38,79,404,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,1,1,1,0,0,0,0,0,1,0,0,2,6,6,1,0,0,0,4,2,0,1,2,4,3,1,2,3,4,2,3,5,1,0,0,1,2,0,6,2,2,4,2,23,182,638,71,18
Beta_1.4,u_341,30,74,440,19,0,0,0,0,1,0,0,0,0,1,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,2,0,1,0,0,0,1,1,5,2,1,1,2,0,2,0,5,4,1,0,0,0,0,0,5,4,0,2,4,5,3,3,0,4,4,2,3,5,9,21,172,656,106,14
Beta_1.4,u_342,18,70,451,22,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,1,0,0,0,0,0,1,0,1,2,0,0,0,3,2,4,0,0,0,5,1,2,4,2,0,1,2,1,0,3,0,3,1,6,0,0,1,1,1,4,6,2,3,7,30,185,637,109,13
Beta_1.4,u_343,23,54,458,27,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,2,1,0,0,1,1,0,1,1,0,2,0,1,1,0,0,1,0,0,3,4,1,0,1,0,0,5,1,1,4,2,1,1,0,3,2,4,1,4,6,2,21,172,677,114,22
Beta_1.4,u_344,31,51,410,22,2,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,2,0,1,0,0,0,0,2,0,0,1,0,1,1,0,0,2,0,2,3,2,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,2,0,0,1,4,4,2,2,1,0,6,3,4,2,3,23,176,711,124,8
Beta_1.4,u_345,35,63,390,19,0,1,0,0,1,0,2,1,0,0,0,0,1,1,0,0,0,1,0,1,0,1,0,0,0,2,0,0,1,0,0,0,1,1,0,4,2,0,0,2,1,2,0,1,0,0,2,0,0,2,0,0,1,0,1,0,1,1,2,1,1,1,3,2,0,5,12,21,206,734,113,16
Beta_1.4,u_346,27,78,344,25,0,0,0,2,0,0,2,0,1,0,1,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,1,2,0,0,0,1,0,1,3,7,1,1,0,0,0,0,1,0,0,0,0,3,2,2,2,0,0,1,0,0,7,1,2,1,0,1,1,0,4,5,29,188,760,102,23
Beta_1.4,u_347,32,81,363,22,1,1,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,1,0,0,2,0,0,1,2,4,1,0,0,2,1,3,0,4,0,1,2,1,0,0,0,1,1,0,2,3,0,3,3,3,1,1,2,0,0,6,16,203,752,112,10
Beta_1.4,u_348,41,85,371,22,2,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,1,3,5,1,0,2,1,0,0,0,1,1,1,0,0,4,2,1,3,1,4,1,1,1,1,0,0,1,3,2,2,5,5,29,203,750,83,11
Beta_1.4,u_349,44,90,367,18,1,0,0,0,0,0,0,1,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,3,11,5,1,0,0,0,1,1,1,1,0,1,1,1,3,0,2,1,2,2,0,0,1,4,2,2,5,2,6,3,3,20,175,736,66,24
Beta_1.4,u_350,30,90,411,18,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,2,0,0,2,8,0,3,0,2,2,4,1,4,5,0,1,0,1,0,1,3,1,2,1,1,0,2,4,2,2,0,3,2,0,1,25,195,678,111,7
Beta_1.4,u_351,39,77,428,22,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,1,0,2,0,0,0,0,0,1,1,1,0,1,7,4,4,0,0,0,0,3,2,1,1,6,2,1,2,3,5,3,2,2,3,1,1,0,0,3,4,3,5,0,3,22,187,638,96,11
Beta_1.4,u_352,28,75,439,20,0,0,0,1,0,0,0,0,1,0,1,1,0,1,0,2,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,1,1,6,2,0,2,1,2,2,2,1,2,4,1,0,0,0,2,0,3,6,1,1,3,5,2,2,3,6,2,1,6,4,18,182,659,105,13
Beta_1.4,u_353,19,70,478,28,0,1,1,1,0,2,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,1,2,0,0,0,3,0,2,1,0,0,1,4,3,4,1,0,2,0,2,0,3,0,1,4,4,3,0,0,1,1,0,6,6,2,8,26,183,628,124,7
Beta_1.4,u_354,26,50,447,33,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,2,0,0,0,2,0,2,0,1,0,2,0,0,2,0,0,0,1,0,0,4,2,1,1,1,0,1,4,2,5,1,1,2,1,2,1,4,0,4,5,5,18,182,654,116,24
Beta_1.4,u_355,29,57,409,24,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0,0,0,2,0,0,0,1,1,0,1,0,2,0,0,2,4,1,1,1,0,1,0,0,0,0,1,0,0,2,0,0,1,0,2,0,0,4,2,3,4,1,1,1,6,3,4,5,21,178,729,123,13
Beta_1.4,u_356,37,59,381,15,0,1,0,0,1,1,2,0,0,0,0,1,1,0,0,0,1,1,0,0,1,0,0,0,2,0,0,0,0,0,0,0,2,0,0,3,3,0,0,1,2,2,1,0,0,1,0,1,2,1,0,1,0,1,0,0,0,2,0,4,0,3,2,2,1,7,9,23,201,731,119,14
Beta_1.4,u_357,29,78,364,21,0,0,2,0,0,0,1,1,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,3,7,2,2,0,0,0,0,0,1,0,0,0,2,3,2,2,1,0,0,1,4,3,2,1,2,0,0,2,1,2,3,30,187,757,114,17
Beta_1.4,u_358,33,81,361,16,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,1,0,1,0,1,1,0,0,1,2,4,1,0,0,2,1,0,3,0,2,5,2,0,0,0,0,0,1,1,1,2,3,1,4,4,2,1,2,0,2,3,17,181,788,105,10
Beta_1.4,u_359,46,79,358,22,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,4,5,1,1,0,1,0,2,0,0,3,0,0,0,3,2,1,0,4,1,2,4,2,0,0,1,2,0,3,2,0,7,27,213,755,62,10
Beta_1.4,u_360,39,92,362,16,1,0,0,0,0,0,0,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2,3,11,1,4,1,0,0,1,0,1,1,1,0,0,2,1,2,2,2,1,2,0,1,1,2,2,4,1,5,2,4,6,22,183,724,63,21
Beta_1.4,u_361,33,81,401,22,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2,1,2,0,0,0,2,6,2,1,1,1,1,4,4,3,0,5,1,1,0,0,3,1,1,1,0,1,1,1,3,2,1,3,2,1,2,2,21,197,680,112,9
Beta_1.4,u_362,35,74,435,20,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,1,1,1,0,0,0,0,0,1,2,0,0,2,8,3,4,0,0,0,1,2,0,1,1,2,5,3,0,1,6,5,2,0,6,0,1,1,1,2,4,3,1,3,4,18,182,662,103,9
Beta_1.4,u_363,27,83,437,22,0,0,1,0,0,0,0,1,0,1,1,0,1,0,2,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,2,4,5,0,1,2,2,0,4,0,3,4,3,0,0,1,1,2,3,1,3,1,2,4,4,0,1,8,3,2,5,8,21,179,660,110,9
Beta_1.4,u_364,19,69,467,27,0,2,0,1,2,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,2,1,0,0,0,3,0,1,4,1,0,1,3,3,5,1,1,0,2,0,2,0,3,1,2,3,4,2,1,0,0,2,2,6,3,4,30,186,642,111,9
Beta_1.4,u_365,27,49,435,29,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0,1,1,0,2,0,0,1,2,0,0,0,1,0,0,0,1,1,2,3,3,1,0,1,0,2,2,6,4,1,1,3,1,3,1,3,2,3,12,15,185,653,122,20
Beta_1.4,u_366,29,56,414,17,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0,0,0,1,1,0,0,1,1,0,0,1,0,2,0,0,2,5,2,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,2,1,0,4,5,3,3,1,1,2,5,6,8,18,185,711,135,15
Beta_1.4,u_367,38,54,391,20,1,0,0,1,1,1,1,0,0,0,0,2,0,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,2,1,0,2,4,0,0,0,2,3,2,0,0,0,1,2,1,2,1,0,1,0,0,0,0,2,1,2,1,1,1,2,3,3,9,24,191,735,116,14
Beta_1.4,u_368,29,76,354,13,0,1,1,0,0,1,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,1,0,0,3,6,1,4,1,0,0,0,0,1,0,0,0,1,2,2,3,2,0,1,2,2,2,2,2,1,1,1,1,1,2,5,25,179,773,107,21
Beta_1.4,u_369,37,77,358,17,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,1,0,0,2,0,0,0,2,2,3,1,1,0,2,0,1,2,1,2,3,4,0,0,0,0,0,1,1,3,0,1,1,1,4,4,4,0,2,0,3,21,193,774,88,13
Beta_1.4,u_370,44,79,363,17,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,4,4,1,4,0,1,0,0,1,0,2,1,0,0,0,3,2,1,0,2,3,1,4,1,1,1,1,2,2,1,1,3,22,213,760,60,12
Beta_1.4,u_371,38,90,371,14,1,0,0,0,0,0,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2,1,11,2,5,0,0,0,0,1,1,1,2,1,0,0,2,2,3,1,1,0,3,1,0,1,3,3,2,2,3,2,10,25,181,718,63,18
Beta_1.4,u_372,37,83,394,19,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,2,0,0,0,1,7,0,2,2,2,2,3,5,3,0,6,0,1,1,1,0,2,0,1,1,1,3,2,0,3,2,3,1,1,2,0,23,194,677,94,14
Beta_1.4,u_373,33,69,440,19,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,1,0,2,0,0,0,0,0,0,1,2,0,0,1,9,1,6,1,0,0,0,1,2,0,1,2,3,2,3,0,4,6,4,1,1,4,2,1,1,3,3,2,1,3,4,25,184,646,107,10
Beta_1.4,u_374,28,83,453,21,0,0,1,0,0,0,1,0,0,2,0,1,0,0,2,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,1,0,4,3,5,1,1,1,1,3,1,3,1,2,6,2,0,1,2,0,0,2,0,4,2,1,5,3,0,3,8,3,0,7,25,181,655,104,15
Beta_1.4,u_375,18,70,466,28,2,0,1,0,2,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,4,0,0,0,0,2,1,1,1,4,2,0,2,0,4,7,0,2,1,1,0,4,0,3,1,2,6,3,1,0,0,0,2,4,2,5,28,191,636,121,12
Beta_1.4,u_376,28,58,429,23,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,2,0,0,0,2,0,1,1,0,0,1,2,0,0,0,1,0,0,0,1,0,1,1,0,5,2,0,1,1,2,2,9,0,2,2,2,1,4,3,1,4,12,26,182,655,129,24
