Folder_name,File_name,B1_1,B1_2,B1_3,B1_4,B1_5,B1_6,B1_7,B1_8,B1_9,B1_10,B1_11,B1_12,B1_13,B1_14,B1_15,B1_16,B1_17,B1_18,B1_19,B1_20,B1_21,B1_22,B1_23,B1_24,B1_25,B1_26,B1_27,B1_28,B1_29,B1_30,B1_31,B1_32,B1_33,B1_34,B1_35,B2_1,B2_2,B2_3,B2_4,B2_5,B2_6,B2_7,B2_8,B2_9,B2_10,B2_11,B2_12,B2_13,B2_14,B2_15,B2_16,B2_17,B2_18,B2_19,B2_20,B2_21,B2_22,B2_23,B2_24,B2_25,B2_26,B2_27,B2_28,B2_29,B2_30,B2_31,B2_32,B2_33,B2_34,B2_35
Beta_1.2,u_284,45,296,56,1,1,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,2,1,0,0,1,0,0,0,0,0,0,2,1,1,0,1,7,1,0,1,0,0,0,0,0,1,1,0,3,4,3,2,0,3,7,3,3,1,2,2,2,1,3,3,2,2,34,358,399,27
Beta_1.2,u_285,47,301,67,0,2,1,0,0,0,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,2,1,0,0,1,0,0,0,3,0,0,5,0,0,1,2,3,0,1,0,0,0,2,2,2,2,1,2,2,3,1,0,5,4,1,0,1,8,3,5,1,28,345,389,28
Beta_1.2,u_286,50,282,74,0,2,1,0,1,0,0,0,0,0,0,0,0,2,1,0,0,0,1,0,0,0,0,0,0,3,0,1,0,0,2,0,1,3,1,1,0,0,4,1,0,0,1,3,2,5,1,0,1,0,1,1,3,2,2,2,1,1,4,0,2,4,8,27,327,423,31
Beta_1.2,u_287,51,264,98,0,0,0,0,0,2,1,0,0,0,1,0,0,0,0,0,0,2,1,0,1,0,0,0,1,1,0,0,0,1,1,1,2,2,0,0,5,0,2,0,1,1,1,0,2,1,4,2,0,1,1,0,2,4,4,1,2,0,2,1,5,2,5,26,283,439,48
Beta_1.2,u_288,53,272,82,0,0,1,0,0,0,0,0,2,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,1,0,1,0,0,2,0,3,4,0,0,1,1,2,0,0,0,1,4,3,0,3,0,0,1,2,0,3,2,0,5,2,0,0,1,4,6,4,27,297,496,28
Beta_1.2,u_289,39,263,98,0,3,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,2,0,0,1,0,0,0,0,7,0,0,0,1,2,0,0,0,1,0,3,0,2,0,1,0,0,4,3,1,1,3,1,1,1,1,4,2,5,25,310,489,23
Beta_1.2,u_290,44,249,82,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,1,1,1,4,3,3,0,0,2,0,0,0,0,0,1,1,1,0,0,0,1,2,2,2,1,2,0,2,0,5,7,4,8,26,338,457,44
Beta_1.2,u_291,44,246,71,1,1,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,2,4,1,1,1,0,0,0,2,4,0,0,1,0,2,0,0,0,0,1,0,2,3,3,2,1,2,3,2,2,8,19,356,463,19
Beta_1.2,u_292,50,235,78,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,2,0,1,6,1,0,0,1,0,0,1,0,1,2,0,0,1,0,0,6,2,0,2,0,0,4,1,1,2,2,3,2,10,24,393,389,28
Beta_1.2,u_293,55,240,72,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,1,1,2,4,2,1,0,1,0,0,0,1,0,2,0,1,1,0,1,0,1,3,1,1,2,1,0,2,5,0,3,1,8,29,393,407,26
Beta_1.2,u_294,56,258,65,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,2,0,0,0,2,1,1,5,1,5,2,0,2,1,0,1,2,1,1,0,0,0,0,1,2,1,0,1,2,0,1,3,0,4,1,2,5,31,398,383,49
Beta_1.2,u_295,44,278,54,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,2,0,1,0,0,0,0,4,0,1,0,2,4,0,0,2,6,2,0,1,1,2,0,0,0,3,1,1,2,1,2,3,2,2,2,3,2,35,385,385,16
Beta_1.2,u_296,49,299,57,0,2,0,0,0,0,1,0,0,1,2,0,0,0,0,0,0,0,2,1,0,0,1,0,0,0,0,0,0,3,0,1,1,6,1,0,1,0,0,0,0,1,1,0,2,3,3,1,0,3,4,4,4,1,0,4,1,0,2,5,2,3,1,35,339,410,26
Beta_1.2,u_297,47,294,54,1,1,2,0,0,0,0,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0,1,2,0,0,0,1,0,0,3,0,0,5,0,0,1,5,1,1,0,0,0,1,1,2,3,1,0,3,1,3,2,2,5,2,0,0,2,7,3,2,3,23,332,410,29
Beta_1.2,u_298,52,266,70,0,1,2,0,0,1,0,0,0,0,0,0,0,0,2,1,0,0,0,1,0,0,0,0,0,2,1,0,1,0,2,0,1,3,2,0,0,1,2,0,0,0,0,4,5,2,1,1,0,1,1,2,1,2,3,2,0,1,2,2,0,8,4,25,338,405,34
Beta_1.2,u_299,52,261,87,0,0,0,0,0,1,2,0,0,0,0,1,0,0,0,0,0,0,3,0,0,1,0,0,0,1,1,0,0,0,2,1,2,2,0,5,0,0,2,0,1,2,0,1,1,2,3,0,0,0,2,3,1,6,2,0,1,2,1,3,2,5,3,30,311,420,42
Beta_1.2,u_300,50,271,89,1,0,0,1,0,0,0,0,0,2,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0,0,2,0,4,2,0,1,0,1,1,0,0,0,5,0,1,4,1,0,1,2,0,0,3,2,3,3,0,0,0,3,3,5,3,29,296,488,31
Beta_1.2,u_301,39,258,86,0,2,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,2,0,0,1,0,0,0,7,0,0,1,2,0,0,0,0,1,1,1,2,0,1,0,0,3,3,2,0,4,1,0,2,2,0,6,1,5,20,305,498,26
Beta_1.2,u_302,44,253,87,0,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,2,0,1,4,5,0,0,1,1,0,0,0,0,1,1,2,0,0,0,1,2,1,1,2,3,0,1,0,2,7,4,4,4,29,336,458,37
Beta_1.2,u_303,47,246,77,0,1,1,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,3,4,0,2,0,0,0,1,4,0,0,1,0,1,1,0,0,0,1,0,1,1,4,3,1,3,3,2,3,3,2,30,345,478,19
Beta_1.2,u_304,51,239,71,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,2,0,2,5,1,0,0,1,0,1,0,0,3,0,0,0,0,1,4,1,1,1,1,0,1,3,1,2,1,1,3,6,6,22,393,409,23
Beta_1.2,u_305,51,233,73,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,2,3,3,2,1,1,0,0,0,1,0,1,0,2,0,0,2,0,0,3,1,1,1,1,2,1,4,0,2,1,2,6,27,374,418,27
Beta_1.2,u_306,65,261,63,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,2,0,0,1,2,2,4,1,5,2,0,1,1,0,1,2,0,2,0,0,0,1,2,0,1,0,1,3,0,3,1,1,3,2,1,3,29,408,382,39
Beta_1.2,u_307,50,284,53,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,2,1,0,1,0,0,0,4,0,1,2,3,1,0,1,5,2,2,0,0,3,0,1,0,2,1,1,1,0,1,3,3,3,1,3,5,1,27,387,387,17
Beta_1.2,u_308,52,281,56,0,0,3,0,0,0,0,1,0,0,2,1,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,2,1,1,2,4,0,1,0,0,0,0,0,2,0,2,1,3,2,1,0,4,6,3,2,2,3,0,2,0,4,1,5,3,2,22,357,406,27
Beta_1.2,u_309,49,303,54,1,0,1,2,0,0,0,0,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0,1,2,0,0,1,0,0,2,1,0,4,0,0,5,0,0,1,0,0,1,0,2,2,1,1,2,1,3,0,5,4,3,0,1,2,5,5,1,2,6,25,334,412,31
Beta_1.2,u_310,47,296,77,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0,2,1,0,0,0,1,0,0,0,0,0,2,1,0,1,1,1,1,3,2,0,0,1,0,1,0,0,1,6,1,1,0,2,2,0,0,2,2,2,3,1,1,0,3,1,2,6,2,23,339,393,31
Beta_1.2,u_311,52,252,89,0,0,0,0,0,0,1,2,0,0,0,0,1,0,0,0,0,0,2,1,0,0,1,0,0,1,1,0,0,0,1,1,2,2,0,3,0,3,0,1,2,0,1,0,1,4,0,1,0,0,2,3,4,1,2,1,1,1,1,3,4,2,4,29,301,416,29
Beta_1.2,u_312,46,273,84,3,0,0,1,0,0,0,0,0,1,1,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,2,4,2,0,1,0,1,0,1,0,3,0,0,1,4,1,0,3,0,0,3,1,1,5,0,1,0,0,4,4,3,2,24,289,511,39
Beta_1.2,u_313,43,249,93,0,0,2,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,0,1,0,0,0,5,0,1,1,1,0,0,0,1,1,1,2,1,1,0,0,3,2,0,1,4,1,1,1,2,1,3,1,8,2,20,314,491,18
Beta_1.2,u_314,45,256,88,0,1,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,1,2,4,4,0,0,1,1,0,0,0,1,1,1,0,0,0,0,3,1,1,1,3,1,1,0,0,6,1,3,6,2,30,333,469,30
Beta_1.2,u_315,48,256,72,0,1,1,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,3,4,0,1,0,0,1,3,1,0,1,0,1,0,1,0,0,0,1,1,2,2,0,3,2,2,4,3,1,4,2,24,353,470,26
Beta_1.2,u_316,49,238,82,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,1,1,2,6,0,0,1,0,1,0,0,3,0,0,0,0,1,3,2,0,1,1,0,2,2,0,3,1,1,1,4,5,2,25,398,418,27
Beta_1.2,u_317,52,250,67,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,1,2,2,3,3,0,1,0,0,1,0,0,1,1,1,0,1,0,1,2,1,1,1,0,1,2,6,0,2,0,1,3,8,23,387,428,28
Beta_1.2,u_318,61,254,64,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,1,0,2,0,0,0,3,2,4,2,7,0,0,1,0,2,1,0,2,0,1,0,2,2,0,1,0,1,0,0,4,1,1,3,1,2,1,2,20,390,386,43
Beta_1.2,u_319,50,279,67,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,2,1,1,0,0,0,4,1,2,2,2,0,0,2,7,3,0,0,1,1,0,1,2,1,1,1,1,0,0,4,5,2,1,5,1,4,25,373,393,28
Beta_1.2,u_320,46,304,54,0,0,3,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,1,2,0,1,3,0,1,0,0,0,0,2,0,2,1,2,2,0,2,2,4,7,3,1,1,3,0,0,3,2,3,5,0,8,29,371,393,27
Beta_1.2,u_321,48,295,57,0,1,0,2,1,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,2,1,0,0,1,0,0,3,0,4,0,2,3,0,1,0,0,1,0,1,2,2,0,1,2,2,0,4,3,5,2,0,0,5,6,4,0,3,2,34,325,422,34
Beta_1.2,u_322,43,289,67,0,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0,2,1,0,0,0,1,0,0,0,0,1,2,0,1,0,2,3,1,2,0,1,0,0,0,1,0,4,1,3,0,2,2,1,0,2,3,1,1,1,1,2,2,0,3,4,3,3,27,348,390,33
Beta_1.2,u_323,52,261,102,1,0,0,0,0,0,0,2,1,0,0,0,0,1,0,0,0,0,0,2,1,0,0,1,0,0,1,1,0,0,1,1,2,1,3,0,3,0,0,3,0,0,1,1,1,1,1,0,1,1,0,6,3,0,1,3,1,0,5,3,3,1,2,34,285,447,32
Beta_1.2,u_324,46,269,93,2,1,0,0,1,0,0,0,0,0,1,1,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,1,3,2,1,0,2,0,0,1,3,0,0,0,4,0,2,2,1,0,3,1,1,3,0,1,0,1,1,5,2,2,8,22,320,460,37
Beta_1.2,u_325,41,265,91,0,0,1,2,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,2,0,1,0,0,0,5,0,1,1,0,0,0,1,0,1,3,0,0,2,0,1,2,0,0,4,1,1,0,4,0,2,3,2,6,4,25,310,483,18
Beta_1.2,u_326,44,244,88,1,0,1,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,2,6,0,0,1,1,0,0,0,1,0,1,0,0,0,0,1,2,2,1,2,0,3,0,0,4,0,1,5,2,6,40,318,474,19
Beta_1.2,u_327,49,252,70,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,3,4,1,0,0,0,3,2,0,1,0,1,0,1,0,0,0,0,1,2,0,1,0,1,4,5,1,3,3,2,1,30,364,447,28
Beta_1.2,u_328,48,238,82,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,2,2,6,0,0,1,1,0,0,2,0,0,0,0,1,2,2,1,1,0,0,2,0,3,0,3,2,1,1,2,4,1,28,362,448,22
Beta_1.2,u_329,50,245,71,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,1,1,2,4,2,1,0,0,1,0,0,1,0,1,0,2,0,0,1,2,1,0,0,1,2,3,2,2,2,0,2,5,2,29,403,388,22
Beta_1.2,u_330,60,244,63,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,1,0,0,2,0,0,1,1,4,6,3,0,1,0,0,2,1,1,1,1,0,3,1,1,0,1,1,0,0,1,4,0,2,2,0,2,2,4,22,384,389,19
Beta_1.2,u_331,49,280,63,0,1,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,1,2,0,1,0,1,3,1,2,2,0,1,2,4,6,0,1,0,1,0,1,2,2,0,2,0,0,1,2,3,1,3,4,2,2,5,26,383,382,33
Beta_1.2,u_332,43,286,67,0,0,0,3,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,3,0,1,3,1,0,0,0,0,1,1,2,1,1,2,1,0,1,4,7,3,2,2,1,2,1,1,3,1,5,0,3,7,33,365,390,31
Beta_1.2,u_333,50,298,53,0,1,0,0,2,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,1,0,2,1,3,0,6,0,0,0,0,0,2,0,2,1,1,2,1,1,2,2,4,1,5,1,1,2,6,5,1,1,1,3,32,325,419,30
Beta_1.2,u_334,47,299,59,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,2,1,0,1,1,2,2,1,0,1,0,0,0,0,1,6,0,2,1,3,1,0,3,4,1,1,0,1,2,1,2,2,3,4,2,1,23,360,382,32
Beta_1.2,u_335,51,263,93,0,1,0,0,0,0,0,0,2,1,0,0,0,0,1,0,0,0,0,1,1,1,0,0,1,0,0,2,0,0,0,1,1,1,1,0,3,0,2,1,0,1,0,3,2,0,0,1,1,1,5,3,0,1,2,2,1,1,4,5,1,1,3,29,298,435,35
Beta_1.2,u_336,39,270,81,0,2,1,0,0,1,0,0,0,0,0,2,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,2,0,0,1,1,2,1,1,1,0,0,2,1,0,0,3,1,0,3,2,0,0,3,3,2,1,0,0,1,2,5,2,1,0,5,24,302,475,36
Beta_1.2,u_337,44,262,92,0,0,0,2,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,1,0,1,0,1,4,1,0,0,0,0,1,0,1,2,1,0,1,0,2,2,0,0,2,3,0,0,3,2,0,3,4,3,3,2,28,319,485,21
Beta_1.2,u_338,49,248,94,0,1,0,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,2,6,0,1,0,1,0,0,1,0,0,0,0,0,0,0,3,1,0,4,0,0,2,1,3,1,0,2,5,1,4,34,317,468,21
Beta_1.2,u_339,43,248,74,0,0,0,1,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,2,4,1,0,0,3,2,0,1,0,1,0,0,1,0,0,0,1,0,0,1,1,0,2,2,6,2,3,2,2,3,30,347,440,25
Beta_1.2,u_340,50,241,83,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,1,6,0,1,0,1,0,1,0,0,0,0,1,2,2,0,1,1,0,1,0,3,0,3,1,2,1,1,1,2,5,27,372,447,19
Beta_1.2,u_341,50,235,73,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,3,0,0,1,0,1,5,1,2,0,1,0,0,0,1,1,0,1,0,1,0,2,1,1,0,0,1,3,3,1,4,0,2,1,3,4,30,401,415,21
Beta_1.2,u_342,58,252,63,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,2,0,0,0,1,5,7,1,0,1,0,2,0,1,2,0,0,3,1,1,0,2,0,1,0,1,0,3,3,1,1,1,0,5,4,24,386,399,25
Beta_1.2,u_343,51,265,60,1,1,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,2,1,1,0,1,4,2,2,0,0,1,3,6,2,0,0,0,1,0,3,0,1,3,0,0,0,3,1,2,0,4,3,3,2,4,28,391,397,26
Beta_1.2,u_344,45,282,55,0,0,0,1,2,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,1,2,0,0,1,0,0,0,0,2,1,0,3,2,0,0,0,1,1,0,3,1,1,2,1,0,2,8,3,1,1,2,2,1,1,2,1,5,0,2,4,3,41,368,394,34
Beta_1.2,u_345,48,298,63,0,0,1,0,0,2,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,1,2,0,0,1,0,1,1,3,1,4,0,0,0,0,2,0,0,2,0,1,3,2,0,3,3,0,7,1,1,3,3,6,2,2,0,1,1,21,342,397,25
Beta_1.2,u_346,45,285,71,0,0,0,0,1,2,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,1,2,0,1,1,1,2,1,3,0,0,0,0,0,6,0,0,0,4,1,0,2,4,2,1,0,1,1,1,2,2,3,0,6,1,4,29,335,389,39
Beta_1.2,u_347,52,262,90,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,1,1,1,0,0,1,0,1,1,0,0,1,1,2,0,3,0,1,2,0,0,0,5,2,0,0,0,1,1,2,5,0,1,2,1,1,1,4,4,2,0,1,2,27,322,420,33
Beta_1.2,u_348,40,276,74,0,1,2,0,0,0,1,0,0,0,0,1,1,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,1,1,0,1,0,3,0,2,0,0,0,1,0,1,3,0,1,1,2,1,1,2,4,3,1,0,0,0,2,1,7,1,1,3,0,26,299,462,34
Beta_1.2,u_349,43,271,89,1,0,0,1,1,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,2,0,1,0,1,4,1,0,0,0,0,1,1,0,3,0,1,0,0,1,1,0,0,4,1,1,1,1,1,3,3,4,3,0,5,27,310,498,21
Beta_1.2,u_350,48,235,76,0,1,0,0,2,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,2,6,0,1,0,0,0,0,1,0,0,0,0,0,0,1,3,0,3,0,1,1,0,3,1,0,0,5,2,2,3,31,333,478,22
Beta_1.2,u_351,45,239,75,0,0,0,0,1,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2,0,1,5,0,0,1,3,1,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1,1,2,3,3,7,0,2,2,5,29,339,457,30
Beta_1.2,u_352,48,242,79,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,2,5,0,1,1,0,0,1,0,0,0,1,2,2,0,1,0,1,1,0,0,1,2,2,2,1,1,2,1,1,6,23,379,442,16
Beta_1.2,u_353,48,231,74,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,5,2,1,1,0,0,0,0,1,1,1,0,0,0,3,0,0,0,1,1,2,2,1,2,1,5,0,1,2,4,30,377,423,23
Beta_1.2,u_354,59,252,66,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,1,0,2,0,0,0,6,5,0,0,1,1,1,1,1,1,0,2,1,1,1,0,1,2,1,0,1,1,2,3,0,1,1,3,2,4,25,383,402,29
Beta_1.2,u_355,49,284,64,1,0,1,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,1,0,0,0,2,0,0,0,0,1,2,1,0,1,4,4,0,0,0,2,5,2,0,0,0,1,0,1,1,2,2,0,1,0,2,2,1,0,2,3,4,2,3,7,29,394,393,34
Beta_1.2,u_356,47,292,59,0,0,0,0,3,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,1,2,0,3,2,0,0,0,1,1,2,2,0,1,0,0,3,4,4,1,1,1,1,2,2,2,0,4,2,1,4,3,2,34,369,388,35
Beta_1.2,u_357,47,285,56,0,0,0,1,0,0,2,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,2,1,0,1,0,0,2,2,3,1,0,0,0,1,1,0,0,0,2,3,1,1,3,2,1,2,4,1,2,3,5,5,1,1,0,1,2,26,343,407,29
Beta_1.2,u_358,46,292,73,0,0,0,0,0,1,2,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,2,1,1,0,1,3,0,3,0,0,1,0,2,3,1,0,2,2,0,1,5,2,1,1,0,1,2,0,1,4,1,2,4,1,7,37,326,399,37
Beta_1.2,u_359,51,262,99,1,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,1,1,1,0,0,1,0,2,0,0,0,1,2,0,3,0,2,1,0,0,3,1,2,0,0,2,0,1,6,0,1,1,2,1,0,2,7,1,1,2,2,2,26,310,422,34
Beta_1.2,u_360,45,265,78,0,0,2,1,0,0,0,1,0,0,0,0,1,1,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,2,0,0,0,3,2,0,0,0,1,0,0,3,1,0,1,3,0,1,3,3,3,1,1,0,0,2,0,3,4,1,3,0,1,29,319,444,34
Beta_1.2,u_361,50,259,92,1,0,0,0,1,1,1,0,0,0,1,0,0,2,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,1,1,0,1,5,0,1,0,0,1,1,0,3,0,1,0,0,1,0,0,1,3,2,1,0,2,0,1,4,5,2,2,0,6,18,295,490,22
Beta_1.2,u_362,49,246,83,0,0,1,0,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,2,5,0,0,0,0,0,1,0,2,0,0,0,0,1,2,0,3,1,0,2,0,1,2,1,0,3,3,1,3,3,27,336,478,27
Beta_1.2,u_363,38,259,90,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,4,0,0,2,2,1,0,1,0,0,0,0,0,0,1,0,1,1,0,0,1,3,1,3,0,9,0,2,0,7,26,349,451,33
Beta_1.2,u_364,42,253,67,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,5,0,3,1,0,1,0,0,0,1,2,1,1,1,0,0,1,1,0,0,0,3,2,2,1,4,0,3,2,3,28,376,449,22
Beta_1.2,u_365,53,252,73,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,2,0,0,1,0,5,2,0,1,0,0,0,0,2,2,0,1,0,2,1,0,0,0,2,2,2,0,1,1,3,3,2,1,2,4,30,380,423,23
Beta_1.2,u_366,60,246,69,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,2,0,0,0,7,3,0,1,1,0,1,2,0,0,3,1,0,0,1,2,0,3,1,1,0,2,1,2,2,0,2,2,3,5,19,399,395,21
Beta_1.2,u_367,59,267,68,0,1,1,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,2,1,1,1,4,4,0,0,0,4,4,1,0,0,0,1,1,1,1,2,1,0,2,1,1,1,1,0,2,3,4,3,3,5,26,399,386,31
Beta_1.2,u_368,44,278,57,0,0,0,0,1,2,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,2,0,4,0,0,0,1,0,2,3,0,1,0,0,1,5,2,2,1,0,1,2,2,3,1,2,3,0,3,1,3,3,30,370,374,33
Beta_1.2,u_369,51,296,55,0,0,0,0,1,0,2,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,1,2,0,0,1,0,2,3,5,0,0,0,0,2,0,0,0,0,3,1,2,3,3,1,0,4,2,2,3,4,4,2,1,0,2,1,2,32,332,424,21
Beta_1.2,u_370,49,298,70,2,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,2,0,0,0,0,1,0,0,1,2,0,1,0,3,2,0,0,0,1,1,3,1,0,1,1,1,2,4,3,0,2,0,2,2,0,1,3,2,1,5,1,2,7,33,333,409,32
Beta_1.2,u_371,53,263,86,2,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,1,1,0,0,0,2,2,0,0,2,1,0,3,3,1,0,1,2,0,1,2,4,0,1,2,1,0,2,6,1,3,0,2,2,2,28,316,422,38
Beta_1.2,u_372,47,265,89,0,0,1,1,1,0,0,0,1,0,0,0,0,1,1,1,0,0,0,1,0,0,1,1,0,0,0,0,0,3,0,0,0,3,2,0,0,1,0,0,2,1,0,2,1,1,1,1,3,6,1,1,1,0,2,0,2,5,1,2,2,0,2,37,299,443,37
