Folder_name,File_name,B1_1,B1_2,B1_3,B1_4,B1_5,B1_6,B1_7,B1_8,B1_9,B1_10,B1_11,B1_12,B1_13,B1_14,B1_15,B1_16,B1_17,B1_18,B1_19,B1_20,B1_21,B1_22,B1_23,B1_24,B1_25,B1_26,B1_27,B1_28,B1_29,B1_30,B1_31,B1_32,B1_33,B1_34,B1_35,B1_36,B1_37,B1_38,B1_39,B1_40,B1_41,B1_42,B1_43,B1_44,B1_45,B1_46,B1_47,B1_48,B1_49,B1_50,B2_1,B2_2,B2_3,B2_4,B2_5,B2_6,B2_7,B2_8,B2_9,B2_10,B2_11,B2_12,B2_13,B2_14,B2_15,B2_16,B2_17,B2_18,B2_19,B2_20,B2_21,B2_22,B2_23,B2_24,B2_25,B2_26,B2_27,B2_28,B2_29,B2_30,B2_31,B2_32,B2_33,B2_34,B2_35,B2_36,B2_37,B2_38,B2_39,B2_40,B2_41,B2_42,B2_43,B2_44,B2_45,B2_46,B2_47,B2_48,B2_49,B2_50
Beta_1.4,u_283,15,67,125,296,13,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,4,7,1,0,2,3,0,1,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,3,0,1,1,5,5,1,1,0,2,2,1,0,3,0,2,2,2,6,31,151,683,133,19,0
Beta_1.4,u_284,15,61,130,304,11,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,3,1,0,1,3,8,0,0,0,5,2,0,1,4,3,0,0,1,1,1,2,2,2,1,1,1,0,1,1,3,1,0,0,0,2,2,1,0,0,2,4,0,1,6,4,8,30,161,616,107,52,6
Beta_1.4,u_285,12,57,131,319,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,2,1,1,0,0,0,0,1,0,0,3,0,8,0,0,1,0,0,1,2,2,3,0,0,0,0,0,5,2,0,2,0,3,7,4,0,0,0,1,0,3,5,2,3,2,1,0,0,3,1,1,2,6,34,156,596,153,37,8
Beta_1.4,u_286,20,47,123,351,18,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2,0,0,0,1,2,4,2,1,0,3,1,0,0,5,3,0,0,1,0,1,0,0,1,1,0,1,4,2,2,0,1,0,0,0,7,2,2,2,4,8,5,1,0,1,2,6,31,155,559,162,51,3
Beta_1.4,u_287,6,51,139,353,23,0,0,0,0,0,0,1,1,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,1,2,0,0,0,3,3,0,1,1,1,1,1,0,2,1,1,3,1,1,0,0,3,1,0,1,2,4,5,1,0,0,0,0,3,1,1,2,1,1,4,6,2,1,0,3,11,24,156,586,158,51,9
Beta_1.4,u_288,7,48,112,353,26,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,2,0,0,0,0,2,1,0,1,0,0,1,2,0,2,2,0,1,0,0,1,3,1,0,1,1,4,1,2,1,2,2,0,1,0,3,1,0,2,5,5,0,0,1,0,11,28,148,576,182,40,7
Beta_1.4,u_289,13,46,102,349,15,0,0,0,1,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,2,0,1,0,0,0,1,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,2,1,0,0,1,2,1,1,3,1,2,0,0,1,3,1,1,0,3,4,3,1,3,2,1,9,37,146,619,195,39,7
Beta_1.4,u_290,14,50,105,313,18,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,3,2,1,2,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,2,3,1,1,1,5,2,1,4,0,1,4,8,25,145,664,181,25,3
Beta_1.4,u_291,19,42,95,294,28,1,0,1,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,1,3,4,1,0,0,0,0,1,0,0,0,2,1,1,0,1,1,2,0,0,1,0,0,1,0,0,0,1,1,0,0,3,2,1,2,2,2,0,2,1,3,11,28,152,689,155,33,6
Beta_1.4,u_292,16,52,121,286,14,1,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,3,3,1,2,4,1,0,1,2,0,1,0,1,0,0,1,0,0,1,2,1,3,0,1,0,3,1,1,1,2,3,1,0,1,0,1,1,0,2,2,0,6,29,154,678,161,41,4
Beta_1.4,u_293,14,68,121,281,18,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,4,2,2,0,0,0,0,1,0,0,1,1,1,0,2,3,4,2,0,0,2,1,0,1,0,0,2,0,0,1,0,1,1,3,1,1,1,2,4,4,2,10,32,163,692,146,27,3
Beta_1.4,u_294,17,73,124,286,14,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,4,9,0,0,1,0,2,0,1,0,0,0,3,0,0,0,0,0,0,1,0,0,0,1,0,3,3,0,5,2,4,0,0,2,2,2,1,0,2,0,2,6,30,157,680,126,18,1
Beta_1.4,u_295,15,60,137,310,14,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,4,0,0,1,3,8,1,0,0,3,1,2,0,4,3,1,1,1,0,0,1,1,3,2,2,1,0,0,0,1,4,0,0,1,2,0,1,2,1,1,1,1,1,2,8,9,25,164,633,97,44,7
Beta_1.4,u_296,16,53,143,329,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,2,1,1,0,0,0,0,0,1,0,0,3,0,9,0,0,0,2,0,2,1,0,5,1,1,0,0,0,0,6,1,3,0,1,5,3,2,0,1,0,0,2,2,5,2,0,4,1,0,1,4,0,2,9,25,155,593,171,30,11
Beta_1.4,u_297,17,48,127,365,17,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,1,1,5,0,3,0,0,4,0,0,2,4,1,0,1,0,0,2,0,2,0,1,0,0,3,4,3,0,0,1,0,1,6,4,3,1,7,4,2,0,0,1,8,29,160,578,175,40,4
Beta_1.4,u_298,6,50,142,359,21,0,0,0,0,0,1,1,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,0,0,3,3,0,1,0,1,3,0,0,2,1,2,0,3,1,0,0,0,3,2,0,2,1,4,3,0,0,0,0,0,1,3,1,2,2,0,4,6,2,1,2,6,29,150,589,155,42,9
Beta_1.4,u_299,10,44,106,358,26,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,2,0,0,0,0,0,2,0,1,0,1,1,0,0,2,2,2,0,1,1,0,0,1,3,0,0,1,2,3,2,0,0,3,2,0,0,1,3,0,1,3,6,2,1,0,0,7,31,147,573,189,48,8
Beta_1.4,u_300,13,45,112,342,11,0,0,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,2,0,0,1,1,0,0,2,0,1,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,0,1,1,0,0,1,2,0,0,0,2,0,4,1,2,2,0,0,1,3,1,1,0,3,4,2,0,4,1,9,25,145,614,184,33,9
Beta_1.4,u_301,12,52,100,313,14,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,2,0,0,0,1,1,0,0,0,0,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2,3,1,2,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,2,1,1,0,0,1,0,2,0,4,0,2,2,2,1,5,1,4,2,3,26,150,677,172,28,3
Beta_1.4,u_302,19,43,87,291,22,1,1,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,2,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,2,3,3,1,0,0,0,0,0,0,0,1,0,1,1,0,3,1,1,0,0,0,0,1,0,1,0,1,0,1,0,1,2,1,3,1,3,0,2,0,3,2,7,34,153,692,156,34,6
Beta_1.4,u_303,15,55,127,277,22,1,1,0,0,2,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,2,4,0,1,4,3,0,0,2,1,0,1,0,1,0,0,1,1,0,0,1,3,0,2,0,0,4,0,1,3,3,1,0,0,0,1,1,2,0,1,2,5,24,141,702,166,34,5
Beta_1.4,u_304,15,69,124,273,18,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,3,3,0,2,0,0,0,1,1,0,0,0,0,1,1,3,4,3,1,0,1,1,1,0,2,0,1,0,0,0,1,0,1,0,3,0,2,4,5,2,2,11,33,165,684,147,26,2
Beta_1.4,u_305,19,67,122,273,7,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,3,12,0,0,0,0,2,1,1,0,0,0,0,3,0,0,0,0,0,0,1,1,0,0,2,2,1,2,1,5,2,5,0,1,3,1,0,2,0,2,1,4,28,159,675,124,25,3
Beta_1.4,u_306,14,67,138,297,21,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,3,0,0,0,3,7,1,1,0,0,3,3,0,2,3,5,0,0,0,0,0,2,1,1,3,1,0,1,0,1,2,3,0,1,0,2,0,2,1,1,0,1,2,2,3,9,30,151,631,121,36,4
Beta_1.4,u_307,19,51,139,336,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,2,1,0,0,0,0,0,1,0,0,0,3,1,9,0,0,0,1,2,2,1,0,0,4,1,1,0,0,0,1,5,1,3,1,2,3,2,1,1,1,1,1,1,1,2,1,4,0,2,0,0,6,2,6,28,156,593,155,25,13
Beta_1.4,u_308,16,49,112,362,17,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,1,0,0,0,0,1,1,5,0,2,1,0,1,3,1,0,1,4,2,0,1,0,0,0,1,3,0,1,0,1,2,5,1,2,0,0,3,4,4,5,0,1,6,4,0,0,0,8,31,150,574,186,36,1
Beta_1.4,u_309,7,49,140,353,20,0,0,0,0,1,1,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2,0,1,0,0,0,0,0,0,0,0,1,1,2,0,0,0,1,2,2,0,1,0,2,2,0,1,3,2,0,0,1,3,1,0,0,4,2,0,0,1,5,1,1,0,0,0,0,0,5,1,2,0,3,3,7,1,2,4,26,145,572,184,31,9
Beta_1.4,u_310,10,43,101,362,21,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,2,0,0,0,0,0,2,0,1,0,0,1,0,0,0,0,1,2,2,0,0,1,0,1,4,0,0,0,3,2,2,0,0,5,0,0,0,1,2,2,0,2,5,3,0,1,7,25,146,579,172,47,12
Beta_1.4,u_311,15,42,104,332,16,0,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,2,0,0,1,1,0,0,2,0,0,2,0,0,3,1,1,0,0,1,0,0,0,0,1,1,0,0,0,2,0,0,0,1,0,1,0,0,0,0,4,2,2,1,0,1,0,3,2,1,1,3,4,1,1,5,8,34,146,614,194,39,9
Beta_1.4,u_312,11,53,100,322,15,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,2,0,0,0,1,1,0,0,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,4,2,0,2,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2,2,0,0,0,1,2,0,0,0,3,4,0,1,0,3,5,4,3,4,26,156,664,187,41,5
Beta_1.4,u_313,15,49,87,307,23,1,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,2,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,4,2,4,0,1,0,0,0,0,0,0,0,1,1,2,2,0,0,1,2,0,0,0,0,1,0,2,0,0,2,0,1,1,3,1,0,2,2,1,0,1,6,5,28,159,678,159,32,6
Beta_1.4,u_314,18,54,118,280,22,2,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,2,4,0,0,2,3,2,1,1,1,0,1,0,1,0,0,1,0,1,1,1,0,2,0,2,3,0,2,2,1,2,3,0,0,0,1,1,0,2,2,4,7,23,161,691,175,38,4
Beta_1.4,u_315,17,72,114,279,19,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,4,3,0,2,0,0,0,1,1,0,0,0,0,0,1,3,4,2,2,2,0,1,3,0,0,1,0,1,0,0,0,0,1,1,0,3,1,4,5,3,1,7,31,179,676,141,23,0
Beta_1.4,u_316,17,74,130,280,12,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,3,12,1,0,0,0,0,3,2,1,0,0,0,0,3,0,0,0,0,0,0,1,2,0,3,0,1,1,1,4,2,5,0,4,1,2,0,2,1,1,1,7,21,162,666,114,27,5
Beta_1.4,u_317,17,64,135,295,20,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,2,2,0,0,1,3,5,3,0,1,0,2,2,2,1,3,5,1,0,0,0,1,0,2,2,1,2,2,0,2,1,0,1,4,1,0,0,2,0,2,2,0,1,2,2,4,10,28,157,625,114,45,0
Beta_1.4,u_318,16,53,131,334,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1,0,0,0,0,0,1,0,0,0,2,2,5,4,0,1,0,1,3,1,0,1,0,3,2,0,2,0,0,2,4,4,0,0,2,3,5,0,1,1,0,0,1,0,5,1,3,0,0,3,1,7,3,29,146,592,145,28,14
Beta_1.4,u_319,16,55,113,351,17,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,1,0,0,0,0,1,1,4,1,0,2,0,0,3,2,1,1,1,4,2,0,0,0,0,0,1,3,1,0,1,0,3,4,2,2,2,0,2,6,2,2,0,2,7,2,0,0,6,31,152,589,169,41,2
Beta_1.4,u_320,6,53,147,354,12,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,1,0,1,2,0,0,0,1,1,4,1,0,0,1,3,1,0,2,2,1,0,1,1,2,2,0,1,3,0,1,1,1,5,1,0,1,0,0,1,0,4,1,3,1,1,5,6,2,7,25,158,579,173,34,7
Beta_1.4,u_321,9,45,116,376,17,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2,0,0,0,0,1,1,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,1,3,1,2,0,0,1,1,0,4,0,0,1,2,4,0,1,1,1,1,0,0,4,1,1,3,2,6,0,2,7,19,168,575,161,55,10
Beta_1.4,u_322,15,42,104,339,17,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,2,0,0,0,2,0,0,1,1,0,0,2,0,1,3,1,1,0,0,1,0,0,0,0,0,0,2,0,0,1,1,0,0,0,0,0,1,0,0,2,4,1,4,0,1,0,1,1,4,2,0,1,4,4,1,1,7,26,138,636,198,44,8
Beta_1.4,u_323,15,47,102,329,14,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,2,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,5,1,0,2,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,2,1,2,0,1,0,0,1,2,1,1,0,1,3,7,3,1,10,32,169,661,170,40,5
Beta_1.4,u_324,15,53,93,296,20,0,0,0,0,0,0,2,0,0,0,2,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2,0,0,0,1,0,0,3,3,5,0,1,0,0,0,0,0,0,0,0,2,2,2,0,1,0,2,0,1,0,0,0,1,1,1,1,0,2,1,2,1,1,0,0,1,4,0,1,5,6,20,156,683,156,40,3
Beta_1.4,u_325,17,56,114,266,24,1,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,1,2,4,0,0,0,2,4,0,2,1,1,0,1,0,1,0,1,0,2,0,1,0,0,2,1,0,1,2,5,2,0,2,2,1,1,0,0,1,2,2,1,7,19,174,672,171,41,1
Beta_1.4,u_326,17,70,117,292,15,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,3,3,0,0,2,0,1,0,0,1,0,0,0,0,1,2,3,2,1,3,0,3,1,2,0,0,1,1,0,0,0,0,0,2,1,1,2,3,2,5,5,8,26,163,687,142,27,1
Beta_1.4,u_327,15,70,129,287,13,1,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,3,9,4,0,0,0,0,0,3,0,1,0,0,0,0,2,1,0,0,0,1,0,2,1,0,2,1,0,1,2,4,1,5,0,2,3,3,0,1,3,0,5,29,159,664,124,30,6
Beta_1.4,u_328,17,66,119,312,17,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,2,1,0,0,0,4,5,2,1,1,0,0,3,3,0,3,3,3,0,1,0,1,0,1,0,1,3,1,2,0,0,1,1,2,3,0,1,1,1,0,1,1,3,2,0,1,10,32,152,634,133,40,1
Beta_1.4,u_329,15,55,143,329,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,1,2,6,4,1,1,0,0,0,4,0,0,1,0,2,2,1,1,0,1,2,3,3,0,2,1,6,3,0,0,0,1,0,1,2,5,0,3,1,1,2,5,4,29,145,599,136,31,12
Beta_1.4,u_330,12,57,130,374,19,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,1,0,0,0,0,1,2,3,2,0,1,1,0,1,4,0,1,3,4,2,0,0,0,0,0,0,0,5,0,1,1,0,3,6,4,2,1,1,0,4,4,0,2,3,5,1,1,10,33,147,580,174,42,2
Beta_1.4,u_331,8,50,137,366,12,0,0,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,2,0,0,0,1,1,3,1,1,0,0,1,3,1,0,3,2,1,0,3,0,1,1,0,1,3,0,1,2,0,5,1,0,1,1,0,0,0,5,4,1,1,0,8,4,7,26,156,574,170,39,4
Beta_1.4,u_332,9,46,109,374,20,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,2,0,0,0,0,0,2,0,0,0,0,0,0,2,1,0,1,0,0,0,1,0,0,0,2,3,2,1,0,1,0,0,1,4,1,0,2,2,2,1,0,1,0,1,1,1,2,2,3,3,5,1,0,9,26,152,581,167,51,8
Beta_1.4,u_333,15,42,98,341,27,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,2,0,0,0,0,1,0,1,1,0,0,2,0,0,0,4,1,1,0,0,0,1,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,1,0,1,0,2,3,3,1,1,2,1,1,2,4,1,0,3,5,1,1,4,36,136,638,197,34,6
Beta_1.4,u_334,19,44,99,333,11,0,0,0,1,0,0,1,0,0,2,0,1,0,0,0,0,0,0,2,0,0,0,0,2,0,0,1,0,0,1,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,5,1,0,0,2,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,1,2,0,0,1,1,2,0,0,2,1,2,3,3,5,2,11,35,171,659,161,43,7
Beta_1.4,u_335,13,58,92,297,28,1,0,0,0,0,2,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,1,0,0,3,1,7,0,1,0,0,0,0,0,0,0,1,0,0,0,3,0,1,0,3,0,0,1,1,0,0,1,1,0,3,3,1,0,0,2,0,0,0,3,3,1,13,25,162,693,163,42,2
Beta_1.4,u_336,17,56,123,289,18,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,1,2,4,0,0,0,2,1,3,0,3,0,2,0,0,1,1,1,1,0,0,0,2,0,0,0,1,1,1,2,4,0,2,3,2,0,1,0,1,1,2,0,7,27,167,688,155,45,1
Beta_1.4,u_337,16,67,128,282,14,0,1,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,0,0,0,3,0,0,0,0,1,0,0,0,1,1,1,3,1,2,3,0,1,4,2,0,1,0,1,0,0,1,0,0,2,1,2,3,2,2,4,9,27,157,704,147,25,3
Beta_1.4,u_338,22,70,123,292,13,1,2,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,4,8,5,0,0,0,0,0,0,2,0,1,0,0,0,0,2,1,1,0,0,1,1,2,0,2,0,2,0,0,3,3,1,2,3,1,5,3,1,2,2,3,27,151,679,126,29,9
Beta_1.4,u_339,16,57,125,319,15,1,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,2,0,0,0,0,4,4,1,2,0,2,1,1,1,4,2,0,4,2,1,0,0,0,0,1,1,0,4,0,2,1,0,0,0,1,5,0,1,1,0,1,1,4,1,0,1,5,35,140,636,137,57,1
Beta_1.4,u_340,17,54,135,316,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,2,0,0,0,0,0,0,0,1,0,0,0,1,1,7,3,3,0,0,0,0,0,4,2,0,1,0,2,4,1,3,0,1,3,3,2,0,4,2,4,1,0,0,0,1,0,2,1,5,1,2,2,3,0,7,28,148,590,131,19,11
Beta_1.4,u_341,16,48,121,361,17,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,1,0,0,0,0,0,1,3,3,2,1,0,1,2,0,1,1,0,4,1,4,1,0,0,0,0,0,0,0,5,4,0,1,2,3,3,2,4,2,0,1,3,4,2,0,5,3,5,7,27,141,592,163,37,6
Beta_1.4,u_342,6,51,127,360,17,0,1,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,2,1,1,4,1,0,0,0,0,5,1,1,3,3,1,0,1,0,2,0,1,2,1,0,2,1,1,5,1,0,0,0,2,1,0,2,7,2,1,3,5,10,30,161,561,167,45,2
Beta_1.4,u_343,8,46,109,374,25,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2,1,0,0,0,1,1,0,1,0,0,1,0,2,0,1,0,1,0,0,0,1,0,0,0,3,4,1,0,0,1,0,0,1,4,1,0,3,2,2,1,0,1,0,3,1,1,4,0,3,2,5,2,5,31,136,599,169,59,8
Beta_1.4,u_344,18,37,104,336,19,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2,0,1,0,0,0,0,0,1,1,0,0,0,1,0,1,0,1,0,0,2,0,0,0,4,1,2,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,2,0,0,0,2,3,3,1,2,2,1,0,0,6,1,2,4,2,2,5,35,142,636,188,35,2
Beta_1.4,u_345,19,45,96,333,14,0,0,1,0,0,0,1,0,2,0,1,0,0,0,0,0,0,2,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,2,0,0,0,1,0,0,0,0,0,2,0,0,0,5,1,0,0,0,2,1,2,0,0,0,1,0,0,2,0,0,1,1,0,0,0,1,0,1,0,0,1,0,1,2,1,1,1,0,3,2,0,0,5,8,10,28,170,665,169,45,7
