Folder_name,File_name,B1_1,B1_2,B1_3,B1_4,B1_5,B1_6,B1_7,B1_8,B1_9,B1_10,B1_11,B1_12,B1_13,B1_14,B1_15,B1_16,B1_17,B1_18,B1_19,B1_20,B1_21,B1_22,B1_23,B1_24,B1_25,B1_26,B1_27,B1_28,B1_29,B1_30,B1_31,B1_32,B1_33,B1_34,B1_35,B1_36,B1_37,B1_38,B1_39,B1_40,B2_1,B2_2,B2_3,B2_4,B2_5,B2_6,B2_7,B2_8,B2_9,B2_10,B2_11,B2_12,B2_13,B2_14,B2_15,B2_16,B2_17,B2_18,B2_19,B2_20,B2_21,B2_22,B2_23,B2_24,B2_25,B2_26,B2_27,B2_28,B2_29,B2_30,B2_31,B2_32,B2_33,B2_34,B2_35,B2_36,B2_37,B2_38,B2_39,B2_40
Beta_1.8,u_044,15,82,105,126,103,23,7,1,1,0,0,0,1,1,1,0,1,0,0,0,0,0,3,2,1,1,0,2,2,1,2,1,0,1,1,1,0,2,1,0,0,0,1,7,2,0,1,3,4,3,2,2,1,1,3,3,0,2,0,3,3,1,3,6,4,4,3,8,7,8,14,20,14,43,146,302,270,130,59,16
Beta_1.8,u_045,12,80,116,154,100,12,1,2,1,4,3,0,1,2,2,0,2,1,2,1,1,0,0,2,0,0,0,0,2,1,0,1,0,0,2,0,2,0,0,0,0,3,0,0,2,2,3,6,0,4,4,1,0,2,3,1,1,4,2,6,3,4,1,3,1,3,5,5,3,6,7,16,22,38,163,306,241,132,91,8
Beta_1.8,u_046,14,69,97,164,92,24,5,2,1,1,0,2,0,0,0,2,0,1,0,1,0,0,1,2,0,2,0,1,0,0,0,0,1,1,2,0,3,3,0,0,0,1,1,1,1,5,0,3,2,0,0,1,2,2,0,3,2,1,3,3,3,4,4,4,4,3,1,3,13,6,10,16,35,76,144,330,248,129,50,9
Beta_1.8,u_047,20,77,78,164,94,28,4,2,2,0,0,3,1,0,1,0,0,0,0,1,1,1,0,2,0,1,2,0,2,2,0,0,1,3,0,2,2,2,0,0,1,3,1,1,0,2,5,2,1,0,1,1,1,0,1,1,5,1,2,4,3,4,3,6,2,5,3,5,8,3,15,7,34,76,163,306,242,129,79,5
Beta_1.8,u_048,8,104,75,127,102,15,1,3,2,3,3,2,0,3,0,1,2,1,0,0,2,1,0,1,0,2,1,2,1,0,0,1,1,1,2,0,1,0,2,0,0,1,5,5,7,2,0,1,4,3,1,0,2,2,0,2,1,5,4,6,3,5,3,1,4,3,2,7,6,5,10,22,20,52,129,302,306,157,54,10
Beta_1.8,u_049,9,118,73,108,99,24,12,2,1,3,0,2,4,1,2,0,2,0,0,0,1,1,1,1,0,0,0,2,1,1,1,0,0,0,0,0,0,1,0,0,0,2,3,2,2,3,2,3,3,1,4,2,2,6,3,1,3,3,1,0,5,5,4,1,0,2,8,10,12,12,11,8,11,39,137,358,321,122,55,4
Beta_1.8,u_050,17,91,82,100,86,29,6,2,3,1,2,1,1,1,2,6,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,4,0,0,0,0,1,4,2,0,5,2,0,3,3,4,4,0,2,0,3,0,2,2,4,3,7,7,4,10,9,5,7,4,5,1,6,19,54,141,329,354,124,41,6
Beta_1.8,u_051,15,101,101,114,94,19,6,6,2,0,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,1,3,0,0,0,0,2,0,0,0,0,1,1,0,0,0,0,6,1,2,2,1,1,8,1,4,7,5,1,2,8,2,2,0,5,1,5,3,6,3,2,2,6,2,7,7,19,23,52,127,349,275,114,53,6
Beta_1.8,u_052,18,108,87,136,89,20,6,1,1,2,1,0,1,1,2,0,1,0,2,0,0,0,0,0,0,0,2,0,0,0,1,0,0,1,1,0,2,0,1,0,1,3,3,4,3,0,3,2,2,1,2,2,8,1,4,4,1,2,4,5,8,1,4,9,5,7,6,6,9,8,9,10,14,45,131,330,261,131,70,8
Beta_1.8,u_053,10,79,113,139,104,17,6,0,0,2,1,1,0,1,0,0,0,1,1,0,0,2,0,0,0,0,2,0,0,0,1,1,1,1,2,2,2,2,0,0,0,0,2,3,4,3,2,6,1,0,3,4,2,2,1,1,0,3,2,3,1,3,2,9,9,6,6,11,9,5,8,15,14,47,165,312,240,142,46,2
Beta_1.8,u_054,11,81,77,151,112,21,6,4,0,1,0,0,0,0,4,2,1,0,1,1,2,0,2,1,0,3,1,0,3,1,0,0,0,1,0,0,2,0,0,0,0,1,0,5,1,2,2,2,0,0,1,3,0,2,2,2,6,3,5,3,1,8,9,6,4,3,3,3,6,4,11,16,28,56,105,316,223,125,83,9
Beta_1.8,u_055,11,81,82,137,119,25,6,5,4,1,3,0,2,2,0,1,3,1,1,0,1,1,2,0,0,0,1,0,0,2,0,0,1,1,1,1,3,4,0,0,0,1,2,5,0,0,1,3,3,1,0,1,1,3,5,1,4,4,2,2,2,3,0,3,5,5,6,4,13,7,8,6,33,57,140,272,268,132,62,8
Beta_1.8,u_056,13,72,100,127,100,14,3,4,1,3,0,0,0,1,0,0,1,0,1,0,0,1,1,1,0,2,1,2,3,1,1,2,1,0,1,0,1,2,2,0,0,1,2,1,3,1,1,1,2,1,1,0,3,3,1,3,0,0,1,1,1,2,3,3,4,6,4,7,5,5,9,9,21,40,129,328,275,132,84,9
Beta_1.8,u_057,16,79,101,128,111,13,1,1,2,0,2,0,0,2,2,3,3,0,2,0,1,0,0,0,1,1,0,1,0,1,3,1,0,2,1,0,2,0,1,0,0,3,2,0,1,6,0,3,0,0,4,1,2,1,1,1,1,3,1,2,3,3,5,4,4,5,4,4,4,6,6,8,11,57,131,326,326,154,47,3
Beta_1.8,u_058,15,96,94,117,78,23,10,3,3,2,0,1,1,0,1,0,0,1,3,1,0,1,1,1,0,0,2,0,0,0,1,2,1,0,1,0,0,1,0,0,0,0,3,7,5,2,2,2,2,0,2,3,2,0,0,3,2,4,2,2,2,1,6,2,4,11,4,4,3,6,10,13,20,62,165,366,296,120,43,5
Beta_1.8,u_059,19,96,90,113,68,11,12,8,0,4,1,1,0,0,2,0,0,0,3,0,2,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,1,1,1,0,0,1,1,0,3,4,1,0,1,2,3,2,1,6,5,1,2,3,3,5,2,5,4,5,5,1,4,6,6,8,11,12,23,53,153,355,286,126,51,1
Beta_1.8,u_060,24,91,94,112,92,18,3,7,2,0,1,1,0,0,0,2,1,1,0,0,0,0,1,0,0,1,0,0,1,1,1,1,0,0,0,1,1,0,1,0,0,1,6,4,8,7,1,0,5,3,2,3,0,0,3,5,5,5,4,1,2,6,2,0,6,8,6,3,3,9,9,6,20,45,141,318,321,105,59,7
Beta_1.8,u_061,15,110,101,104,123,11,10,1,0,2,0,0,0,1,0,0,0,2,2,0,1,0,0,0,0,0,1,1,0,0,2,2,1,0,0,0,0,1,0,0,0,2,5,1,3,2,2,7,1,1,4,6,5,3,5,8,5,6,4,4,7,2,2,6,1,3,4,5,7,11,12,8,23,33,113,312,283,159,55,9
Beta_1.8,u_062,15,87,91,140,110,28,8,0,1,0,0,1,0,0,2,0,1,2,0,0,1,0,0,0,1,0,1,0,0,0,2,0,1,0,1,0,4,1,0,0,0,2,2,6,6,2,3,1,1,0,0,3,1,1,1,2,2,3,6,2,2,3,11,6,11,9,8,9,14,11,16,22,21,30,110,287,289,128,67,1
Beta_1.8,u_063,10,80,83,147,111,27,11,4,4,1,1,0,0,0,2,0,0,0,2,1,1,0,0,0,2,0,3,1,0,0,0,1,0,0,2,1,0,1,1,0,0,1,1,2,3,5,1,1,1,2,0,2,6,1,7,2,3,3,3,3,3,3,0,4,4,4,4,11,4,9,18,4,26,42,109,277,331,116,75,3
Beta_1.8,u_064,9,94,83,137,98,24,6,3,3,0,1,2,0,2,2,0,0,0,2,0,1,0,0,0,1,2,0,0,0,2,1,0,0,0,0,1,1,1,1,0,0,0,4,1,2,0,0,4,2,0,0,2,4,2,5,4,2,0,1,0,0,3,1,7,8,7,3,4,5,5,12,5,15,39,111,308,249,133,96,13
Beta_1.8,u_065,17,80,108,162,86,14,2,3,2,2,2,0,0,2,0,1,1,1,0,2,0,0,0,0,0,1,0,2,0,1,2,3,2,0,1,1,1,2,0,0,0,0,2,2,2,0,1,1,3,4,3,0,2,0,1,1,1,1,1,1,3,1,0,2,4,3,11,11,6,1,7,11,30,40,150,321,252,165,56,4
Beta_1.8,u_066,15,67,105,149,87,12,2,3,0,1,0,0,1,1,0,2,1,2,2,2,2,0,0,0,0,2,1,0,0,3,0,0,0,2,1,3,1,0,1,0,0,2,1,2,3,4,0,0,0,3,1,0,3,2,1,1,1,1,2,3,1,8,4,6,3,5,2,3,6,5,12,10,19,39,182,336,254,140,38,3
Beta_1.8,u_067,18,84,84,138,85,18,7,7,3,1,0,0,1,1,1,1,0,4,0,0,0,0,2,1,0,3,1,0,0,0,0,3,2,0,2,1,0,1,0,0,0,0,3,5,1,0,1,2,5,2,0,1,2,2,0,2,5,2,3,3,5,1,3,7,8,4,3,4,3,7,11,10,29,64,153,338,255,136,49,11
Beta_1.8,u_068,26,109,65,119,94,14,6,4,2,2,3,0,1,3,0,0,1,0,0,2,1,1,1,1,0,0,2,0,1,0,0,1,0,1,0,0,0,0,0,0,2,0,1,5,1,0,1,1,0,1,1,3,1,6,2,0,2,3,2,3,4,1,1,4,6,4,1,4,5,10,10,13,22,58,134,328,315,133,70,14
Beta_1.8,u_069,13,102,84,101,84,23,4,5,2,0,1,0,0,2,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,1,0,1,2,3,0,0,0,0,0,0,4,5,3,3,0,1,6,0,1,3,6,1,0,4,0,2,1,6,1,3,6,5,6,2,5,5,10,7,10,6,10,41,123,323,316,163,52,14
Beta_1.8,u_070,21,78,85,132,113,21,4,2,2,0,0,1,0,1,0,0,0,0,1,1,1,0,1,1,1,2,0,0,0,0,0,0,0,0,0,3,0,0,2,0,0,2,6,2,1,4,0,2,4,2,7,5,3,4,4,6,3,3,2,2,5,4,10,5,7,2,1,8,3,4,9,7,11,41,136,310,335,111,43,8
Beta_1.8,u_071,20,109,69,126,100,18,20,3,5,1,2,1,3,0,0,0,0,0,0,0,1,0,0,0,0,2,0,1,0,0,2,1,0,0,1,0,5,1,0,0,0,3,4,6,2,1,2,5,1,3,0,4,1,2,3,2,1,2,2,7,7,6,6,5,9,6,7,5,5,9,7,14,31,53,129,304,253,105,60,6
Beta_1.8,u_072,14,82,130,126,77,18,8,4,4,1,1,0,0,2,1,2,1,1,0,2,0,0,0,1,0,1,2,2,0,0,1,1,1,2,0,0,0,1,0,0,0,0,2,4,3,0,1,2,2,1,5,2,2,2,2,2,2,1,4,2,2,2,2,9,5,4,7,5,10,9,8,14,21,58,138,299,248,112,53,7
Beta_1.8,u_073,16,81,93,154,102,12,3,1,0,1,1,1,2,1,1,1,0,0,1,0,1,2,1,1,0,0,1,1,0,0,0,0,0,1,1,4,0,1,0,0,0,2,1,2,3,3,0,0,1,3,2,2,1,0,3,1,2,3,3,7,3,4,3,6,4,4,3,5,4,9,8,15,20,39,135,321,241,117,64,7
Beta_1.8,u_074,13,69,96,154,94,29,0,4,1,2,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,0,1,0,2,1,3,1,2,2,0,0,0,0,2,2,1,2,3,3,1,0,1,1,1,3,3,1,0,2,0,2,3,2,2,5,2,1,5,7,9,12,25,24,60,129,329,277,109,72,16
Beta_1.8,u_075,16,79,85,154,99,19,14,2,2,2,0,1,2,1,1,0,0,1,2,0,0,1,2,2,1,1,1,1,0,2,2,0,0,0,0,3,1,3,2,0,0,1,3,5,1,1,2,0,2,0,0,2,0,1,2,0,0,2,3,5,2,3,1,1,6,7,5,7,4,6,10,12,29,53,151,273,250,157,96,6
Beta_1.8,u_076,12,94,73,121,104,20,5,2,0,4,2,0,3,0,0,1,0,3,1,0,0,0,0,0,1,1,2,2,0,1,2,2,1,0,2,1,1,1,0,0,0,3,1,3,3,3,2,1,2,1,1,1,4,3,1,1,3,1,3,5,2,4,2,4,3,0,3,5,6,6,13,16,31,45,125,335,282,176,55,5
Beta_1.8,u_077,17,99,90,99,90,25,5,0,1,1,0,0,2,1,2,2,1,0,3,2,1,0,0,2,0,1,0,3,0,0,0,1,1,0,0,0,0,0,1,0,0,1,1,2,4,5,5,0,1,0,1,1,1,2,1,2,2,3,1,0,4,3,3,3,9,3,2,3,10,10,4,14,21,36,130,357,313,124,44,12
Beta_1.8,u_078,23,97,88,100,91,11,4,4,3,1,2,1,0,3,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,3,1,0,0,4,1,0,2,4,0,2,0,1,3,1,5,1,3,5,5,2,2,2,2,3,2,2,6,4,3,4,7,6,8,12,21,45,174,327,306,111,43,3
Beta_1.8,u_079,21,91,92,126,96,21,5,4,2,2,0,2,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,2,1,1,0,0,0,0,0,0,1,1,0,0,0,1,5,2,2,1,5,3,3,7,1,3,6,3,4,4,4,3,4,2,3,3,5,4,3,6,6,5,8,10,7,5,30,64,150,322,290,88,54,7
Beta_1.8,u_080,23,106,79,115,116,23,10,3,6,0,1,0,0,4,1,2,1,1,0,0,1,0,1,0,0,0,0,1,0,1,1,0,1,0,1,2,0,2,0,0,0,1,7,3,4,6,1,1,1,1,2,2,1,2,2,0,5,7,6,4,4,10,4,3,2,5,11,3,6,5,11,16,21,43,113,315,280,105,41,11
Beta_1.8,u_081,13,79,93,155,119,17,6,2,2,1,1,0,0,0,0,0,1,2,0,1,1,0,0,0,1,3,0,0,0,2,0,0,1,0,0,1,3,3,0,0,0,0,1,2,6,2,6,3,7,3,3,2,1,1,2,4,1,0,2,1,3,3,3,6,5,5,4,6,8,13,12,12,19,35,122,298,244,122,72,21
Beta_1.8,u_082,19,65,86,127,122,38,6,4,0,2,0,2,3,1,1,1,1,0,0,0,0,1,0,0,1,2,1,2,1,0,1,0,0,1,1,0,0,1,1,0,0,0,0,3,0,1,0,0,2,1,3,0,3,7,2,3,5,3,6,7,3,6,2,5,5,6,2,2,8,14,6,10,13,29,106,287,276,163,77,4
Beta_1.8,u_083,8,76,86,151,106,34,7,3,4,1,0,2,1,2,3,1,0,0,0,2,1,0,1,1,1,0,0,2,0,1,0,0,0,0,1,2,1,3,2,0,0,1,2,4,2,0,4,1,1,3,0,1,1,2,0,1,0,1,1,0,1,2,7,3,4,8,8,8,13,12,10,12,24,43,115,304,268,131,74,6
Beta_1.8,u_084,19,69,95,145,90,15,4,2,3,1,2,1,1,1,0,0,1,0,0,0,0,1,1,0,1,4,0,1,2,3,0,3,1,0,1,0,0,0,2,1,0,1,2,1,1,0,0,2,2,4,0,1,1,1,1,2,5,1,3,0,3,4,0,2,1,4,6,1,10,17,8,16,26,49,136,325,268,127,66,19
Beta_1.8,u_085,23,81,107,148,82,15,0,3,0,2,1,1,5,0,1,2,2,0,3,0,2,1,1,0,0,0,0,0,0,2,0,4,1,0,2,2,1,1,0,0,0,2,1,5,6,4,1,0,1,2,0,2,0,2,1,2,1,3,4,0,7,4,3,2,3,4,7,6,13,12,11,14,21,39,138,331,264,145,76,6
Beta_1.8,u_086,11,99,88,136,72,17,5,3,2,1,2,0,1,0,1,0,2,0,2,2,2,0,2,0,0,2,2,0,0,0,1,2,1,1,0,1,0,0,0,0,0,2,0,3,4,0,1,2,3,2,2,1,4,0,1,6,4,7,2,1,5,4,2,4,4,3,3,1,12,11,6,14,22,57,166,321,312,112,41,8
Beta_1.8,u_087,26,89,74,121,86,17,6,4,9,3,1,1,1,2,1,0,0,0,1,2,0,1,2,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,3,0,2,2,1,3,2,6,3,0,1,2,3,1,3,2,2,3,3,3,2,1,1,7,5,6,13,12,11,10,12,21,59,156,327,267,109,45,7
Beta_1.8,u_088,16,97,82,116,91,25,5,9,2,2,2,4,3,2,0,0,0,0,0,1,0,1,0,0,0,0,2,0,0,0,0,1,1,0,2,2,1,0,1,0,0,2,4,5,2,1,1,4,2,1,2,2,1,1,1,4,4,5,4,2,6,5,9,1,1,5,5,3,4,5,8,14,18,58,118,308,303,125,56,15
Beta_1.8,u_089,11,106,81,117,105,17,6,2,2,2,0,0,2,1,1,1,0,1,0,1,1,0,1,1,0,3,1,0,0,1,1,0,1,0,0,1,1,0,1,0,0,3,4,5,5,1,1,2,1,2,1,1,5,1,3,6,5,4,6,5,1,2,6,8,2,2,4,3,5,11,14,8,23,42,97,285,302,166,74,9
Beta_1.8,u_090,10,94,84,121,113,36,8,5,0,6,1,1,1,1,1,0,0,1,0,1,0,0,0,0,0,2,0,1,1,0,1,0,1,1,0,1,1,1,0,0,0,0,5,6,0,4,3,2,5,1,1,3,2,1,5,2,3,3,3,2,2,5,4,5,9,6,4,7,11,15,3,18,20,51,99,306,302,123,37,5
Beta_1.8,u_091,12,83,90,136,89,18,13,4,3,1,1,0,1,2,1,1,0,1,0,0,2,0,1,0,0,0,0,3,1,0,0,2,0,3,0,0,0,1,2,0,0,2,1,2,1,1,2,4,5,4,4,1,2,2,2,0,5,6,4,4,4,3,2,5,6,6,5,8,11,11,11,24,26,36,137,271,255,122,49,14
Beta_1.8,u_092,20,76,96,147,93,14,9,2,2,1,1,3,0,1,0,4,0,0,1,2,1,0,0,2,0,1,0,0,2,2,0,1,2,0,0,0,1,2,1,1,1,1,2,2,2,0,1,0,4,2,0,2,3,1,0,3,0,1,6,4,6,7,3,11,7,7,1,4,17,23,6,12,24,43,140,304,225,129,66,17
Beta_1.8,u_093,20,75,112,148,94,11,5,5,7,1,2,0,1,1,1,2,0,1,0,2,1,0,0,0,0,0,1,1,1,4,0,0,1,0,3,0,1,1,0,0,0,0,2,2,3,3,3,0,4,3,1,3,0,1,4,5,0,0,1,3,7,6,5,4,7,7,7,9,5,5,10,13,37,59,156,302,234,130,50,6
Beta_1.8,u_094,11,68,113,152,93,23,5,1,2,4,1,0,2,1,2,0,4,0,0,0,1,0,2,2,1,0,1,0,0,1,0,0,0,2,1,2,3,2,0,0,0,1,3,3,2,1,3,3,0,0,0,1,1,0,4,3,6,3,2,1,2,3,8,10,5,3,4,7,7,9,10,14,28,48,153,311,256,155,58,4
Beta_1.8,u_095,16,78,81,144,96,25,9,0,4,0,1,5,1,1,0,0,1,0,0,0,0,2,0,0,0,3,2,1,2,0,1,1,1,0,2,1,2,0,0,0,0,5,3,2,6,2,0,3,3,0,0,3,4,0,1,2,4,3,4,2,4,3,4,4,6,2,9,14,8,4,7,12,19,50,150,291,281,158,57,12
Beta_1.8,u_096,20,95,70,110,87,24,6,2,2,2,4,1,3,3,1,3,1,0,1,2,1,0,0,2,0,2,1,1,0,0,0,2,1,0,0,2,0,0,0,0,1,0,4,2,6,1,3,5,2,3,1,2,1,2,5,8,1,1,2,0,4,3,6,10,3,7,8,11,8,9,12,9,22,44,125,315,306,167,48,13
Beta_1.8,u_097,10,99,86,118,81,25,7,8,3,0,2,4,0,2,1,1,1,0,0,2,0,1,1,0,1,1,1,0,0,0,0,0,1,0,1,1,1,1,0,0,0,1,2,2,5,1,3,1,5,4,6,0,2,1,4,4,5,7,3,4,4,5,6,2,3,4,6,12,11,4,4,7,15,26,136,349,314,136,39,1
Beta_1.8,u_098,22,97,91,118,84,18,5,7,3,2,2,2,0,1,1,0,0,1,0,1,0,0,0,2,1,0,0,0,1,1,1,0,1,0,1,0,1,0,0,0,0,1,1,3,3,1,2,3,3,1,1,4,1,6,8,0,0,3,4,7,6,4,8,2,5,1,6,6,5,10,6,13,28,58,144,302,312,93,36,6
Beta_1.8,u_099,23,96,95,106,88,20,4,4,2,0,0,4,2,0,0,1,2,0,0,0,1,1,1,2,0,0,0,1,0,0,0,0,1,1,1,0,1,1,1,0,0,2,3,4,6,2,2,2,1,1,0,0,3,1,3,5,3,6,1,4,3,4,4,2,4,8,9,8,5,7,13,17,33,56,125,331,262,95,45,11
Beta_1.8,u_100,10,90,109,141,115,24,9,3,0,4,2,1,0,0,0,1,0,0,0,1,1,3,1,1,0,0,0,0,1,1,1,2,0,2,0,1,3,4,0,0,0,0,1,2,4,4,5,1,4,3,3,3,0,4,5,1,0,4,3,3,3,4,3,2,7,9,8,5,15,9,10,16,25,52,141,295,227,115,78,8
Beta_1.8,u_101,4,78,114,118,115,20,4,3,2,1,2,1,0,1,0,1,2,1,1,1,1,1,2,0,0,1,3,2,2,0,1,0,1,0,1,0,2,0,1,0,0,0,2,4,0,2,0,3,0,2,0,4,1,2,3,4,2,7,3,6,9,4,2,8,8,5,14,4,8,5,8,20,33,44,120,269,263,150,65,2
Beta_1.8,u_102,15,75,80,144,103,24,7,3,1,1,3,0,1,1,5,2,0,0,2,0,1,1,1,0,0,0,0,2,1,0,0,2,3,2,1,1,1,2,2,0,0,0,4,2,1,2,1,0,2,3,2,3,4,1,0,1,0,1,1,4,1,3,2,6,6,8,6,7,9,11,17,16,30,46,117,281,256,118,84,8
Beta_1.8,u_103,12,85,85,135,93,21,9,2,3,2,1,1,0,1,3,0,1,0,0,3,2,0,0,2,0,1,0,2,0,0,2,2,0,0,0,1,1,2,1,0,0,0,4,2,2,1,4,1,1,0,1,4,1,0,2,2,3,1,0,1,5,0,1,5,8,2,5,7,4,7,7,9,21,63,113,307,268,154,83,16
Beta_1.8,u_104,17,79,78,137,92,19,5,4,4,0,1,2,2,0,2,0,0,0,4,0,0,0,0,1,0,1,0,1,0,1,2,1,1,2,1,1,1,1,0,0,0,0,1,3,2,3,0,3,3,1,2,9,0,1,0,2,4,4,4,2,1,3,5,2,8,7,5,4,10,8,4,5,15,37,149,332,262,166,68,2
Beta_1.8,u_105,12,114,100,110,71,14,11,2,2,0,0,0,0,1,0,3,1,2,0,2,0,0,2,0,1,2,0,0,1,0,2,0,1,0,1,1,1,1,0,0,0,0,4,5,2,1,1,3,0,4,1,0,2,1,4,0,4,4,2,5,4,4,6,3,12,3,5,1,8,6,9,4,32,48,165,334,307,115,37,4
Beta_1.8,u_106,31,98,77,119,72,8,3,6,1,1,2,2,1,1,0,0,2,0,1,2,0,1,0,1,0,2,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,3,0,2,4,4,3,3,0,7,2,3,4,3,1,5,3,2,1,1,3,5,4,3,1,3,4,10,10,8,14,32,53,156,305,283,112,34,7
Beta_1.8,u_107,18,101,89,115,99,16,4,4,2,2,1,0,2,2,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,3,0,0,0,1,1,0,1,2,1,0,0,1,2,4,1,4,3,7,3,2,2,4,3,3,3,2,6,7,5,4,2,3,1,5,4,7,7,2,4,6,8,6,15,40,148,304,273,100,63,11
Beta_1.8,u_108,12,110,73,116,113,28,9,1,1,0,0,0,0,1,0,0,1,1,1,1,0,0,1,0,0,1,1,2,0,2,0,0,0,1,2,0,1,1,1,0,0,1,4,2,4,2,2,3,1,1,1,1,2,2,2,4,3,3,7,3,9,6,2,6,3,4,3,5,6,10,11,12,13,39,112,309,288,142,52,5
Beta_1.8,u_109,10,87,87,134,102,24,9,2,4,2,0,0,1,1,2,0,1,0,1,0,0,0,0,4,0,0,0,0,2,0,1,2,0,0,1,0,0,1,1,0,0,3,5,2,2,3,1,2,4,0,2,1,1,3,2,7,0,1,1,4,6,3,2,3,5,8,6,8,7,10,9,12,31,35,116,260,273,127,91,3
Beta_1.8,u_110,12,70,83,157,93,36,7,2,0,1,0,2,0,1,0,1,2,0,1,1,2,0,0,0,0,1,0,0,0,1,1,1,0,2,0,3,1,2,0,0,0,0,0,3,2,0,2,4,3,3,3,2,1,1,4,4,3,4,2,2,7,3,1,2,6,3,5,10,8,2,12,8,19,37,80,295,261,145,89,8
Beta_1.8,u_111,19,81,89,128,91,30,5,1,2,0,1,0,0,0,1,0,0,0,2,2,1,1,0,1,0,2,2,0,0,1,1,1,1,1,2,1,2,1,2,0,0,2,2,5,1,1,1,0,2,2,1,4,2,0,0,0,1,2,4,2,5,5,4,2,1,2,4,9,4,8,5,10,15,40,98,313,277,141,55,3
Beta_1.8,u_112,18,82,91,126,83,15,3,3,1,4,1,0,0,3,0,0,1,1,0,1,1,0,1,1,1,0,2,0,1,0,1,1,1,0,1,1,1,0,1,0,0,0,1,1,0,4,1,0,5,2,2,0,0,2,2,1,3,1,1,1,1,2,2,1,5,4,5,1,6,4,5,15,34,62,166,304,247,125,55,9
Beta_1.8,u_113,16,91,88,144,70,13,7,2,3,2,2,2,0,2,2,2,0,1,0,2,0,1,0,0,0,2,0,1,0,0,1,0,0,3,1,0,2,0,0,0,0,1,1,1,2,0,2,2,1,0,2,1,1,0,1,2,2,1,3,1,3,3,6,5,3,2,7,9,3,10,9,14,35,51,156,277,242,154,56,2
Beta_1.8,u_114,24,89,91,126,87,10,2,2,3,1,1,0,1,1,1,0,0,1,0,0,0,1,2,2,0,0,2,1,1,0,0,1,3,1,0,1,2,1,0,0,0,1,5,2,1,1,2,2,1,1,1,0,1,2,0,4,2,2,2,3,4,6,2,3,3,2,4,3,4,7,4,10,23,76,136,304,290,163,49,7
Beta_1.8,u_115,17,104,81,117,91,13,4,6,0,1,3,1,0,1,0,2,1,0,0,1,2,1,2,0,0,1,1,2,0,0,0,0,0,1,0,0,3,2,1,0,0,0,3,1,3,2,1,1,1,6,2,3,4,3,2,2,0,1,1,4,3,2,4,4,6,3,4,3,4,5,12,6,10,51,137,300,318,120,43,19
Beta_1.8,u_116,16,98,88,110,99,28,8,8,5,1,0,0,0,2,2,0,0,0,1,0,0,0,1,2,0,1,1,0,0,0,0,2,0,2,1,0,1,0,1,0,0,0,2,3,4,3,3,1,2,1,1,1,1,1,1,1,4,5,9,0,2,5,4,7,4,5,0,6,7,5,6,6,18,39,129,285,296,137,75,9
Beta_1.8,u_117,11,84,109,110,82,29,12,8,1,2,2,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,2,1,0,1,0,0,0,0,1,1,0,0,2,3,3,3,1,0,2,0,3,1,0,2,5,5,3,5,3,3,3,2,4,2,4,2,3,8,5,7,11,5,14,20,34,105,276,313,150,56,14
Beta_1.8,u_118,16,87,97,130,73,22,12,5,1,0,0,2,0,0,0,2,1,1,0,0,0,0,1,0,0,2,0,2,1,0,0,0,1,1,0,2,0,2,0,0,0,3,4,4,4,2,2,1,3,0,1,6,5,1,2,2,0,1,4,6,1,8,4,3,2,5,9,7,4,14,9,14,13,35,110,298,314,93,48,22
Beta_1.8,u_119,18,84,97,124,89,22,9,2,1,0,0,1,0,0,2,0,0,1,0,0,1,0,1,0,2,2,0,0,0,0,0,0,1,0,2,0,4,0,1,0,0,0,2,3,6,6,4,4,0,4,0,3,3,1,5,2,2,1,2,4,2,2,3,8,9,7,6,3,7,8,16,12,17,58,145,280,243,131,56,7
Beta_1.8,u_120,19,80,104,135,88,21,3,2,2,2,2,1,2,0,0,0,0,0,0,0,1,0,1,0,2,0,4,0,0,1,1,0,3,0,2,1,0,2,0,0,0,0,1,3,1,0,1,2,3,0,0,2,1,8,2,6,7,3,3,2,2,5,5,4,7,2,10,5,2,6,17,20,20,56,140,313,222,121,59,5
Beta_1.8,u_121,24,67,101,140,82,21,6,1,1,1,2,0,0,1,3,0,1,0,1,0,0,3,0,1,2,0,1,0,1,2,0,0,0,1,1,0,1,2,2,0,0,1,2,1,2,1,1,1,1,2,2,1,2,4,3,1,0,2,0,2,1,4,1,0,4,5,3,6,8,8,18,18,23,65,146,298,246,132,67,4
Beta_1.8,u_122,16,86,89,160,79,21,7,1,0,3,2,1,2,2,0,0,1,1,0,0,0,0,0,1,0,0,0,2,2,2,0,3,0,0,1,0,3,0,1,1,0,2,4,2,0,4,1,4,4,0,1,0,2,0,1,1,1,1,2,0,4,6,3,1,2,4,6,5,9,6,12,6,34,73,125,281,281,131,73,18
