Folder_name,File_name,B1_1,B1_2,B1_3,B1_4,B1_5,B1_6,B1_7,B1_8,B1_9,B1_10,B1_11,B1_12,B1_13,B1_14,B1_15,B1_16,B1_17,B1_18,B1_19,B1_20,B1_21,B1_22,B1_23,B1_24,B1_25,B1_26,B1_27,B1_28,B1_29,B1_30,B1_31,B1_32,B2_1,B2_2,B2_3,B2_4,B2_5,B2_6,B2_7,B2_8,B2_9,B2_10,B2_11,B2_12,B2_13,B2_14,B2_15,B2_16,B2_17,B2_18,B2_19,B2_20,B2_21,B2_22,B2_23,B2_24,B2_25,B2_26,B2_27,B2_28,B2_29,B2_30,B2_31,B2_32
Beta_2.15,M339,145,201,62,26,62,8,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,13,9,7,5,25,9,102,108,103,108,106,116,167,117,93,78,124,130,41,25,19,26,19,14,18,17,13,2,3,5,9,0
Beta_2.15,M340,162,220,58,18,58,8,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,9,6,3,20,11,103,108,104,103,119,137,161,120,99,72,112,153,24,21,14,16,27,14,15,17,15,6,3,4,10,0
Beta_2.15,M341,148,218,63,20,64,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10,10,5,4,12,15,109,108,102,99,113,139,163,135,107,69,97,148,31,25,16,13,13,18,13,16,17,13,3,5,11,0
Beta_2.15,M342,148,212,68,21,68,6,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6,10,5,4,7,17,111,107,104,79,113,149,172,130,109,67,85,144,45,23,14,14,14,12,12,12,11,18,6,6,12,0
Beta_2.15,M343,148,225,57,25,63,5,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,10,6,5,1,28,119,108,111,64,111,144,168,140,115,72,83,132,54,24,17,16,13,13,13,11,13,10,6,9,10,0
Beta_2.15,M344,137,229,65,21,63,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,5,6,9,7,26,125,101,111,71,111,129,162,143,137,75,79,130,52,26,24,15,14,14,13,11,13,10,7,3,11,0
Beta_2.15,M345,145,247,63,20,67,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,8,9,6,4,19,129,101,116,61,114,137,156,117,152,74,74,135,42,28,25,15,16,14,14,10,14,12,11,0,0,0
Beta_2.15,M346,158,250,45,22,75,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13,4,5,5,12,129,97,115,56,103,147,145,109,164,69,59,128,46,25,24,20,15,16,14,13,12,14,14,2,0,0
Beta_2.15,M347,141,250,47,17,72,17,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,7,4,3,3,7,138,97,118,59,103,145,167,86,151,78,63,132,40,24,22,21,17,17,15,14,12,14,16,7,0,0
Beta_2.15,M348,143,257,36,27,63,14,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,4,3,2,6,135,98,106,62,96,157,154,99,141,74,64,121,46,27,19,24,20,18,14,15,14,13,17,12,0,0
Beta_2.15,M349,153,260,37,27,64,14,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,3,2,3,3,144,95,122,69,84,152,164,99,140,71,57,128,56,22,15,22,20,20,15,16,15,15,15,20,0,0
Beta_2.15,M350,149,253,33,19,63,16,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,2,4,2,1,130,113,107,78,88,150,166,107,142,66,56,126,57,29,14,16,21,19,19,17,15,16,17,22,3,0
Beta_2.15,M351,148,257,33,16,66,14,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2,2,3,2,135,112,110,72,79,165,180,119,138,71,53,109,56,21,12,11,20,20,23,14,18,15,16,25,11,0
Beta_2.15,M352,143,268,40,17,67,15,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2,3,3,0,4,132,126,113,76,78,156,181,127,140,72,53,85,50,20,15,10,13,19,22,21,16,14,18,24,20,0
Beta_2.15,M353,137,267,29,21,71,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,2,6,4,0,8,141,119,105,72,78,156,189,115,154,73,61,76,44,23,10,11,10,14,20,21,21,18,18,26,31,0
Beta_2.15,M354,122,274,32,21,64,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2,7,9,5,1,142,115,100,75,73,155,192,113,137,86,55,81,29,18,12,9,11,11,16,18,21,16,18,25,36,0
Beta_2.15,M355,123,265,30,25,63,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,3,7,7,6,141,125,95,78,75,143,210,111,121,103,67,76,25,13,12,8,9,8,13,15,19,20,22,23,50,0
Beta_2.15,M356,140,273,31,33,66,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,10,3,6,150,123,84,95,81,131,215,117,113,112,66,76,21,14,16,9,7,7,9,11,16,19,19,25,64,0
Beta_2.15,M357,131,261,32,31,57,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,10,2,5,147,122,66,103,84,126,218,121,98,114,66,80,26,12,10,11,7,6,7,8,11,17,17,23,62,0
Beta_2.15,M358,122,263,34,36,54,12,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,8,3,4,145,123,64,93,88,129,208,127,86,130,73,61,23,18,8,7,7,6,6,7,8,11,15,13,66,0
Beta_2.15,M359,122,272,27,40,46,15,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,14,5,143,129,68,99,86,140,204,136,71,137,72,58,20,10,21,6,6,6,6,6,5,7,8,8,68,0
Beta_2.15,M360,132,260,36,51,37,12,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,7,19,144,129,60,96,100,141,202,133,68,140,73,58,21,14,17,4,5,6,6,5,1,1,0,45,7,8
Beta_2.15,M361,130,264,35,59,36,15,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,1,18,149,133,50,99,98,148,187,142,65,149,78,50,25,13,9,5,5,5,5,6,1,45,0,0,0,9
Beta_2.15,M362,128,261,35,52,36,16,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,1,0,1,161,137,57,98,111,146,191,147,64,149,88,39,20,11,11,5,5,3,43,11,1,0,0,0,0,5
Beta_2.15,M363,127,260,35,57,42,22,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,142,149,62,94,113,157,174,151,72,151,86,37,18,6,43,14,3,4,4,5,2,0,0,0,0,3
Beta_2.15,M364,130,269,30,57,46,17,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,1,3,133,137,80,83,111,162,171,147,94,187,99,38,20,11,5,4,2,3,1,3,1,0,0,0,0,2
Beta_2.15,M365,119,274,41,56,44,17,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,1,4,126,122,86,125,112,166,163,137,96,154,105,39,29,11,5,5,3,2,2,3,1,0,0,0,0,1
Beta_2.15,M366,117,274,36,59,45,12,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,22,4,7,132,122,86,89,118,174,165,121,98,137,120,31,35,16,7,7,1,2,1,4,0,0,0,0,2,0
Beta_2.15,M367,89,283,46,58,57,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,7,11,5,13,131,126,80,104,127,171,164,139,86,140,124,29,35,16,5,8,3,5,2,2,0,0,0,0,1,0
Beta_2.15,M368,93,273,34,59,65,13,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,6,5,6,16,123,130,93,90,127,187,155,131,83,141,112,34,52,13,12,7,5,4,3,3,3,2,0,0,2,0
Beta_2.15,M369,84,291,41,60,66,8,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,3,5,6,16,116,132,104,76,128,199,157,137,78,124,116,43,47,10,16,9,4,3,3,3,3,4,5,4,8,0
Beta_2.15,M370,65,275,40,64,69,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,4,2,4,4,21,114,130,95,73,133,205,170,144,77,99,141,50,31,36,5,13,3,3,2,3,3,3,5,6,15,0
Beta_2.15,M371,63,281,46,62,64,5,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,2,2,3,20,119,128,120,63,125,204,167,163,83,78,132,61,33,28,9,11,3,3,2,2,3,3,4,6,13,0
Beta_2.15,M372,51,282,48,58,62,9,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,2,1,2,14,117,134,111,64,122,216,166,175,77,81,124,81,22,28,12,10,5,2,2,2,2,3,4,6,10,0
Beta_2.15,M373,58,274,47,57,70,8,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,3,3,2,13,130,138,111,60,98,231,159,179,116,71,109,84,20,15,25,9,4,3,2,2,2,3,3,5,9,0
Beta_2.15,M374,54,276,56,56,67,6,1,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,3,6,5,10,137,136,107,59,102,207,173,173,130,74,105,91,26,15,18,14,5,2,2,2,2,2,4,5,7,0
Beta_2.15,M375,55,274,54,53,71,12,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,9,4,4,9,136,129,109,73,89,221,161,185,126,66,109,86,38,17,10,19,10,2,2,1,2,3,3,5,6,0
Beta_2.15,M376,57,272,69,43,80,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,12,5,3,4,9,145,129,104,67,94,216,151,173,131,63,84,97,39,20,11,10,19,2,2,1,2,2,3,5,5,0
Beta_2.15,M377,82,241,72,47,75,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,9,10,4,4,7,148,134,96,69,92,208,150,167,131,62,74,104,46,28,12,12,7,10,3,1,2,2,3,5,3,0
Beta_2.15,M378,89,237,82,41,62,11,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,9,7,4,10,150,133,109,67,91,217,146,168,131,58,54,111,50,41,18,13,8,5,3,1,2,2,3,6,1,0
Beta_2.15,M379,87,234,95,30,62,8,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,4,8,7,11,158,128,100,75,88,220,142,170,119,61,55,108,52,30,23,13,7,7,2,2,1,2,3,6,1,0
Beta_2.15,M380,95,219,91,28,62,8,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,5,2,4,15,163,118,92,92,101,216,155,157,122,54,68,118,58,17,22,17,10,7,3,2,2,2,2,6,0,0
Beta_2.15,M381,105,212,118,23,61,11,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,10,4,3,2,8,162,128,87,88,94,221,165,160,127,52,58,108,49,15,19,15,15,9,4,1,2,2,2,10,0,0
Beta_2.15,M382,104,198,112,18,66,15,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,8,4,4,3,11,171,121,85,97,99,214,165,170,120,54,50,114,58,25,15,12,17,8,7,2,2,2,3,10,0,0
Beta_2.15,M383,113,203,129,12,62,14,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,5,4,3,7,188,126,91,95,97,207,166,165,118,63,51,100,66,26,15,13,9,14,11,2,2,2,3,10,0,0
Beta_2.15,M384,107,203,139,13,75,14,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,9,4,7,9,14,181,133,80,91,100,202,160,158,113,74,61,102,50,18,19,17,11,10,11,5,1,2,3,11,0,0
Beta_2.15,M385,101,177,150,9,70,14,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9,4,6,18,14,180,128,83,93,87,212,161,132,128,69,68,82,55,20,17,20,11,8,13,7,3,2,3,7,4,0
Beta_2.15,M386,105,189,150,11,65,13,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,8,5,5,26,192,127,84,99,100,200,167,128,111,75,70,80,58,18,15,16,14,12,8,12,5,2,3,5,7,0
Beta_2.15,M387,103,185,155,5,72,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,9,12,4,8,15,205,121,88,97,104,204,171,123,115,62,85,76,60,20,18,15,11,11,8,8,10,2,3,5,8,0
Beta_2.15,M388,97,190,152,6,70,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,19,13,5,5,16,197,117,104,95,110,200,172,110,110,63,70,92,60,25,20,15,11,12,9,6,2,7,5,5,8,0
Beta_2.15,M389,99,185,152,6,75,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,21,7,10,3,21,199,113,99,98,114,201,172,118,109,69,64,76,61,30,19,15,13,11,12,7,5,0,3,7,8,0
Beta_2.15,M390,99,203,158,8,76,20,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,16,6,5,12,20,202,101,103,98,116,204,175,111,104,73,59,68,57,34,29,17,14,11,12,9,8,0,0,1,7,0
Beta_2.15,M391,87,196,144,5,79,22,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,8,13,5,6,23,221,97,103,97,123,207,185,102,123,55,64,71,39,54,26,19,14,13,13,10,9,4,0,0,0,0
Beta_2.15,M392,92,208,149,6,82,20,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,7,10,4,14,224,107,114,95,130,197,184,98,130,58,64,60,42,45,26,24,16,14,13,12,10,8,0,0,0,0
Beta_2.15,M393,92,215,132,5,77,22,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,7,8,5,15,209,108,122,90,133,200,162,105,135,70,75,51,26,35,30,26,18,16,15,11,12,9,4,0,0,0
Beta_2.15,M394,105,221,140,6,81,23,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10,6,4,5,14,204,86,138,78,161,204,166,110,148,61,76,42,21,24,34,26,24,18,15,13,13,11,8,0,0,0
Beta_2.15,M395,91,222,128,8,76,24,1,0,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,11,4,5,3,9,206,96,124,98,189,201,161,96,147,64,89,25,19,16,27,33,27,18,17,14,13,13,13,0,0,0
Beta_2.15,M396,92,236,138,10,78,25,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,3,3,6,23,199,97,113,93,158,223,160,96,148,70,95,24,20,11,20,31,24,25,20,17,14,13,14,6,0,0
Beta_2.15,M397,95,244,129,9,71,29,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,17,2,3,12,193,107,107,97,163,212,162,97,130,79,87,23,22,11,12,26,26,23,25,19,15,15,15,12,0,0
Beta_2.15,M398,96,242,130,6,68,31,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,16,4,2,2,13,190,104,110,94,148,227,154,104,117,93,79,25,27,15,10,17,25,27,21,25,19,15,15,21,0,0
Beta_2.15,M399,99,245,131,12,75,34,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,5,3,2,2,14,183,125,106,103,142,232,152,107,104,106,59,47,19,15,12,11,19,23,23,22,24,20,18,21,9,0
Beta_2.15,M400,80,256,120,10,66,36,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,3,2,2,2,21,190,122,105,106,143,247,160,108,103,106,67,42,15,13,14,8,11,17,23,21,26,24,20,22,17,0
Beta_2.15,M401,77,250,126,14,67,40,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,2,2,2,1,23,188,126,93,111,133,255,163,113,112,103,55,36,13,12,13,7,8,12,19,20,19,22,28,27,27,0
Beta_2.15,M402,80,252,125,18,58,42,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,2,2,1,2,21,184,125,104,119,130,244,180,116,102,108,48,44,13,9,9,10,7,8,14,17,19,9,17,34,39,0
Beta_2.15,M403,75,245,134,23,61,48,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,3,2,2,1,23,171,129,95,120,141,235,177,116,90,120,47,48,11,7,8,8,7,6,10,12,17,16,7,40,58,0
Beta_2.15,M404,65,238,132,36,53,52,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,9,1,2,19,175,124,87,116,144,229,198,114,78,124,54,43,14,6,6,9,7,6,8,11,11,16,7,57,80,0
Beta_2.15,M405,66,230,133,34,50,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,1,26,174,119,98,118,150,236,182,129,63,97,95,30,30,5,6,7,8,6,10,6,9,27,33,38,68,0
Beta_2.15,M406,74,229,144,52,38,54,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,1,1,21,173,120,92,120,154,236,170,117,65,96,91,55,32,8,5,6,7,12,6,27,20,20,20,74,13,0
Beta_2.15,M407,70,217,156,56,27,56,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,1,27,166,118,78,126,162,238,169,109,70,88,86,52,19,17,5,27,18,17,15,15,15,65,5,6,19,0
Beta_2.15,M408,69,218,150,60,27,57,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,1,25,165,115,79,98,165,258,158,109,75,66,101,62,35,37,13,12,13,17,52,24,3,4,0,0,13,0
Beta_2.15,M409,69,200,160,64,30,64,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,34,170,126,75,93,186,283,168,105,72,64,92,73,40,30,59,25,5,5,7,4,5,0,0,0,6,5
Beta_2.15,M410,76,188,166,58,24,53,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11,42,168,141,78,98,161,286,185,98,68,97,80,67,43,7,16,17,3,5,6,5,4,0,0,0,1,6
Beta_2.15,M411,78,190,159,65,32,51,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,40,167,131,98,126,157,279,194,96,67,38,91,56,54,8,11,3,14,4,4,1,2,0,0,0,0,3
Beta_2.15,M412,78,192,145,70,34,47,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,15,38,182,133,95,94,163,281,191,120,64,36,63,59,51,11,7,6,3,10,3,1,0,1,0,0,0,2
Beta_2.15,M413,78,188,154,68,38,42,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,1,4,28,180,142,83,95,160,286,190,107,73,44,45,55,65,9,8,6,2,2,2,3,0,0,0,0,1,0
Beta_2.15,M414,67,178,137,73,39,35,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,1,10,34,187,144,84,86,166,274,185,129,49,63,32,50,72,12,11,4,1,1,3,1,1,0,0,0,1,0
Beta_2.15,M415,63,173,152,65,50,29,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,1,4,56,192,136,85,87,151,274,199,117,47,70,26,57,52,15,8,5,4,6,3,0,0,0,0,0,1,0
Beta_2.15,M416,68,170,148,74,50,28,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,2,1,3,56,189,132,92,88,140,285,185,122,59,60,41,58,48,13,11,7,5,4,3,3,3,0,0,0,2,0
Beta_2.15,M417,70,168,153,71,49,30,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,1,2,40,216,133,94,93,135,280,195,127,55,50,53,56,48,13,7,8,4,3,3,2,4,3,5,1,5,0
Beta_2.15,M418,68,161,151,64,57,23,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,3,5,5,44,203,150,89,101,140,269,196,123,55,51,42,82,33,17,10,4,3,2,3,3,3,3,4,7,14,0
Beta_2.15,M419,68,154,152,71,50,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,4,7,7,52,195,139,100,93,153,265,189,126,57,50,31,80,42,18,7,3,3,3,2,2,2,3,4,6,12,0
Beta_2.15,M420,77,159,153,70,49,17,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,6,4,6,6,45,198,148,88,103,157,262,188,150,59,43,42,66,41,33,5,4,3,3,2,2,2,3,3,6,10,0
Beta_2.15,M421,75,146,149,67,58,14,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,11,5,5,6,40,205,151,85,85,175,267,183,154,54,46,47,44,53,33,5,6,2,2,2,2,2,3,3,5,8,0
Beta_2.15,M422,70,162,154,71,55,18,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,10,7,3,6,35,208,151,101,72,174,251,179,172,56,57,43,36,64,24,6,5,3,2,2,1,2,3,3,5,6,0
Beta_2.15,M423,75,160,156,49,63,14,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,20,8,4,7,28,211,152,94,73,174,252,156,194,68,57,51,46,57,18,7,4,3,2,2,1,2,3,2,6,4,0
Beta_2.15,M424,65,168,169,49,60,21,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,25,5,4,6,16,225,168,85,88,176,254,129,201,105,55,49,34,53,18,11,5,4,2,1,2,1,2,3,6,2,0
Beta_2.15,M425,58,166,169,49,64,25,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,20,4,5,6,12,224,161,88,75,196,254,119,208,101,62,60,38,43,20,13,6,4,3,2,2,2,2,2,7,0,0
