Folder_name,File_name,B1_1,B1_2,B1_3,B1_4,B1_5,B1_6,B1_7,B1_8,B1_9,B1_10,B2_1,B2_2,B2_3,B2_4,B2_5,B2_6,B2_7,B2_8,B2_9,B2_10
Beta_1.75,M572,6,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,113,0,0
Beta_1.75,M573,4,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,150,0,0
Beta_1.75,M574,3,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,185,0,0
Beta_1.75,M575,4,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,216,0,0
Beta_1.75,M576,2,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,236,0,0
Beta_1.75,M577,2,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,265,0,0
Beta_1.75,M578,2,0,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,291,0,0
Beta_1.75,M579,2,1,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,321,0,0
Beta_1.75,M580,1,2,0,0,0,2,0,1,0,0,0,0,0,0,0,0,48,300,0,0
Beta_1.75,M581,2,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,37,292,0,0
Beta_1.75,M582,2,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,22,287,0,0
Beta_1.75,M583,2,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,16,290,0,0
Beta_1.75,M584,2,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,10,291,0,0
Beta_1.75,M585,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,6,255,0,0
Beta_1.75,M586,19,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,3,210,0,0
Beta_1.75,M587,40,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,187,0,0
Beta_1.75,M588,55,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,7,147,0,0
Beta_1.75,M589,65,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,7,125,0,0
Beta_1.75,M590,65,0,0,0,1,0,0,1,0,0,0,0,0,0,0,7,0,106,0,0
Beta_1.75,M591,89,0,0,0,0,1,0,1,0,0,0,0,0,0,7,0,0,95,0,0
Beta_1.75,M592,79,0,0,0,0,0,1,0,0,0,0,0,0,7,0,0,0,75,0,0
Beta_1.75,M593,89,0,0,0,0,0,1,0,0,0,0,0,7,0,0,0,0,52,0,0
Beta_1.75,M594,96,0,0,0,0,0,0,1,0,0,0,7,0,0,0,0,0,26,0,0
Beta_1.75,M595,87,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,13,0,0
Beta_1.75,M596,83,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,11,0,0
Beta_1.75,M597,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Beta_1.75,M598,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Beta_1.75,M599,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Beta_1.75,M600,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Beta_1.80,M300,44,0,1,0,0,0,0,1,0,0,1,0,0,0,0,11,22,36,243,0
Beta_1.80,M301,49,2,0,0,0,0,0,1,0,0,1,0,0,0,0,6,21,35,248,0
Beta_1.80,M302,51,1,0,0,0,0,0,1,0,0,1,0,0,0,0,3,20,35,247,0
Beta_1.80,M303,67,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,19,34,227,0
Beta_1.80,M304,67,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,16,33,202,0
Beta_1.80,M305,74,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,13,44,165,0
Beta_1.80,M306,73,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,10,44,150,0
Beta_1.80,M307,77,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,17,33,126,0
Beta_1.80,M308,67,1,0,0,0,0,1,0,0,0,0,1,0,0,0,8,7,33,107,0
Beta_1.80,M309,83,0,1,0,0,0,1,0,0,0,0,0,1,0,8,2,3,33,92,0
Beta_1.80,M310,72,0,0,1,0,0,0,1,0,0,0,0,1,10,0,0,1,33,79,0
Beta_1.80,M311,89,0,0,1,0,0,0,1,0,0,0,0,10,1,0,0,0,32,60,0
Beta_1.80,M312,94,0,0,0,1,0,0,0,1,0,0,10,0,0,1,0,0,30,52,0
Beta_1.80,M313,85,0,0,0,0,1,0,0,0,0,9,0,0,0,0,1,0,30,35,0
Beta_1.80,M314,92,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,35,10,0
Beta_1.80,M315,83,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,16,11,0
Beta_1.80,M316,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,0
Beta_1.80,M317,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14,0
Beta_1.80,M318,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
Beta_1.80,M319,73,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,53,0
Beta_1.80,M320,73,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,88,0
Beta_1.80,M321,67,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,112,0
Beta_1.80,M322,50,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,139,0
Beta_1.80,M323,44,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,161,0
Beta_1.80,M324,35,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,180,0
Beta_1.80,M325,21,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,198,0
Beta_1.80,M326,13,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,221,0
Beta_1.80,M327,14,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,238,0
Beta_1.80,M328,7,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,235,0
Beta_1.80,M329,6,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,265,0
Beta_1.80,M330,5,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,48,237,0
Beta_1.80,M331,4,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,73,236,0
Beta_1.80,M332,4,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,41,53,228,0
Beta_1.80,M333,4,0,0,2,0,0,1,0,0,0,1,0,0,0,0,32,36,44,227,0
Beta_1.80,M334,31,0,0,0,1,0,1,0,0,0,4,0,0,0,15,30,27,41,231,0
Beta_1.80,M335,42,0,0,0,0,2,0,0,0,0,1,0,0,0,1,22,24,39,233,0
Beta_1.80,M336,57,0,0,1,0,0,1,0,0,0,1,0,0,0,0,16,22,37,241,0
Beta_1.80,M337,51,0,1,0,0,0,0,1,0,0,1,0,0,0,0,10,21,36,240,0
Beta_1.80,M338,52,2,0,0,0,0,0,1,0,0,1,0,0,0,0,6,21,35,245,0
Beta_1.80,M339,56,1,0,0,0,0,0,1,0,0,1,0,0,0,0,2,21,34,248,0
Beta_1.80,M340,63,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,18,34,217,0
Beta_1.80,M341,68,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,16,33,199,0
Beta_1.80,M342,73,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,13,44,158,0
Beta_1.80,M343,72,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,10,44,145,0
Beta_1.80,M344,72,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,17,33,125,0
Beta_1.80,M345,80,1,0,0,0,0,1,0,0,0,0,1,0,0,0,10,5,33,102,0
Beta_1.80,M346,66,0,1,0,0,0,1,0,0,0,0,0,1,0,10,0,3,33,88,0
Beta_1.80,M347,87,0,0,1,0,0,0,1,0,0,0,0,1,10,0,0,1,32,77,0
Beta_1.80,M348,77,0,0,0,1,0,0,1,0,0,0,0,10,1,0,0,0,31,64,0
Beta_1.80,M349,82,0,0,0,1,0,0,0,1,0,0,10,0,0,1,0,0,31,50,0
Beta_1.80,M350,80,0,0,0,0,1,0,0,0,0,9,0,0,0,0,1,0,30,33,0
Beta_1.80,M351,94,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,35,11,0
Beta_1.80,M352,73,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,14,11,0
Beta_1.80,M353,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11,0
Beta_1.80,M354,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13,0
Beta_1.80,M355,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
Beta_1.80,M356,74,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,45,0
Beta_1.80,M357,72,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,84,0
Beta_1.80,M358,67,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,113,0
Beta_1.80,M359,59,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,138,0
Beta_1.80,M360,38,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,158,0
Beta_1.80,M361,31,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,182,0
Beta_1.80,M362,23,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,204,0
Beta_1.80,M363,16,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,221,0
Beta_1.80,M364,13,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,239,0
Beta_1.80,M365,6,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,239,0
Beta_1.80,M366,6,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,264,0
Beta_1.80,M367,5,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,51,238,0
Beta_1.80,M368,5,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,75,232,0
Beta_1.80,M369,5,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,45,51,221,0
Beta_1.80,M370,4,0,0,2,0,0,1,0,0,0,1,0,0,0,0,36,35,43,230,0
Beta_1.80,M371,12,0,0,0,1,0,1,0,0,0,1,0,0,0,11,29,27,40,232,0
Beta_1.80,M372,27,0,0,0,0,2,0,0,0,0,1,0,0,0,1,21,24,38,235,0
Beta_1.80,M373,37,0,0,1,0,0,1,0,0,0,1,0,0,0,0,15,22,37,236,0
Beta_1.80,M374,54,0,1,0,0,0,0,1,0,0,1,0,0,0,0,9,22,35,239,0
Beta_1.80,M375,57,2,0,0,0,0,0,1,0,0,1,0,0,0,0,5,21,35,241,0
Beta_1.80,M376,61,1,0,0,0,0,0,0,1,0,1,0,0,0,0,2,20,34,243,0
Beta_1.80,M377,58,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,18,34,223,0
Beta_1.80,M378,72,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,15,33,191,0
Beta_1.80,M379,67,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,12,44,159,0
Beta_1.80,M380,71,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,10,44,146,0
Beta_1.80,M381,72,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,18,32,121,0
Beta_1.80,M382,77,1,0,0,0,0,1,0,0,0,0,1,0,0,0,10,4,33,105,0
Beta_1.80,M383,85,0,1,0,0,0,1,0,0,0,0,0,1,0,10,0,2,33,85,0
Beta_1.80,M384,74,0,0,1,0,0,0,1,0,0,0,0,1,10,0,0,0,33,72,0
Beta_1.80,M385,84,0,0,0,1,0,0,1,0,0,0,0,10,1,0,0,0,32,64,0
Beta_1.80,M386,80,0,0,0,1,0,0,0,1,0,0,10,0,0,1,0,0,30,49,0
Beta_1.80,M387,80,0,0,0,0,1,0,0,0,0,9,0,0,0,0,1,0,29,32,0
Beta_1.80,M388,79,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,34,9,0
Beta_1.80,M389,86,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,13,9,0
Beta_1.80,M390,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,0
Beta_1.80,M391,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13,0
Beta_1.80,M392,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
Beta_1.80,M393,68,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,39,0
Beta_1.80,M394,73,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,81,0
Beta_1.80,M395,61,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,112,0
Beta_1.80,M396,58,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,137,0
Beta_1.80,M397,41,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,158,0
Beta_1.80,M398,29,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,179,0
Beta_1.80,M399,22,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,200,0
Beta_1.80,M400,15,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,220,0
Beta_1.80,M401,12,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,239,0
Beta_1.80,M402,5,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,238,0
Beta_1.80,M403,5,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,11,256,0
Beta_1.80,M404,5,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,54,229,0
Beta_1.80,M405,4,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,78,222,0
Beta_1.80,M406,4,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,48,50,228,0
Beta_1.80,M407,3,0,0,0,2,0,1,0,0,0,1,0,0,0,0,40,33,43,224,0
Beta_1.80,M408,3,0,0,0,1,0,1,0,0,0,0,0,0,0,9,27,27,39,227,0
Beta_1.80,M409,28,0,0,0,0,2,0,0,0,0,1,0,0,0,0,20,24,38,235,0
Beta_1.80,M410,42,0,0,1,0,0,1,0,0,0,1,0,0,0,0,13,23,36,231,0
Beta_1.80,M411,58,0,1,0,0,0,0,1,0,0,1,0,0,0,0,9,21,36,238,0
Beta_1.80,M412,50,2,0,0,0,0,0,1,0,0,1,0,0,0,0,5,20,35,240,0
Beta_1.80,M413,69,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,20,34,240,0
Beta_1.80,M414,73,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,17,34,226,0
Beta_1.80,M415,79,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,15,33,189,0
Beta_1.80,M416,74,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,12,44,156,0
Beta_1.80,M417,88,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,9,43,144,0
Beta_1.80,M418,88,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,17,33,122,0
Beta_1.80,M419,81,1,0,0,0,0,1,0,0,0,0,1,0,0,0,10,4,33,103,0
Beta_1.80,M420,74,0,1,0,0,0,1,0,0,0,0,0,1,0,10,0,2,32,87,0
Beta_1.80,M421,83,0,0,1,0,0,0,1,0,0,0,0,1,10,0,0,1,32,72,0
Beta_1.80,M422,76,0,0,0,1,0,0,1,0,0,0,0,10,1,0,0,0,31,61,0
Beta_1.80,M423,87,0,0,0,1,0,0,0,1,0,0,10,0,0,1,0,0,29,49,0
Beta_1.80,M424,69,0,0,0,0,1,0,0,0,0,10,0,0,0,0,1,0,30,32,0
Beta_1.80,M425,87,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,34,8,0
Beta_1.80,M426,83,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,13,7,0
Beta_1.80,M427,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,0
Beta_1.80,M428,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12,0
Beta_1.80,M429,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
Beta_1.80,M430,68,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,29,0
Beta_1.80,M431,66,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,80,0
Beta_1.80,M432,67,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,110,0
Beta_1.80,M433,56,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,136,0
Beta_1.80,M434,45,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,157,0
Beta_1.80,M435,27,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,179,0
Beta_1.80,M436,23,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,200,0
Beta_1.80,M437,15,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,218,0
Beta_1.80,M438,12,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,236,0
Beta_1.80,M439,5,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,238,0
Beta_1.80,M440,6,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,19,243,0
Beta_1.80,M441,5,0,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,57,232,0
Beta_1.80,M442,4,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,80,223,0
Beta_1.80,M443,5,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,51,49,218,0
Beta_1.80,M444,4,0,0,0,2,0,1,0,0,0,1,0,0,0,0,43,32,43,219,0
Beta_1.80,M445,3,0,0,0,0,2,0,0,0,0,0,0,0,0,6,26,27,39,224,0
Beta_1.80,M446,29,0,0,0,1,1,0,0,0,0,1,0,0,0,0,20,23,37,229,0
Beta_1.80,M447,54,0,0,1,0,0,1,0,0,0,1,0,0,0,0,13,22,36,231,0
Beta_1.80,M448,57,0,1,0,0,0,0,1,0,0,1,0,0,0,0,8,21,35,234,0
Beta_1.80,M449,58,2,0,0,0,0,0,1,0,0,1,0,0,0,0,4,21,34,236,0
Beta_1.80,M450,68,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,19,34,239,0
Beta_1.80,M451,80,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,18,33,231,0
Beta_1.80,M452,83,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,14,33,182,0
Beta_1.80,M453,82,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,12,43,153,0
Beta_1.80,M454,76,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,8,44,137,0
Beta_1.80,M455,72,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,17,33,116,0
Beta_1.80,M456,77,1,0,0,0,0,1,0,0,0,0,1,0,0,0,10,4,32,101,0
Beta_1.80,M457,88,0,1,0,0,0,1,0,0,0,0,0,1,0,10,0,2,33,86,0
Beta_1.80,M458,73,0,0,1,0,0,0,1,0,0,0,0,1,10,0,0,0,33,72,0
Beta_1.80,M459,78,0,0,0,1,0,0,1,0,0,0,0,10,1,0,0,0,30,59,0
Beta_1.80,M460,75,0,0,0,1,0,0,0,1,0,0,10,0,0,1,0,0,29,47,0
Beta_1.80,M461,74,0,0,0,0,1,0,0,0,0,10,0,0,0,0,1,0,29,32,0
Beta_1.80,M462,85,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,33,10,0
Beta_1.80,M463,86,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,12,8,0
Beta_1.80,M464,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,0
Beta_1.80,M465,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11,0
Beta_1.80,M466,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
Beta_1.80,M467,70,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,16,0
Beta_1.80,M468,69,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,76,0
Beta_1.80,M469,66,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,107,0
Beta_1.80,M470,54,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,133,0
Beta_1.80,M471,45,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,156,0
Beta_1.80,M472,34,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,181,0
Beta_1.80,M473,23,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,199,0
Beta_1.80,M474,16,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,217,0
Beta_1.80,M475,11,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,234,0
Beta_1.80,M476,6,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,243,0
Beta_1.80,M477,5,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,24,242,0
Beta_1.80,M478,5,0,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,59,226,0
Beta_1.80,M479,4,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,7,75,222,0
Beta_1.80,M480,4,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,53,49,223,0
Beta_1.80,M481,3,0,0,0,2,0,1,0,0,0,1,0,0,0,0,46,31,43,226,0
Beta_1.80,M482,3,0,0,0,0,2,0,0,0,0,0,0,0,0,5,26,26,39,222,0
Beta_1.80,M483,29,0,0,0,1,0,1,0,0,0,1,0,0,0,0,18,24,37,228,0
Beta_1.80,M484,49,0,0,1,0,0,1,0,0,0,1,0,0,0,0,12,22,36,229,0
Beta_1.80,M485,60,0,1,0,0,0,0,1,0,0,1,0,0,0,0,7,21,35,236,0
Beta_1.80,M486,70,2,0,0,0,0,0,1,0,0,1,0,0,0,0,4,20,34,237,0
Beta_1.80,M487,63,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,20,33,237,0
Beta_1.80,M488,71,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,17,33,230,0
Beta_1.80,M489,83,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,14,44,166,0
Beta_1.80,M490,86,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,10,44,151,0
Beta_1.80,M491,69,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,8,44,138,0
Beta_1.80,M492,79,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,17,32,118,0
Beta_1.80,M493,83,1,0,0,0,0,1,0,0,0,0,1,0,0,0,10,3,33,98,0
Beta_1.80,M494,76,0,1,0,0,0,1,0,0,0,0,1,0,0,10,0,2,32,83,0
Beta_1.80,M495,74,0,0,1,0,0,0,1,0,0,0,0,1,10,0,0,0,32,73,0
Beta_1.80,M496,79,0,0,0,1,0,0,1,0,0,0,10,0,1,0,0,0,31,59,0
Beta_1.80,M497,79,0,0,0,0,1,0,0,1,0,0,10,0,0,1,0,0,29,44,0
Beta_1.80,M498,72,0,0,0,0,1,0,0,0,0,10,0,0,0,1,0,0,29,32,0
Beta_1.80,M499,76,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,33,9,0
Beta_1.80,M500,77,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,11,10,0
Beta_1.80,M501,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,0
Beta_1.80,M502,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11,0
Beta_1.80,M503,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
Beta_1.80,M504,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
Beta_1.80,M505,71,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,72,0
Beta_1.80,M506,61,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,105,0
Beta_1.80,M507,52,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,132,0
Beta_1.80,M508,43,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,157,0
Beta_1.80,M509,30,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,180,0
Beta_1.80,M510,24,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,200,0
Beta_1.80,M511,14,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,219,0
Beta_1.80,M512,10,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,234,0
Beta_1.80,M513,5,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,242,0
Beta_1.80,M514,6,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,28,240,0
Beta_1.80,M515,5,0,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,61,223,0
Beta_1.80,M516,4,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,16,68,217,0
Beta_1.80,M517,4,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,56,47,221,0
Beta_1.80,M518,4,0,0,0,2,0,1,0,0,0,0,0,0,0,0,48,32,41,227,0
Beta_1.80,M519,3,0,0,0,0,2,0,0,0,0,0,0,0,0,2,26,25,39,222,0
Beta_1.80,M520,31,0,0,0,1,0,1,0,0,0,1,0,0,0,0,17,23,37,225,0
Beta_1.80,M521,53,0,0,1,0,0,1,0,0,0,1,0,0,0,0,12,21,36,229,0
Beta_1.80,M522,56,0,1,0,0,0,0,1,0,0,1,0,0,0,0,7,21,34,232,0
Beta_1.80,M523,62,2,0,0,0,0,0,1,0,0,1,0,0,0,0,3,20,34,235,0
Beta_1.80,M524,76,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,20,33,232,0
Beta_1.80,M525,77,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,17,33,216,0
Beta_1.80,M526,79,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,14,44,160,0
Beta_1.80,M527,76,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,10,44,145,0
Beta_1.80,M528,85,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,19,32,137,0
Beta_1.80,M529,74,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,17,32,113,0
Beta_1.80,M530,76,1,0,0,0,0,1,0,0,0,0,1,0,0,0,10,4,32,92,0
Beta_1.80,M531,87,0,1,0,0,0,1,0,0,0,0,1,0,0,10,0,2,32,83,0
Beta_1.80,M532,86,0,0,1,0,0,0,1,0,0,0,0,11,0,0,0,0,32,72,0
Beta_1.80,M533,82,0,0,0,1,0,0,1,0,0,0,10,0,1,0,0,0,30,59,0
Beta_1.80,M534,87,0,0,0,0,1,0,0,1,0,0,10,0,1,0,0,0,29,43,0
Beta_1.80,M535,82,0,0,0,0,1,0,0,0,0,10,0,0,0,1,0,0,28,30,0
Beta_1.80,M536,85,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,32,8,0
Beta_1.80,M537,89,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,11,9,0
Beta_1.80,M538,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,0
Beta_1.80,M539,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,0
Beta_1.80,M540,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
Beta_1.80,M541,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
Beta_1.80,M542,68,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,68,0
