Folder_name,File_name,B1_1,B1_2,B1_3,B1_4,B1_5,B1_6,B1_7,B1_8,B1_9,B1_10,B1_11,B1_12,B1_13,B1_14,B1_15,B1_16,B1_17,B1_18,B1_19,B1_20,B1_21,B1_22,B1_23,B1_24,B1_25,B1_26,B1_27,B1_28,B1_29,B1_30,B1_31,B1_32,B1_33,B1_34,B1_35,B1_36,B1_37,B1_38,B1_39,B1_40,B1_41,B1_42,B1_43,B1_44,B1_45,B1_46,B2_1,B2_2,B2_3,B2_4,B2_5,B2_6,B2_7,B2_8,B2_9,B2_10,B2_11,B2_12,B2_13,B2_14,B2_15,B2_16,B2_17,B2_18,B2_19,B2_20,B2_21,B2_22,B2_23,B2_24,B2_25,B2_26,B2_27,B2_28,B2_29,B2_30,B2_31,B2_32,B2_33,B2_34,B2_35,B2_36,B2_37,B2_38,B2_39,B2_40,B2_41,B2_42,B2_43,B2_44,B2_45,B2_46
Beta_1.90,M422,68,126,31,67,11,41,32,4,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,1,20,3,1,0,1,1,1,0,33,47,102,96,86,65,46,29,48,41,52,43,74,46,30,39,28,27,15,6,12,6,13,84,86,60,0,0,16,0,0,0,0,0,0
Beta_1.90,M423,84,100,23,64,17,46,24,7,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,18,5,1,1,1,1,0,6,7,0,30,62,107,83,81,67,56,31,41,42,49,27,91,42,33,33,12,28,34,13,10,9,14,52,94,92,0,0,27,0,0,0,0,0,0
Beta_1.90,M424,82,87,14,75,19,43,28,4,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,1,1,0,1,0,2,30,4,21,72,88,87,70,76,62,29,39,41,42,32,81,39,39,39,10,12,19,31,7,13,14,32,84,95,12,29,1,0,0,0,0,0,0
Beta_1.90,M425,104,62,15,77,13,46,39,0,13,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,1,0,1,1,1,1,33,26,87,70,93,62,71,76,27,36,37,46,35,66,51,42,45,14,11,11,9,36,12,9,12,70,105,59,1,0,0,0,0,0,0,0
Beta_1.90,M426,126,27,18,74,18,44,32,14,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,0,1,1,1,0,47,99,85,95,61,62,76,39,29,42,43,35,57,56,42,42,24,11,10,19,11,31,8,41,60,83,57,0,0,0,0,0,0,0,0
Beta_1.90,M427,133,31,25,72,14,45,35,13,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,0,1,0,2,0,1,17,113,104,108,64,64,79,46,23,45,44,25,31,85,49,27,36,12,22,48,10,7,15,10,49,64,77,0,0,0,0,0,0,0,0
Beta_1.90,M428,139,27,33,66,17,43,53,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,1,1,0,25,92,83,113,100,56,80,46,27,43,46,23,30,86,72,34,33,21,15,15,11,3,7,16,34,47,101,0,0,0,0,0,0,0,0
Beta_1.90,M429,141,24,38,62,22,46,55,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,2,1,0,29,96,76,79,79,120,82,45,58,39,48,30,44,82,39,39,39,13,21,13,7,8,12,11,25,35,115,0,0,0,0,0,0,0,0
Beta_1.90,M430,131,38,39,53,14,42,62,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,2,0,1,33,102,109,72,66,84,136,55,30,33,47,34,31,69,54,44,41,12,15,11,21,12,12,10,10,45,98,16,0,0,0,0,0,0,0
Beta_1.90,M431,132,32,53,46,21,44,68,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,32,0,1,4,27,104,80,68,69,60,99,77,69,21,53,39,26,34,84,53,44,22,14,9,9,13,13,9,10,39,81,33,0,0,0,0,0,0,0
Beta_1.90,M432,143,32,59,29,24,52,54,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,1,0,2,3,7,2,10,43,76,69,71,64,63,54,97,57,55,56,48,25,34,87,44,39,29,15,14,10,12,13,11,11,34,65,46,0,0,0,0,0,0,0
Beta_1.90,M433,130,21,93,10,21,52,59,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,1,0,6,3,2,2,0,1,11,47,70,76,70,69,61,52,93,59,41,58,71,23,30,87,39,43,40,13,13,10,11,14,11,9,29,53,60,0,0,0,0,0,0,0
Beta_1.90,M434,132,23,77,18,31,51,50,7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,1,4,0,1,0,1,2,0,1,20,42,73,79,62,70,58,52,67,75,36,53,71,52,22,52,71,50,47,15,13,12,13,14,11,10,23,48,69,0,0,0,0,0,0,0
Beta_1.90,M435,124,23,78,11,41,44,58,7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,1,0,0,2,7,0,1,25,29,90,78,58,73,57,44,68,64,51,42,65,45,49,40,83,52,47,15,15,12,11,15,11,12,12,41,84,0,0,0,0,0,0,0
Beta_1.90,M436,117,12,74,6,40,51,54,6,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,0,0,1,1,3,18,19,97,72,67,68,53,43,64,63,59,40,64,44,44,53,87,46,63,17,13,13,11,16,12,11,13,34,89,0,0,0,0,0,0,0
Beta_1.90,M437,116,12,83,9,51,26,58,23,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,0,0,0,0,1,0,4,23,17,80,94,68,69,48,49,62,43,66,40,62,50,38,51,92,42,59,41,16,13,12,16,13,12,15,31,88,0,0,0,0,0,0,0
Beta_1.90,M438,116,8,78,11,44,24,45,15,9,4,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,3,23,26,76,83,75,62,51,49,58,41,60,49,44,55,41,45,59,86,61,46,17,15,11,18,14,11,19,23,84,0,0,0,0,0,0,0
Beta_1.90,M439,104,10,81,12,48,30,49,13,5,10,5,0,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,38,28,71,79,80,79,49,56,56,40,44,57,48,56,45,44,58,87,61,58,19,17,15,16,18,15,27,9,87,0,0,0,0,0,0,0
Beta_1.90,M440,89,8,80,11,54,31,48,15,19,0,0,0,0,1,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,1,0,1,3,41,21,61,85,74,74,66,55,58,47,39,54,51,56,59,43,48,97,47,83,20,18,15,17,20,13,24,10,87,0,0,0,0,0,0,0
Beta_1.90,M441,79,10,84,12,48,29,47,31,5,0,0,0,0,0,0,0,1,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,5,24,40,61,85,72,71,58,69,60,49,42,35,51,47,65,51,47,73,81,86,30,20,17,16,11,17,21,9,89,0,0,0,0,0,0,0
Beta_1.90,M442,67,7,81,13,52,57,52,17,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,18,55,70,85,69,74,52,52,73,67,47,20,53,41,38,69,52,48,116,73,51,21,17,14,5,23,17,3,96,0,0,0,0,0,0,0
Beta_1.90,M443,64,6,83,13,85,21,48,17,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,9,49,81,83,66,78,56,49,49,104,51,23,24,60,23,49,57,64,102,75,90,21,21,15,18,34,3,4,93,0,0,0,0,0,0,0
Beta_1.90,M444,59,3,87,33,84,17,51,15,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,44,70,107,61,76,52,45,52,93,72,25,21,58,20,41,41,47,50,112,120,29,20,18,26,31,3,3,93,0,0,0,0,0,0,0
Beta_1.90,M445,56,8,81,45,75,19,44,23,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,33,61,130,63,73,48,48,53,82,71,46,19,34,33,24,50,37,31,92,134,59,22,21,29,26,3,4,82,6,0,0,0,0,0,0
Beta_1.90,M446,52,15,96,14,69,18,34,24,6,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,35,42,155,73,73,50,47,55,75,67,46,33,29,19,30,42,38,32,64,77,142,31,23,31,27,3,4,65,10,0,0,0,0,0,0
Beta_1.90,M447,52,21,92,14,72,26,34,23,7,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,33,41,142,93,74,57,55,45,81,67,41,37,30,19,29,32,51,30,33,98,142,36,34,16,23,2,4,50,11,0,0,0,0,0,0
Beta_1.90,M448,44,38,74,17,69,25,38,22,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,1,3,29,50,125,115,70,55,56,42,75,71,46,31,38,24,8,34,47,41,42,86,134,43,43,43,13,3,4,39,15,0,0,0,0,0,0
Beta_1.90,M449,47,90,16,14,71,22,33,28,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,1,1,0,1,0,0,6,29,48,124,121,72,52,50,39,45,105,45,25,33,32,22,14,55,48,34,58,123,87,44,59,3,3,4,25,23,0,0,0,0,0,0
Beta_1.90,M450,51,103,18,18,77,26,32,26,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,1,1,0,1,0,1,0,9,30,48,125,125,69,46,52,40,51,94,65,39,33,46,5,9,9,68,37,53,111,121,44,60,3,3,4,12,28,0,0,0,0,0,0
Beta_1.90,M451,49,103,17,30,53,28,40,24,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,2,1,1,0,1,0,1,0,8,41,37,133,119,74,57,59,44,53,86,54,34,29,45,15,12,22,38,70,33,67,150,48,58,3,3,4,11,26,0,0,0,0,0,0
Beta_1.90,M452,50,103,18,38,50,29,30,26,2,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,2,1,0,1,1,0,1,0,3,66,48,130,110,84,43,52,38,44,95,53,33,48,43,29,12,10,14,49,47,57,141,76,49,17,4,4,9,24,0,0,0,0,0,0
Beta_1.90,M453,51,113,17,38,49,41,26,25,0,2,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,3,1,2,0,1,11,10,5,3,2,42,61,134,86,87,49,53,40,45,93,57,30,28,49,20,28,6,13,22,51,47,147,94,24,42,3,5,8,21,0,0,0,0,0,0
Beta_1.90,M454,48,113,23,43,52,46,23,23,6,1,0,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,13,11,2,1,1,0,21,0,43,86,114,96,91,51,43,37,40,75,66,30,22,29,31,22,29,12,16,35,40,126,116,30,18,24,4,9,14,0,0,0,0,0,0
Beta_1.90,M455,51,121,18,56,46,41,20,20,8,2,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,19,1,1,1,0,5,3,25,14,47,92,106,93,94,48,47,39,36,55,88,39,24,27,27,14,17,25,12,17,47,46,170,60,11,54,5,11,3,0,0,0,0,0,0
Beta_1.90,M456,51,116,13,58,39,48,21,34,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,1,1,1,2,2,2,2,28,59,99,101,93,88,65,39,47,36,48,89,42,27,24,30,9,15,22,15,17,34,39,142,93,23,60,4,1,3,0,0,0,0,0,0
Beta_1.90,M457,56,110,20,75,23,45,31,32,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,1,1,1,1,2,2,0,2,75,115,95,96,92,80,35,51,36,41,93,41,30,16,38,10,8,11,26,29,10,52,140,96,55,24,0,0,4,0,0,0,0,0,0
Beta_1.90,M458,59,112,34,78,12,43,48,13,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,1,1,0,1,2,2,1,2,67,88,118,96,84,90,47,52,38,42,86,49,36,18,37,12,10,9,18,28,18,30,103,78,44,34,11,0,5,0,0,0,0,0,0
Beta_1.90,M459,74,116,35,74,11,50,50,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,1,1,0,1,1,2,1,10,69,87,85,109,105,91,58,48,39,39,81,56,39,20,34,17,18,13,14,6,23,11,80,91,62,14,15,4,7,0,0,0,0,0,0
Beta_1.90,M460,69,120,26,81,7,50,59,10,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,1,1,0,1,1,2,1,9,73,92,83,66,99,136,52,56,41,38,39,96,38,28,30,23,12,15,12,6,3,9,28,129,63,22,0,7,6,0,0,0,0,0,0
Beta_1.90,M461,65,123,29,80,8,65,44,13,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,1,1,0,1,1,1,2,13,74,87,77,73,90,74,102,56,53,39,45,102,44,21,31,25,9,10,12,9,8,13,11,110,61,43,0,0,5,0,0,0,0,0,0
Beta_1.90,M462,41,135,28,82,10,73,41,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,1,1,1,1,0,2,0,3,14,62,88,79,69,90,86,48,85,83,37,41,100,43,27,22,31,9,7,6,11,9,10,11,57,97,61,0,0,13,0,0,0,0,0,0
Beta_1.90,M463,54,117,27,74,10,65,46,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,1,1,1,0,2,0,4,19,57,86,78,76,83,88,47,51,76,72,46,91,46,33,13,37,8,10,5,8,8,13,8,41,84,82,0,17,0,0,0,0,0,0,0
Beta_1.90,M464,70,105,10,80,11,63,50,7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,1,1,4,4,1,5,13,42,87,70,80,63,105,46,34,76,64,63,62,82,41,19,41,10,9,9,11,5,1,10,28,65,106,14,0,0,0,0,0,0,0,0
Beta_1.90,M465,80,82,22,82,12,60,53,5,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,5,1,1,1,1,10,14,43,86,71,76,64,102,54,32,53,68,60,49,119,39,25,42,19,11,8,8,9,3,27,13,50,101,33,0,0,0,0,0,0,0,0
Beta_1.90,M466,92,65,4,90,15,49,53,6,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,1,2,0,1,1,2,11,19,43,92,80,75,61,99,58,33,34,76,66,40,121,54,26,30,27,12,24,8,10,11,10,10,41,80,54,0,0,0,0,0,0,0,0
Beta_1.90,M467,121,39,4,79,26,53,48,7,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,0,1,2,1,12,7,43,88,82,73,62,95,71,32,35,66,65,46,130,60,35,25,35,10,8,9,8,11,9,10,36,55,83,0,0,0,0,0,0,0,0
Beta_1.90,M468,117,35,4,79,16,59,60,7,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,1,1,3,11,16,49,85,83,85,62,67,104,44,30,52,77,49,82,81,58,22,37,14,9,7,6,12,9,10,25,34,104,0,0,0,0,0,0,0,0
Beta_1.90,M469,124,31,5,81,14,50,53,16,6,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,3,2,0,2,7,30,58,85,79,98,56,51,102,48,36,48,70,48,48,106,72,25,42,14,10,8,9,9,8,10,18,33,109,5,0,0,0,0,0,0,0
Beta_1.90,M470,128,23,5,70,19,53,44,21,1,14,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,1,1,17,1,1,4,43,43,87,70,88,83,51,88,53,35,51,75,52,44,107,73,30,48,14,12,9,10,6,7,8,12,31,92,23,0,0,0,0,0,0,0
Beta_1.90,M471,122,19,15,62,15,54,48,24,16,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,16,1,2,0,1,1,0,4,29,68,91,73,85,61,77,74,67,34,38,76,67,44,105,59,55,33,29,11,11,9,4,5,8,11,27,71,40,0,0,0,0,0,0,0
Beta_1.90,M472,130,12,26,57,16,52,67,27,6,0,0,0,0,0,0,0,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,19,0,0,0,1,1,1,1,0,25,63,105,78,89,58,56,96,65,37,27,48,93,42,73,88,71,31,36,13,9,9,8,6,11,10,26,56,52,0,0,0,0,0,0,0
Beta_1.90,M473,124,8,33,48,22,79,45,26,6,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,3,18,50,122,78,88,59,50,91,77,44,29,39,73,62,40,115,80,36,43,13,12,10,11,6,11,11,21,42,64,0,0,0,0,0,0,0
Beta_1.90,M474,111,6,52,32,48,53,46,25,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,13,55,120,92,90,59,52,84,58,85,25,32,69,33,53,124,64,61,48,12,14,12,11,8,13,10,17,33,83,0,0,0,0,0,0,0
Beta_1.90,M475,117,5,76,25,32,57,36,31,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,4,57,116,106,89,58,57,83,64,74,44,26,65,36,30,92,82,72,78,15,13,12,11,15,12,9,11,34,78,0,0,0,0,0,0,0
Beta_1.90,M476,106,5,77,27,30,56,31,34,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,47,119,100,109,59,55,85,67,65,48,35,58,33,29,38,109,79,44,60,15,12,11,15,13,12,14,26,83,0,0,0,0,0,0,0
Beta_1.90,M477,96,5,103,7,23,55,43,25,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,45,115,85,123,57,55,84,70,50,49,34,50,40,29,31,95,68,61,43,45,13,14,16,12,15,14,24,84,0,0,0,0,0,0,0
Beta_1.90,M478,89,4,99,12,30,55,43,20,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,41,111,79,132,63,52,53,100,55,37,41,44,50,23,23,80,54,75,60,43,25,15,15,14,13,25,9,81,0,0,0,0,0,0,0
Beta_1.90,M479,89,5,99,12,36,50,44,24,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,37,113,86,112,96,50,45,106,68,22,48,40,53,26,20,41,85,65,74,47,19,14,11,16,14,25,8,84,0,0,0,0,0,0,0
Beta_1.90,M480,77,6,100,13,40,43,53,25,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,40,109,95,102,93,46,46,104,77,26,35,43,56,29,20,26,102,79,68,37,26,28,11,15,15,20,7,84,0,0,0,0,0,0,0
Beta_1.90,M481,66,20,91,14,60,26,46,22,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,59,116,96,107,73,62,39,96,79,37,20,46,57,57,31,26,67,49,79,47,42,33,12,12,20,15,3,86,0,0,0,0,0,0,0
Beta_1.90,M482,61,23,88,15,66,23,45,23,5,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,49,121,96,110,67,65,37,90,87,51,28,33,59,41,26,24,37,75,86,73,34,30,14,9,31,2,4,87,0,0,0,0,0,0,0
Beta_1.90,M483,57,22,84,19,81,13,53,21,7,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,55,110,117,108,68,70,38,92,74,38,33,25,61,31,38,17,39,85,90,74,35,29,17,18,29,3,3,87,0,0,0,0,0,0,0
Beta_1.90,M484,54,31,82,26,83,11,46,21,6,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,18,15,66,112,102,97,55,55,44,71,87,42,19,37,48,51,56,26,35,67,58,115,36,31,19,22,26,3,3,77,3,0,0,0,0,0,0
Beta_1.90,M485,50,35,80,16,79,10,44,23,9,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,11,2,2,29,11,59,108,114,98,53,54,52,39,117,53,20,26,42,44,50,45,22,39,74,108,50,31,23,31,16,3,3,57,5,0,0,0,0,0,0
Beta_1.90,M486,51,33,89,17,79,14,52,32,9,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,1,0,0,1,8,40,78,93,124,113,61,63,51,41,114,47,19,16,30,28,31,58,35,34,74,107,67,32,25,38,10,3,4,46,8,0,0,0,0,0,0
Beta_1.90,M487,50,41,77,20,82,8,47,37,6,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,7,2,0,1,1,0,3,13,30,109,89,125,113,61,57,48,44,114,51,20,16,28,27,14,49,44,37,49,75,117,36,22,27,12,3,3,37,12,0,0,0,0,0,0
Beta_1.90,M488,52,32,69,25,76,14,56,28,5,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,1,15,2,3,3,4,33,78,112,130,103,78,59,48,45,97,66,24,14,24,30,10,12,68,28,46,78,139,34,19,24,29,3,4,24,19,0,0,0,0,0,0
Beta_1.90,M489,49,41,74,21,82,21,72,36,2,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2,2,5,4,2,3,1,4,8,33,75,68,156,99,96,57,48,42,89,81,26,13,18,30,8,9,24,64,51,70,142,52,14,14,22,9,4,11,26,0,0,0,0,0,0
Beta_1.90,M490,65,82,19,26,69,24,59,34,5,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,3,3,3,1,3,2,2,7,38,71,62,121,91,129,58,52,35,95,84,24,17,13,33,8,11,9,58,52,50,111,93,11,6,7,47,4,9,22,0,0,0,0,0,0
